,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,0,37208.576335497746,15363.50604761895,34561.07390515819,3041.0320178030593,0.0,0.0
1,24,35110.237271320824,12262.20803810022,37744.86814293145,2417.034886268463,0.0,0.0
2,48,6075.192709577434,17571.007110652845,34390.184552274164,1260.8517187877137,0.0,0.0
3,72,19800.587715258633,13674.276879713296,29984.11044794347,1094.5755265273178,0.0,0.0
4,96,26795.538714932536,11345.12133836947,26520.42140458651,2854.3987106659165,0.0,0.0
5,120,35795.59200517496,10295.940768780703,22749.50046420716,2896.5486483512063,0.0,1156.7369638520938
6,144,37527.26844355513,7188.589246460891,24683.127050140443,2890.4952005836785,0.0,3093.448365991033
7,168,28286.310599565026,2325.3475683897923,30361.8512925613,2640.396728428849,0.0,0.0
8,192,28861.639905788026,0.0,36436.76052264533,3552.1152236085686,0.0,373.09597818981325
9,216,31368.616871939827,10936.058081023446,33160.63232093869,1523.710930325558,0.0,0.0
10,240,58874.33590620279,0.0,25560.923212927933,1842.3405321090736,0.0,0.0
11,264,56822.0678107556,7389.002601818869,15623.272481656659,3052.7982050886217,0.0,0.0
12,288,45511.08522647327,10937.69747503618,24514.380697625413,0.0,0.0,0.0
13,312,62338.16432861092,15306.991155520893,16248.267710936954,499.0704679500652,788.0320015212931,0.0
14,336,42422.89558224393,3863.4042753634276,35252.46328072301,3186.4013122366528,0.0,0.0
15,360,74451.19026729341,10133.023073420743,8935.988600124794,3899.3530014779317,114.67451009271068,0.0
16,384,90311.86323713436,28133.814085748316,19135.214391524354,341.86521113592994,481.5211189306205,0.0
17,408,61708.414843680235,163.54190390247095,17589.21349290589,247.8820807211198,0.0,2047.594890026156
18,432,66329.8111486574,12510.061132645496,21466.875428872954,0.0,0.0,1837.569194709663
19,456,52056.231823857466,10502.515399060723,21349.85311980109,0.0,0.0,5348.16789118551
20,480,46494.6235402394,27823.285171104246,26432.408899222643,0.0,37.9432143620667,7417.954614960223
21,504,55096.77941033279,11054.565411954398,26954.799856552963,3025.4313740060643,0.0,0.0
22,528,32030.245777014996,16438.23577986512,27887.7734606685,4231.159922103808,0.0,0.0
23,552,29688.114899363834,9187.29474735725,37912.85326057025,4368.464055249727,0.0,0.0
24,576,38522.92708515824,12680.011860578856,26051.150050603763,382.2853148410427,0.0,0.0
25,600,52937.00313366296,8339.998870066547,21465.05736080501,2716.739103560105,0.0,0.0
26,624,47462.456477229825,9489.580237582823,20894.99821595467,3594.394143074085,0.0,0.0
