,Path42,Path24,Path45,Path66
0,0.0,17.278664437770637,44.002017385166766,0.0
1,0.0,56.49417304737895,49.4963847994431,0.0
2,0.0,62.34301346789434,27.490679123944133,0.0
3,0.0,57.225646593070394,32.27147744091838,0.0
4,0.0,60.37819534210642,56.757305952007485,0.0
5,0.0,55.272589592805005,62.23751738249341,0.0
6,0.0,45.772277333864324,38.66555554414569,0.0
7,0.0,44.1018092188183,33.92570832694856,0.0
8,0.0,36.060017024646534,43.67076307241025,0.0
9,0.0,21.733737402062825,37.52984173119455,0.0
10,0.0,40.8329877961762,31.46108207154048,0.0
11,0.0,44.15037622977259,54.13681957947192,0.0
12,0.0,49.15588979396922,38.231736036570595,0.0
13,0.0,43.764767650793225,21.19922354635969,0.0
14,0.0,19.584940940017212,34.22717776096514,0.0
15,0.0,5.631020109748401,33.29381231747864,0.0
16,0.0,5.557429413881594,28.45512713109096,0.0
17,0.0,3.245268836374295,25.23306581717568,0.0
18,0.0,35.01947162494953,44.67090678488363,0.0
19,0.0,27.556087190156713,60.03922597295467,0.0
20,0.0,30.933813978410264,45.94011203179426,0.0
21,0.0,38.07782152436742,45.70746381011191,0.0
22,0.0,26.539087032410443,29.683719004283333,0.0
23,0.0,17.29632528514249,33.60948840275959,0.0
24,0.0,16.487640581759496,0.0,0.0
25,0.0,22.00461370579503,0.0,0.0
26,0.0,24.27861865222023,0.0,0.0
27,0.0,25.134318130757503,0.0,0.0
28,0.0,17.95806945496415,0.0,0.0
29,0.0,19.32987785715089,0.0,0.0
30,0.0,17.12224010295631,0.0,0.0
31,0.0,17.64456877320056,0.0,0.0
32,0.0,14.586872085504524,0.0,0.0
33,0.0,21.39238514801626,0.0,0.0
34,0.0,36.7984791538352,0.0,0.0
35,0.0,10.609580030871522,0.0,0.0
36,0.0,10.068422505208792,0.0,0.0
37,0.0,10.261097906570408,0.0,0.0
38,0.0,12.241980683416768,0.0,0.0
39,0.0,18.594839274158815,0.0,0.0
40,0.0,9.503956691752002,0.0,0.0
41,0.0,6.997092541409065,0.0,0.0
42,0.0,24.569728535744556,0.0,0.0
43,0.0,8.96470623938137,0.0,0.0
44,0.0,14.96037087849788,0.0,0.0
45,0.0,11.496895076730716,0.0,0.0
46,0.0,13.281140298450218,0.0,0.0
47,0.0,20.800826348211828,0.0,0.0
48,0.0,18.68315516786785,0.0,0.0
49,0.0,28.835667183551863,0.0,0.0
50,0.0,24.279438136926196,0.0,0.0
51,0.0,25.004111956682443,0.0,0.0
52,0.0,19.847093960260302,0.0,0.0
53,0.0,19.837708670623826,0.0,0.0
54,0.0,14.18709456122642,0.0,0.0
55,0.0,14.658498938430345,0.0,0.0
56,0.0,6.439470239283949,0.0,0.0
57,0.0,9.413608175095503,0.0,0.0
58,0.0,28.056737932574308,0.0,0.0
59,0.0,5.602053104241311,0.0,0.0
60,0.0,3.1277795264342174,0.0,0.0
61,0.0,3.1695106590514417,0.0,0.0
62,0.0,5.481704645513328,0.0,0.0
63,0.0,11.522025532778246,0.0,0.0
