,Path3,Path8,Path14,Path65,Path66
0,44.85692653864252,0.0,0.0,0.0,2074.0620189691354
1,49.34718718926929,0.0,0.0,0.0,1920.29799502196
2,57.83570377702793,0.0,0.0,0.0,1714.3538715909463
3,52.46206185144145,0.0,0.0,0.0,1284.9980676111063
4,59.85182953244929,0.0,0.0,0.0,880.9460050250466
5,49.723018266893604,0.0,0.0,0.0,851.6280114578116
6,41.57456755435155,0.0,0.0,0.0,999.072985528685
7,59.01769699324145,0.0,0.0,0.0,1193.603752683101
8,80.95117627524775,0.0,0.0,0.0,1083.322009953503
9,51.89071157453118,0.0,0.0,0.0,952.2456714613861
10,71.07772617406874,0.0,0.0,0.0,1315.3843831182323
11,74.70641479790312,0.0,0.0,0.0,1574.0478341612413
12,92.83050072799044,0.0,0.0,0.0,1693.438968236817
13,112.00745711229723,0.0,0.0,0.0,1637.4707506957948
14,109.11027317286053,0.0,0.0,0.0,1255.7233534984712
15,113.59782462459401,0.0,0.0,0.0,1105.281010511751
16,113.17401795795325,0.0,0.0,0.0,872.2790365691612
17,68.97224239208296,0.0,0.0,0.0,1455.7571154058555
18,23.998028760969913,0.0,0.0,0.0,2093.2323082965704
19,40.71445749071144,0.0,0.0,0.0,2805.606018513554
20,26.922403366816994,0.0,0.0,0.0,2749.0259599109427
21,28.539287382519877,0.0,0.0,0.0,2417.580676316297
22,57.69324711022469,0.0,0.0,0.0,2173.7020059349643
23,86.01626722636186,0.0,0.0,0.0,2032.3863555304956
24,619.9345743148981,0.0,0.0,0.0,1488.2700879447923
25,681.9911626683429,0.0,0.0,0.0,1262.6452431443697
26,799.3047042651754,0.0,0.0,0.0,1442.3668501968566
27,725.0395533349315,0.0,0.0,0.0,1239.5139646389414
28,827.1680947914017,0.0,0.0,0.0,998.5383811083434
29,687.1852474418644,0.0,0.0,0.0,1005.8534925813562
30,574.5715060734269,0.0,0.0,0.0,1092.5796004007716
31,815.6401627523989,0.0,0.0,0.0,1121.2589817518315
32,1118.7666404485833,0.0,0.0,0.0,1268.4098466796618
33,717.1433415782938,0.0,0.0,0.0,1583.1462217400963
34,982.3129518477631,0.0,0.0,0.0,1905.161840516007
35,1032.4623871952826,0.0,0.0,0.0,2229.7218350157204
36,1282.9420424662728,0.0,0.0,0.0,2349.0586048534806
37,1547.9726455442424,0.0,0.0,0.0,2170.127439407488
38,1507.9327981717433,0.0,0.0,0.0,1980.986762439667
39,1569.9519446808117,0.0,0.0,0.0,1978.1164818443376
40,1564.0948245936966,0.0,0.0,0.0,2105.057056730409
41,953.2146097893112,0.0,0.0,0.0,1877.9097567411864
42,331.65909687353235,0.0,0.0,0.0,2375.316261503407
43,562.6845577844631,0.0,0.0,0.0,2687.515877525936
44,372.0747264385974,0.0,0.0,0.0,2618.199169382569
45,394.4204906569246,0.0,0.0,0.0,2540.4031354785784
46,797.3359154981406,0.0,0.0,0.0,2267.0485458364947
47,1188.7675354037951,0.0,0.0,0.0,1624.4161039567643
48,138.09822809938373,0.0,0.0,199.6190660663175,1711.3723388899325
49,57.112983290734675,0.0,0.0,79.1812853887189,1668.5553306425036
50,46.79208569181324,0.0,0.0,7.831407909934054,1423.0921934399914
51,54.701762799865485,0.0,0.0,11.802262471723768,1302.6591260570694
52,80.56411281426257,0.0,0.0,15.773117809981855,1172.8675662109476
53,137.1341957349018,0.0,0.0,19.74397237177157,1294.848175150907
54,109.7950384217975,0.0,0.0,23.714826933561284,1879.3169484452783
55,220.89402880326628,0.0,0.0,27.6856814953509,1855.6192179769364
56,343.7073860403257,0.0,0.0,31.80413492871729,1879.9383906616927
57,281.57844739903385,0.0,0.0,34.02644950793018,2013.564178694568
58,283.7870964892992,0.0,0.0,37.38973776198054,2158.0100324874825
59,232.2158559502165,0.0,0.0,37.88170811829103,2342.541007642301
60,179.1948811861541,0.0,0.0,37.95624908136846,2407.7334644791667
61,225.84196839412283,0.0,0.0,38.17689033207743,2254.149133906835
62,301.0936257265547,0.0,0.0,38.18359901875435,2150.955301160387
63,317.429839545566,0.0,0.0,36.22689873797367,2080.104073800332
64,337.0953915542228,0.0,0.0,34.40809923888632,1765.0719208231806
65,293.70042715492684,0.0,0.0,38.17689033207743,1626.9713841022958
66,21.095011116632875,0.0,0.0,306.4822861862705,2499.4858707820745
67,160.87603808508575,0.0,0.0,443.16302190563624,3079.0110454130026
68,99.93722681235016,0.0,0.0,392.8818317153847,3381.848088926701
69,90.74733366595909,0.0,0.0,286.6738604907907,3077.90245470415
70,165.5352805225059,0.0,0.0,205.03689543357842,2723.8313047407028
71,209.39961590292114,0.0,0.0,146.32470320067264,2154.7147497312435
72,807.5674213759794,0.0,0.0,861.4409526103888,1370.2361638334764
73,242.22935820258073,0.0,0.0,341.70083679037117,1378.22030555654
74,368.894630438754,0.0,0.0,33.79584737648692,1000.0955625396534
75,508.5926002895644,0.0,0.0,50.931769329197735,739.1587884140476
76,622.6910060933701,0.0,0.0,68.06769463269896,845.3519486744827
77,711.4831487007862,0.0,0.0,85.20361658540978,845.1183518627672
78,402.4158579573567,0.0,0.0,102.33953853812059,1240.0270943553232
79,752.0561943250796,0.0,0.0,119.47546049083097,1576.7243539123242
80,1326.9343867802772,0.0,0.0,137.24833418888755,1902.1362057281412
81,1402.8298468826622,0.0,0.0,146.838564349974,2069.37109656819
82,1694.6379691141124,0.0,0.0,161.3525799426025,1857.9964489139104
83,1458.5827296573248,0.0,0.0,163.47564073407713,1882.5042401660864
84,1158.8792826444474,0.0,0.0,163.79731661157365,1897.4027657968632
85,1342.6760836482572,0.0,0.0,164.74947720896233,1930.0726106317275
86,1402.3996901612777,0.0,0.0,164.77842803793683,1935.5291611687053
87,1472.2065627829852,0.0,0.0,156.33443625366138,1800.5083421265065
88,1509.3632446731006,0.0,0.0,148.48554484275482,1699.725362318733
89,1252.988726866067,0.0,0.0,164.74947720896233,1730.2894910796065
90,344.9761414421097,0.0,0.0,1322.6010810149724,1893.6573780917445
91,619.0783286473006,0.0,0.0,1912.4364384375085,2464.1588238106274
92,600.8783148718974,0.0,0.0,1695.4517724463121,2508.774409899362
93,526.6373553728961,0.0,0.0,1237.119320995329,2333.144737818536
94,682.7479797991529,0.0,0.0,884.8211846853313,2344.6509350991555
95,477.5933908186632,0.0,0.0,631.4531682747352,2039.0552654317748
96,1415.84664594847,0.0,0.0,37.43408628725324,1731.9111602202652
97,915.0738574662576,0.0,0.0,76.04804123679182,1748.5012858329146
98,1181.376551647491,0.0,0.0,114.6619999835383,1625.7746880144473
99,1403.9363675853647,0.0,0.0,153.27595113586887,1216.380674870375
100,1507.1799849847296,0.0,0.0,191.88991747703284,1063.541401989694
101,1528.373287106329,0.0,0.0,230.50386862936338,1294.980530506316
102,742.5711278353233,0.0,0.0,269.1178349705273,1872.8214227582048
103,1222.9488342310924,0.0,0.0,367.448192569467,2327.6923384847355
104,2047.182292249779,0.0,0.0,435.688557736543,2960.306335277755
105,2219.6860943476795,0.0,0.0,410.66707937013643,2958.0311717402537
106,2550.6525674061495,0.0,0.0,439.6255036333549,2864.0958157260325
107,2124.9904346192075,0.0,0.0,444.2186071796359,2783.275074656632
108,1491.6610767541154,0.0,0.0,421.0489515128412,2781.1566529180673
109,1735.1869828477693,0.0,0.0,521.1348649784672,2865.7692561293557
110,1935.6675984113904,0.0,0.0,479.74644537613256,2715.4978255906162
111,2014.5636541397996,0.0,0.0,372.6974537652159,2703.2903938671375
112,2071.4524278090917,0.0,0.0,353.741788336121,2715.119604476184
113,1933.6758705224624,0.0,0.0,347.0343990304402,2822.3938665632745
114,562.5009225804413,0.0,0.0,742.3327777442414,3129.688973789819
115,711.6848257161404,0.0,0.0,1062.975149117943,3662.082635497896
116,712.9820976782773,0.0,0.0,988.0273035121802,3589.9941078016955
117,713.6448419519618,0.0,0.0,761.580068795323,3282.3679253769146
118,1034.5447281597274,0.0,0.0,402.7348624521144,3091.970896552237
119,730.0152906572437,0.0,0.0,202.59643576788048,2752.001282193837
120,1780.4042041050272,0.0,0.0,830.4633959214307,2793.4276332408435
121,1301.4936388200108,0.0,0.0,251.61760986196754,2602.237965409867
122,1225.7194789182286,0.0,0.0,318.3063609475237,2375.963981538053
123,1136.7983915310754,0.0,0.0,430.664917807959,2201.002069004394
124,1099.7638366750848,0.0,0.0,455.6049505708859,2138.836322634422
125,1002.6345249742556,0.0,0.0,346.5888419560816,2358.750078491692
126,533.6437187001897,0.0,0.0,266.84680992584975,2423.1861753336525
127,1160.5075980660777,0.0,0.0,1135.2289016976513,3124.0588828930986
128,2081.595808395463,0.0,0.0,1556.810679086021,4249.039947932965
129,2140.6561814857355,0.0,0.0,1514.7181267631684,4172.697503175959
130,2886.646772552184,0.0,0.0,1347.040500987951,3945.8828928384582
131,2016.995453171696,0.0,0.0,1390.869009127763,3835.612923013132
132,1616.1300097686544,0.0,0.0,1300.5539381098483,3535.8352655646195
133,2187.52343646959,0.0,0.0,1355.2774486717321,3434.4755606070244
