,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,35040,38298.70040159646,7863.948992865087,27036.240100446343,3728.894598071607,0.0,1201.7702217553665
1,35064,44444.16254043774,7846.295593213843,20651.131868600598,538.2420447064678,0.0,2039.8130254985995
2,35088,42473.6801205458,13859.244836038153,10226.348173376795,4293.985708831955,0.0,1057.8767211092672
3,35112,63293.41563866391,14996.206942343968,12478.973432761015,2318.210400695236,0.0,0.0
4,35136,50872.94464984616,14383.926928879682,14956.18077021433,3012.287008593141,0.0,0.0
5,35160,44624.981740402785,14228.042608045609,25232.12009218073,2974.942707589817,0.0,0.0
6,35184,75498.78991741351,8293.075749078802,21040.01849237473,157.27151864702296,0.0,736.7052996155992
7,35208,56701.135933436395,10838.108794968393,17969.02533198738,356.34786656607434,0.0,0.0
8,35232,9397.537320251635,9439.87160654362,18696.3284895115,3382.211402435602,0.0,1591.42606655615
9,35256,37715.312320071935,14588.425477473993,11597.741259666609,1040.2516041196257,0.0,0.0
10,35280,37326.527276821886,23075.09462273805,17941.677714001027,3068.9979469156824,0.0,456.3335309101326
11,35304,30229.33410311254,17285.304250271678,18709.962720450152,3372.914816761996,0.0,174.92271955702512
12,35328,39657.1479004424,18965.526249190294,17705.923737984675,3642.7827491234116,0.0,0.0
13,35352,43306.52233491684,6524.232801306229,27063.483792233816,2889.268737421219,0.0,0.0
14,35376,40623.76195462914,5823.289180883527,27721.646153026002,3186.6299429208357,0.0,0.0
15,35400,35641.91698311863,8028.514047144206,18125.75029078579,2111.170918366389,0.0,1091.411066185116
16,35424,28367.86806397154,7050.610769020739,16039.711722835069,2625.157745313144,0.0,0.0
17,35448,54823.74603484415,9986.430419710447,10920.682918296981,2727.9370335360945,0.0,0.0
18,35472,34438.50391231306,11780.451416257565,16742.650931366985,4372.685450795385,0.0,1358.88832094875
19,35496,45101.141181199586,4978.82434826363,13113.921315630236,3360.1947536342705,0.0,2523.709890653928
20,35520,43734.71378164342,9625.490108455544,16411.73245262257,3129.7525459820918,0.0,810.542856474568
21,35544,63965.50303781235,5694.547685783145,14486.366791716733,0.0,0.0,0.0
22,35568,49554.715513010895,7603.7616344555045,14892.190513475902,333.6328106266726,0.0,2419.896180101354
23,35592,55478.1861434232,17712.5996877518,10993.988974929005,613.3863520500845,0.0,1341.3699794547224
24,35616,55831.97127746852,17146.28387956277,7787.130840336591,1514.0752346507243,0.0,0.0
25,35640,51415.71521664333,14925.99912867864,14960.618741089127,0.0,0.0,0.0
26,35664,88998.26889992188,9952.824743065621,17077.40897913171,1247.1120853838534,0.0,0.0
27,35688,67600.7595806862,16515.825815891527,17194.32798173246,813.416513319032,0.0,210.1633162293973
28,35712,75052.85066100236,12174.235751935501,11398.01706052426,0.0,0.0,854.6301670579728
29,35736,58078.70571130259,14672.992393443363,11583.340525820482,0.0,0.0,170.2720600869778
30,35760,74717.00438605144,17675.778583684587,12463.600684284653,91.7441719685387,0.0,180.26745338676488
31,35784,83983.53592167384,18934.700560661367,27254.739452272857,207.60268100123653,1149.787845802985,2218.065125182171
32,35808,79840.06109254702,13884.588892023057,23002.054584823163,145.73906365709786,1320.1356004305637,2626.6577704803703
33,35832,70537.34656755568,13767.695579589303,27145.17411695896,752.9954425045601,997.4196256805013,1477.9634372377561
34,35856,83029.4448734682,11552.122740755916,27991.67303981425,496.60675367623867,0.0,6398.585684919151
35,35880,70376.08060745515,8431.867914304637,23788.537960104128,836.3904183528007,343.01939770421666,1385.764567637088
36,35904,67464.3168251056,9585.7268236172,24886.223494811606,341.53911059526786,590.8481798444345,3301.8569770685226
