,Path42,Path24,Path45,Path66
0,0.0,7.800888595023775,0.0,0.0
1,0.0,25.505718442406394,0.0,0.0
2,0.0,28.14632487902282,0.0,0.0
3,0.0,25.835960612494056,0.0,0.0
4,0.0,27.25925820995493,0.0,0.0
5,0.0,24.954203800000087,0.0,0.0
6,0.0,20.665048361114962,0.0,0.0
7,0.0,19.910873423928976,0.0,0.0
8,0.0,16.280203632464477,0.0,0.0
9,0.0,9.81224358153393,0.0,0.0
10,0.0,18.435081597141913,0.0,0.0
11,0.0,19.932800225228473,0.0,0.0
12,0.0,22.19266549524447,0.0,0.0
13,0.0,19.758707512406996,0.0,0.0
14,0.0,8.842115255113246,0.0,0.0
15,0.0,2.5422659668338037,0.0,0.0
16,0.0,2.509041592221126,0.0,0.0
17,0.0,1.46515841803828,0.0,0.0
18,0.0,15.810423183267439,0.0,0.0
19,0.0,12.440890154407645,0.0,0.0
20,0.0,13.965850053622699,0.0,0.0
21,0.0,17.191192335645244,0.0,0.0
22,0.0,11.981739798182321,0.0,0.0
23,0.0,7.808862029737883,0.0,0.0
24,0.0,33.404181103268094,12.558658428368787,0.0
25,0.0,44.58164269719853,14.126811157182466,0.0
26,0.0,49.18880723862793,7.846141372551851,0.0
27,0.0,50.92246586669471,9.210633653718029,0.0
28,0.0,36.383289735363284,16.199157700573302,0.0
29,0.0,39.16259196956692,17.763270156333476,0.0
30,0.0,34.68988825032694,11.03557368225894,0.0
31,0.0,35.74813314654156,9.682769294169688,0.0
32,0.0,29.553198619180492,12.464114813915428,0.0
33,0.0,43.34125942227078,10.711428502178133,0.0
34,0.0,74.55421264698438,8.979337925913974,0.0
35,0.0,21.495151536292667,15.451242145229624,0.0
36,0.0,20.398759126293566,10.911756836146894,0.0
37,0.0,20.7891220753955,6.050490938515754,0.0
38,0.0,24.80241716719444,9.768811977514572,0.0
39,0.0,37.67339393529387,9.502419241677389,0.0
40,0.0,19.255143812397517,8.121405413008347,0.0
41,0.0,14.17620339857092,7.201793770602972,0.0
42,0.0,49.77859976970458,12.749566800225221,0.0
43,0.0,18.162615158483497,17.135853674567326,0.0
44,0.0,30.30991218660293,13.111811899851434,0.0
45,0.0,23.29286372807385,13.045411545419935,0.0
46,0.0,26.907768494065454,8.472059010279416,0.0
47,0.0,42.142753354412854,9.592516659128627,0.0
48,0.0,35.57572617791344,0.0,0.0
49,0.0,54.90773858388701,0.0,0.0
50,0.0,46.231947181941045,0.0,0.0
51,0.0,47.61184244846915,0.0,0.0
52,0.0,37.792052456529404,0.0,0.0
53,0.0,37.774181358676415,0.0,0.0
54,0.0,27.014505143028,0.0,0.0
55,0.0,27.9121347399453,0.0,0.0
56,0.0,12.261784902241033,0.0,0.0
57,0.0,17.925020895792514,0.0,0.0
58,0.0,53.42453226804999,0.0,0.0
59,0.0,10.667208267551043,0.0,0.0
60,0.0,5.9557942423279755,0.0,0.0
61,0.0,6.035257016883202,0.0,0.0
62,0.0,10.438045485613431,0.0,0.0
63,0.0,21.93978595617611,0.0,0.0
64,0.0,23.535383678406124,0.0,0.0
65,0.0,19.915830952160853,0.0,0.0
66,0.0,44.64213671914861,0.0,0.0
67,0.0,17.507776724641865,0.0,0.0
68,0.0,11.759405504034463,0.0,0.0
69,0.0,17.331343670716258,0.0,0.0
70,0.0,19.316929863643495,0.0,0.0
71,0.0,22.719353006210405,0.0,0.0
72,0.0,47.99223155091155,1.5997549402834557,0.0
73,0.0,33.63114223383954,1.7995103591721364,0.0
74,0.0,21.932846292743747,0.9994621236412251,0.0
75,0.0,26.774218913610085,1.173274739075003,0.0
76,0.0,21.158072061294725,2.0634913122076943,0.0
77,0.0,14.79102404766801,2.2627320704887706,0.0
78,0.0,33.361944033648385,1.4057403995618414,0.0
79,0.0,9.67801347761989,1.2334166186877396,0.0
80,0.0,11.979549102543915,1.587711726021623,0.0
81,0.0,32.17742421224732,1.3644499340108411,0.0
82,0.0,42.84518286722047,1.1438116809520775,0.0
83,0.0,17.194716542999984,1.9682198617259168,0.0
84,0.0,11.02562111725791,1.3899682840617795,0.0
85,0.0,17.218533613194943,0.7707274487349903,0.0
86,0.0,12.08940801118381,1.2443769619872505,0.0
87,0.0,26.33731365186275,1.2104431546747993,0.0
88,0.0,11.606605788532367,1.0345259810679026,0.0
89,0.0,32.71620650978276,0.917383431449944,0.0
90,0.0,25.117178793025452,1.6240733507857206,0.0
91,0.0,20.38992717719934,2.182810108915759,0.0
92,0.0,24.373384895994697,1.6702170842924353,0.0
93,0.0,26.213665524468823,1.6617588325098713,0.0
94,0.0,41.000175456961884,1.079193158518593,0.0
95,0.0,43.148499382589286,1.2219200006688598,0.0
96,0.0,13.59519720504733,0.0,0.0
97,0.0,34.675349584296384,0.0,0.0
98,0.0,22.851221787641443,0.0,0.0
99,0.0,19.315188418323054,0.0,0.0
100,0.0,16.050634350776576,0.0,0.0
101,0.0,9.83642357346709,0.0,0.0
102,0.0,15.574578959493705,0.0,0.0
103,0.0,9.09441513708198,0.0,0.0
104,0.0,14.1713124324518,0.0,0.0
105,0.0,20.994522379093848,0.0,0.0
106,0.0,26.021094105573688,0.0,0.0
107,0.0,7.684464911682229,0.0,0.0
108,0.0,10.745566712320416,0.0,0.0
109,0.0,9.060487843724202,0.0,0.0
110,0.0,24.541788156440184,0.0,0.0
111,0.0,18.892085320515662,0.0,0.0
112,0.0,7.615819684707784,0.0,0.0
113,0.0,13.399229708347745,0.0,0.0
114,0.0,17.6717750136328,0.0,0.0
115,0.0,16.096824867328515,0.0,0.0
116,0.0,21.980793506860923,0.0,0.0
117,0.0,14.671521045544726,0.0,0.0
118,0.0,30.43747010798318,0.0,0.0
119,0.0,37.66424156919865,0.0,0.0
120,0.0,61.11175434269681,13.31417973571239,0.0
121,0.0,72.26158340060702,14.976671585742352,0.0
122,0.0,79.4876255987622,8.318160499531409,0.0
123,0.0,83.23495464586858,9.76473981236637,0.0
124,0.0,56.77437512754649,17.173689245770525,0.0
125,0.0,71.5730341389714,18.83189776235985,0.0
126,0.0,58.18565907653394,11.699467131010845,0.0
127,0.0,51.557965913770005,10.265278847842435,0.0
128,0.0,8.744521254786298,13.213948434504893,0.0
129,0.0,47.43451531041458,11.355821572635604,0.0
130,0.0,86.80669723199874,9.519529473248516,0.0
131,0.0,18.072106087854614,16.380779542255777,0.0
132,0.0,24.459074467032906,11.568201538205091,0.0
133,0.0,32.531660066655334,6.414484819710259,0.0
