,Path66,Path46_SCE,Path61,Path42
0,0.0,242.85949237350724,460.826610501607,0.0
1,0.0,242.85949237350724,460.826610501607,0.0
2,0.0,242.85949237350724,460.826610501607,0.0
3,0.0,242.85949237350724,460.826610501607,0.0
4,0.0,242.85949237350724,460.826610501607,0.0
5,0.0,242.85949237350724,460.826610501607,0.0
6,0.0,242.85949237350724,460.826610501607,0.0
7,0.0,242.85949237350724,460.826610501607,0.0
8,0.0,242.85949237350724,460.826610501607,0.0
9,0.0,242.85949237350724,460.826610501607,0.0
10,0.0,242.85949237350724,460.826610501607,0.0
11,0.0,242.85949237350724,460.826610501607,0.0
12,0.0,242.85949237350724,460.826610501607,0.0
13,0.0,242.85949237350724,460.826610501607,0.0
14,0.0,242.85949237350724,460.826610501607,0.0
15,0.0,242.85949237350724,460.826610501607,0.0
16,0.0,242.85949237350724,460.826610501607,0.0
17,0.0,242.85949237350724,460.826610501607,0.0
18,0.0,242.85949237350724,460.826610501607,0.0
19,0.0,242.85949237350724,460.826610501607,0.0
20,0.0,242.85949237350724,460.826610501607,0.0
21,0.0,242.85949237350724,460.826610501607,0.0
22,0.0,242.85949237350724,460.826610501607,0.0
23,0.0,242.85949237350724,460.826610501607,0.0
24,0.0,511.00667564066543,460.826610501607,0.0
25,0.0,511.00667564066543,460.826610501607,0.0
26,0.0,511.00667564066543,460.826610501607,0.0
27,0.0,511.00667564066543,460.826610501607,0.0
28,0.0,511.00667564066543,460.826610501607,0.0
29,0.0,511.00667564066543,460.826610501607,0.0
30,0.0,511.00667564066543,460.826610501607,0.0
31,0.0,511.00667564066543,460.826610501607,0.0
32,0.0,511.00667564066543,460.826610501607,0.0
33,0.0,511.00667564066543,460.826610501607,0.0
34,0.0,511.00667564066543,460.826610501607,0.0
35,0.0,511.00667564066543,460.826610501607,0.0
36,0.0,511.00667564066543,460.826610501607,0.0
37,0.0,511.00667564066543,460.826610501607,0.0
38,0.0,511.00667564066543,460.826610501607,0.0
39,0.0,511.00667564066543,460.826610501607,0.0
40,0.0,511.00667564066543,460.826610501607,0.0
41,0.0,511.00667564066543,460.826610501607,0.0
42,0.0,511.00667564066543,460.826610501607,0.0
43,0.0,511.00667564066543,460.826610501607,0.0
44,0.0,511.00667564066543,460.826610501607,0.0
45,0.0,511.00667564066543,460.826610501607,0.0
46,0.0,511.00667564066543,460.826610501607,0.0
47,0.0,511.00667564066543,460.826610501607,0.0
48,0.0,13.575334339326218,460.826610501607,0.0
49,0.0,13.575334339326218,460.826610501607,0.0
50,0.0,13.575334339326218,460.826610501607,0.0
51,0.0,13.575334339326218,460.826610501607,0.0
52,0.0,13.575334339326218,460.826610501607,0.0
53,0.0,13.575334339326218,460.826610501607,0.0
54,0.0,13.575334339326218,460.826610501607,0.0
55,0.0,13.575334339326218,460.826610501607,0.0
56,0.0,13.575334339326218,460.826610501607,0.0
57,0.0,13.575334339326218,460.826610501607,0.0
58,0.0,13.575334339326218,460.826610501607,0.0
59,0.0,13.575334339326218,460.826610501607,0.0
60,0.0,13.575334339326218,460.826610501607,0.0
61,0.0,13.575334339326218,460.826610501607,0.0
62,0.0,13.575334339326218,460.826610501607,0.0
63,0.0,13.575334339326218,460.826610501607,0.0
64,0.0,13.575334339326218,460.826610501607,0.0
65,0.0,13.575334339326218,460.826610501607,0.0
66,0.0,13.575334339326218,460.826610501607,0.0
67,0.0,13.575334339326218,460.826610501607,0.0
68,0.0,13.575334339326218,460.826610501607,0.0
69,0.0,13.575334339326218,460.826610501607,0.0
70,0.0,13.575334339326218,460.826610501607,0.0
71,0.0,13.575334339326218,460.826610501607,0.0
72,0.0,230.38465512765924,460.826610501607,39.39187922676987
73,0.0,230.38465512765924,460.826610501607,39.39187922676987
74,0.0,230.38465512765924,460.826610501607,39.39187922676987
75,0.0,230.38465512765924,460.826610501607,39.39187922676987
76,0.0,230.38465512765924,460.826610501607,39.39187922676987
77,0.0,230.38465512765924,460.826610501607,39.39187922676987
78,0.0,230.38465512765924,460.826610501607,39.39187922676987
79,0.0,230.38465512765924,460.826610501607,39.39187922676987
80,0.0,230.38465512765924,460.826610501607,39.39187922676987
81,0.0,230.38465512765924,460.826610501607,39.39187922676987
82,0.0,230.38465512765924,460.826610501607,39.39187922676987
83,0.0,230.38465512765924,460.826610501607,39.39187922676987
84,0.0,230.38465512765924,460.826610501607,39.39187922676987
85,0.0,230.38465512765924,460.826610501607,39.39187922676987
86,0.0,230.38465512765924,460.826610501607,39.39187922676987
87,0.0,230.38465512765924,460.826610501607,39.39187922676987
88,0.0,230.38465512765924,460.826610501607,39.39187922676987
89,0.0,230.38465512765924,460.826610501607,39.39187922676987
90,0.0,230.38465512765924,460.826610501607,39.39187922676987
91,0.0,230.38465512765924,460.826610501607,39.39187922676987
92,0.0,230.38465512765924,460.826610501607,39.39187922676987
93,0.0,230.38465512765924,460.826610501607,39.39187922676987
94,0.0,230.38465512765924,460.826610501607,39.39187922676987
95,0.0,230.38465512765924,460.826610501607,39.39187922676987
96,0.0,380.10665072016036,460.826610501607,28.172501644602164
97,0.0,380.10665072016036,460.826610501607,28.172501644602164
98,0.0,380.10665072016036,460.826610501607,28.172501644602164
99,0.0,380.10665072016036,460.826610501607,28.172501644602164
100,0.0,380.10665072016036,460.826610501607,28.172501644602164
101,0.0,380.10665072016036,460.826610501607,28.172501644602164
102,0.0,380.10665072016036,460.826610501607,28.172501644602164
103,0.0,380.10665072016036,460.826610501607,28.172501644602164
104,0.0,380.10665072016036,460.826610501607,28.172501644602164
105,0.0,380.10665072016036,460.826610501607,28.172501644602164
106,0.0,380.10665072016036,460.826610501607,28.172501644602164
107,0.0,380.10665072016036,460.826610501607,28.172501644602164
108,0.0,380.10665072016036,460.826610501607,28.172501644602164
109,0.0,380.10665072016036,460.826610501607,28.172501644602164
110,0.0,380.10665072016036,460.826610501607,28.172501644602164
111,0.0,380.10665072016036,460.826610501607,28.172501644602164
112,0.0,380.10665072016036,460.826610501607,28.172501644602164
113,0.0,380.10665072016036,460.826610501607,28.172501644602164
114,0.0,380.10665072016036,460.826610501607,28.172501644602164
115,0.0,380.10665072016036,460.826610501607,28.172501644602164
116,0.0,380.10665072016036,460.826610501607,28.172501644602164
117,0.0,380.10665072016036,460.826610501607,28.172501644602164
118,0.0,380.10665072016036,460.826610501607,28.172501644602164
119,0.0,380.10665072016036,460.826610501607,28.172501644602164
120,0.0,115.20649235894598,460.826610501607,13.451945092896693
121,0.0,115.20649235894598,460.826610501607,13.451945092896693
122,0.0,115.20649235894598,460.826610501607,13.451945092896693
123,0.0,115.20649235894598,460.826610501607,13.451945092896693
124,0.0,115.20649235894598,460.826610501607,13.451945092896693
125,0.0,115.20649235894598,460.826610501607,13.451945092896693
126,0.0,115.20649235894598,460.826610501607,13.451945092896693
127,0.0,115.20649235894598,460.826610501607,13.451945092896693
128,0.0,115.20649235894598,460.826610501607,13.451945092896693
129,0.0,115.20649235894598,460.826610501607,13.451945092896693
130,0.0,115.20649235894598,460.826610501607,13.451945092896693
131,0.0,115.20649235894598,460.826610501607,13.451945092896693
132,0.0,115.20649235894598,460.826610501607,13.451945092896693
133,0.0,115.20649235894598,460.826610501607,13.451945092896693
134,0.0,115.20649235894598,460.826610501607,13.451945092896693
135,0.0,115.20649235894598,460.826610501607,13.451945092896693
136,0.0,115.20649235894598,460.826610501607,13.451945092896693
137,0.0,115.20649235894598,460.826610501607,13.451945092896693
138,0.0,115.20649235894598,460.826610501607,13.451945092896693
139,0.0,115.20649235894598,460.826610501607,13.451945092896693
140,0.0,115.20649235894598,460.826610501607,13.451945092896693
141,0.0,115.20649235894598,460.826610501607,13.451945092896693
142,0.0,115.20649235894598,460.826610501607,13.451945092896693
143,0.0,115.20649235894598,460.826610501607,13.451945092896693
144,0.0,0.0,460.826610501607,39.68621510806082
145,0.0,0.0,460.826610501607,39.68621510806082
146,0.0,0.0,460.826610501607,39.68621510806082
147,0.0,0.0,460.826610501607,39.68621510806082
148,0.0,0.0,460.826610501607,39.68621510806082
149,0.0,0.0,460.826610501607,39.68621510806082
150,0.0,0.0,460.826610501607,39.68621510806082
151,0.0,0.0,460.826610501607,39.68621510806082
152,0.0,0.0,460.826610501607,39.68621510806082
153,0.0,0.0,460.826610501607,39.68621510806082
154,0.0,0.0,460.826610501607,39.68621510806082
155,0.0,0.0,460.826610501607,39.68621510806082
156,0.0,0.0,460.826610501607,39.68621510806082
157,0.0,0.0,460.826610501607,39.68621510806082
158,0.0,0.0,460.826610501607,39.68621510806082
159,0.0,0.0,460.826610501607,39.68621510806082
160,0.0,0.0,460.826610501607,39.68621510806082
161,0.0,0.0,460.826610501607,39.68621510806082
162,0.0,0.0,460.826610501607,39.68621510806082
163,0.0,0.0,460.826610501607,39.68621510806082
164,0.0,0.0,460.826610501607,39.68621510806082
165,0.0,0.0,460.826610501607,39.68621510806082
166,0.0,0.0,460.826610501607,39.68621510806082
167,0.0,0.0,460.826610501607,39.68621510806082
168,0.0,74.65358305850896,460.826610501607,160.87404959216053
169,0.0,74.65358305850896,460.826610501607,160.87404959216053
170,0.0,74.65358305850896,460.826610501607,160.87404959216053
171,0.0,74.65358305850896,460.826610501607,160.87404959216053
172,0.0,74.65358305850896,460.826610501607,160.87404959216053
173,0.0,74.65358305850896,460.826610501607,160.87404959216053
174,0.0,74.65358305850896,460.826610501607,160.87404959216053
175,0.0,74.65358305850896,460.826610501607,160.87404959216053
176,0.0,74.65358305850896,460.826610501607,160.87404959216053
177,0.0,74.65358305850896,460.826610501607,160.87404959216053
