,index,Path3,Path8,Path14,Path65,Path66
0,35040,10506.674222289796,23140.433880249308,16824.605675658968,10077.879703191342,0.0
1,35064,4851.116748500863,23327.474650830678,19252.988597581418,20404.99213358463,0.0
2,35088,5181.059811384541,26579.01976275991,32615.77757335519,0.0,0.0
3,35112,0.0,35315.9247705498,14939.596353331624,0.0,0.0
4,35136,26798.982853673602,25236.450311878143,12346.815503476624,0.0,0.0
5,35160,13117.09407927033,24346.968666875786,15767.916489604087,0.0,0.0
6,35184,0.0,20185.95942220698,0.0,0.0,0.0
7,35208,0.0,20996.10890424114,0.0,0.0,0.0
8,35232,0.0,17319.27113806299,7247.1653717066465,0.0,0.0
9,35256,0.0,20030.742194656035,0.0,0.0,0.0
10,35280,0.0,27949.715793551248,0.0,0.0,0.0
11,35304,29533.274527840647,23967.871120725624,4496.644516075712,3125.3618243703318,0.0
12,35328,22385.224254063956,25620.676217906563,18301.273993441893,10848.577407201044,0.0
13,35352,11757.69511699439,24298.738471089906,0.0,0.0,0.0
14,35376,6922.928393257274,26107.74856778759,17701.023758193576,0.0,0.0
15,35400,0.0,25084.736776733487,15476.39780438437,7106.974215452756,0.0
16,35424,12219.377998053622,14051.94036144013,15044.789823907931,18145.003210306844,0.0
17,35448,1823.5140419974084,26640.319833990405,3758.0890393401423,0.0,0.0
18,35472,0.0,24936.2953326524,0.0,0.0,0.0
19,35496,0.0,15781.97584413702,0.0,2459.5229940334934,0.0
20,35520,0.0,19200.52249071148,0.0,0.0,0.0
21,35544,0.0,20942.565221966022,0.0,0.0,0.0
22,35568,0.0,18324.807187481536,14085.338535253282,0.0,0.0
23,35592,0.0,15803.090204844473,8202.72792544754,0.0,0.0
24,35616,9998.750556915382,13766.083022823372,6795.723751373187,0.0,0.0
25,35640,0.0,15506.19074071907,4698.716629873804,0.0,0.0
26,35664,0.0,15463.078650203346,5409.31861865066,0.0,0.0
27,35688,0.0,12733.208768997456,10016.174469527085,0.0,0.0
28,35712,0.0,14763.24669557529,0.0,0.0,0.0
29,35736,0.0,12387.530619575842,2590.7858976019,0.0,0.0
30,35760,0.0,16569.335178806617,9495.613919876376,0.0,0.0
31,35784,12264.61275912868,19818.217075133463,5652.562877927656,0.0,0.0
32,35808,0.0,15549.956319094836,16624.00710822952,0.0,0.0
33,35832,0.0,14064.16346536535,11038.274342908338,9854.652514321235,0.0
34,35856,0.0,28247.39072064669,27541.044731024384,0.0,0.0
35,35880,0.0,21180.10332467797,23411.49486942926,0.0,0.0
36,35904,0.0,19200.81223387425,33080.8823984532,0.0,0.0
37,35928,9009.070954278286,12892.153561555573,22820.199204794688,6175.9474909725595,0.0
38,35952,7592.6778820122845,22124.915162630856,28691.765320343926,18453.733479541403,0.0
39,35976,20385.195698515563,25433.629546320597,23390.138650800134,1201.965413144015,0.0
40,36000,21297.239809213912,20566.445632755418,22465.6742581252,1830.4493730106933,0.0
41,36024,1906.0300129011666,26070.801395334995,23080.569493776817,7479.137519448799,0.0
42,36048,0.0,32811.9391733815,8081.968508602793,8510.940332754106,0.0
43,36072,1483.6599331219008,16116.804236273205,20532.134513089575,231.41383909402208,0.0
44,36096,2458.9660660215463,16887.83106547078,8644.661432753977,3544.5812915297342,0.0
45,36120,0.0,15409.368853077336,16785.427464200402,0.0,0.0
46,36144,0.0,9601.013946008303,8881.530982769822,0.0,0.0
47,36168,0.0,1296.5170070679405,0.0,0.0,0.0
48,36192,0.0,0.0,8445.032499290965,0.0,0.0
49,36216,0.0,14159.737358532708,8328.018467098807,0.0,0.0
50,36240,0.0,341.30612533726435,7348.844419371473,0.0,0.0
51,36264,0.0,3692.8289358309275,819.2980670333122,0.0,0.0
52,36288,0.0,0.0,18565.350893177216,0.0,0.0
53,36312,0.0,7070.281160631923,9905.16217613876,0.0,0.0
54,36336,0.0,4250.524796141118,5466.519467393533,0.0,0.0
55,36360,0.0,0.0,0.0,0.0,0.0
56,36384,0.0,15895.369047561462,25206.276407475747,0.0,0.0
57,36408,0.0,848.2462947241129,4748.183483092145,0.0,0.0
58,36432,0.0,5268.768872544915,25765.895384006148,0.0,0.0
59,36456,0.0,3465.7865659363715,7754.558972369343,0.0,0.0
60,36480,1695.1318085688577,653.9000786618653,0.0,0.0,0.0
61,36504,0.0,20242.73341010512,4527.19012517975,3273.921451589255,0.0
62,36528,0.0,8153.84038312018,0.0,0.0,0.0
63,36552,0.0,8670.629496080444,0.0,0.0,0.0
64,36576,0.0,17290.877002687215,3632.150940141673,0.0,0.0
65,36600,0.0,19302.637736170007,3000.6069320096844,0.0,0.0
66,36624,0.0,15922.234974429395,675.4826329475259,0.0,0.0
67,36648,0.0,20212.73387416254,12461.707652550987,0.0,0.0
68,36672,0.0,9409.580192327534,6245.978198914888,0.0,0.0
69,36696,0.0,0.0,2829.0246301940674,0.0,0.0
70,36720,0.0,7834.6307077599195,822.3567446685383,0.0,0.0
71,36744,0.0,5498.4201127378465,3610.8468241510755,0.0,0.0
72,36768,0.0,18545.224736166612,11263.507315699848,0.0,0.0
73,36792,0.0,8009.399275579968,5838.882702642841,0.0,0.0
74,36816,1442.5185274743196,10196.272200306474,8073.292442887137,0.0,0.0
75,36840,0.0,20682.85482347383,9335.626685153335,0.0,0.0
76,36864,0.0,8633.938084296813,0.0,0.0,0.0
77,36888,0.0,23405.64026212848,15678.640579884459,0.0,0.0
78,36912,0.0,23635.81647741889,15767.943852864322,0.0,0.0
79,36936,0.0,19098.35242176165,9898.066056579159,0.0,0.0
80,36960,0.0,3760.786102313181,2770.6147219316463,0.0,0.0
81,36984,0.0,11507.572307777737,0.0,0.0,0.0
