,Path42,Path24,Path45,Path66
0,0.0,16.536199149440694,74.72727392839963,0.0
1,0.0,54.066614908747965,84.05818926430209,0.0
2,0.0,59.664130291679946,46.68657555835662,0.0
3,0.0,54.76665699056883,54.80565842452992,0.0
4,0.0,57.783740523276535,96.38918852714721,0.0
5,0.0,52.89752297139087,105.69606319079662,0.0
6,0.0,43.805439722624136,65.66452477506503,0.0
7,0.0,42.20675172664637,57.61498790320212,0.0
8,0.0,34.51051584451706,74.16471490860192,0.0
9,0.0,20.799837350654002,63.73577690739848,0.0
10,0.0,39.07839176436782,53.42938887243834,0.0
11,0.0,42.25323181011147,91.93889704909978,0.0
12,0.0,47.04365814432772,64.92778243676997,0.0
13,0.0,41.884192855816096,36.00198988949597,0.0
14,0.0,18.74337480657415,58.126964178735136,0.0
15,0.0,5.389054824501188,56.541858328696776,0.0
16,0.0,5.318626325424644,48.32446797108166,0.0
17,0.0,3.1058194321113284,42.852540256689814,0.0
18,0.0,33.51468274552992,75.863228240742,0.0
19,0.0,26.372000405291494,101.96277244421313,0.0
20,0.0,29.6045860628302,78.01868050846518,0.0
21,0.0,36.441615159061485,77.62358118294034,0.0
22,0.0,25.39870080774027,50.4109477942818,0.0
23,0.0,16.55310110909971,57.077961323496865,0.0
24,0.0,21.859425596344387,0.0,0.0
25,0.0,29.17386594478972,0.0,0.0
26,0.0,32.18875711042405,0.0,0.0
27,0.0,33.3232492769145,0.0,0.0
28,0.0,23.8089301594226,0.0,0.0
29,0.0,25.627683033816048,0.0,0.0
30,0.0,22.700781941316166,0.0,0.0
31,0.0,23.39328883139681,0.0,0.0
32,0.0,19.339373845232828,0.0,0.0
33,0.0,28.362169174693463,0.0,0.0
34,0.0,48.787672992568886,0.0,0.0
35,0.0,14.066253090807471,0.0,0.0
36,0.0,13.34878277663691,0.0,0.0
37,0.0,13.604233129246463,0.0,0.0
38,0.0,16.23050093638544,0.0,0.0
39,0.0,24.65316390018492,0.0,0.0
40,0.0,12.600410176582212,0.0,0.0
41,0.0,9.276792700641538,0.0,0.0
42,0.0,32.57471256643396,0.0,0.0
43,0.0,11.88546827310381,0.0,0.0
44,0.0,19.83456107564803,0.0,0.0
45,0.0,15.242661390666598,0.0,0.0
46,0.0,17.608225794888234,0.0,0.0
47,0.0,27.57787650976882,0.0,0.0
48,0.0,34.66348724296493,0.0,0.0
49,0.0,53.49978483711871,0.0,0.0
50,0.0,45.046459581577366,0.0,0.0
51,0.0,46.39097133458328,0.0,0.0
52,0.0,36.82298209911626,0.0,0.0
53,0.0,36.80556925505099,0.0,0.0
54,0.0,26.32179452128006,0.0,0.0
55,0.0,27.196406944538694,0.0,0.0
56,0.0,11.947366089147836,0.0,0.0
57,0.0,17.4653844040697,0.0,0.0
58,0.0,52.05461115463122,0.0,0.0
59,0.0,10.393677864820821,0.0,0.0
60,0.0,5.803074734390937,0.0,0.0
61,0.0,5.880499910712304,0.0,0.0
62,0.0,10.170391314645258,0.0,0.0
63,0.0,21.377202163126622,0.0,0.0
64,0.0,22.931885292090033,0.0,0.0
65,0.0,19.405145764020038,0.0,0.0
66,0.0,43.497415314142266,0.0,0.0
67,0.0,17.058839280252627,0.0,0.0
68,0.0,11.457868790518605,0.0,0.0
69,0.0,16.886930353266777,0.0,0.0
70,0.0,18.821601800987523,0.0,0.0
71,0.0,22.13677941978642,0.0,0.0
72,0.0,48.93770631227994,31.813752707447836,0.0
73,0.0,34.29369521690628,35.78621707587862,0.0
74,0.0,22.364936069456114,19.875944772109058,0.0
75,0.0,27.301686535350413,23.332493913232607,0.0
76,0.0,21.57489833685448,41.03591160588056,0.0
77,0.0,15.082415789204926,44.99814110340312,0.0
78,0.0,34.01919365623653,27.955455124023686,0.0
79,0.0,9.868675949181895,24.528513901782652,0.0
80,0.0,12.215553159096554,31.57425362500658,0.0
81,0.0,32.811338108212965,27.134326445413592,0.0
82,0.0,43.689257788058384,22.746572643965063,0.0
83,0.0,17.533462419049613,39.14128244150986,0.0
84,0.0,11.24283223993136,27.641800720116436,0.0
85,0.0,17.557748699323607,15.327180333353173,0.0
86,0.0,12.32757635187315,24.746478317793525,0.0
87,0.0,26.856173986866413,24.071648862933877,0.0
88,0.0,11.835262645769113,20.573247128271102,0.0
89,0.0,33.360734729103044,18.243675259966487,0.0
90,0.0,25.612001764538892,32.29736421473293,0.0
91,0.0,20.79162055358945,43.408761719503595,0.0
92,0.0,24.853554696889127,33.2150080924389,0.0
93,0.0,26.730089919738834,33.046801872991225,0.0
94,0.0,41.80790266308504,21.46152726529269,0.0
95,0.0,43.998549814478054,24.299884782775326,0.0
96,0.0,30.17043265597298,0.0,0.0
97,0.0,76.95146187853275,0.0,0.0
98,0.0,50.71138267819916,0.0,0.0
99,0.0,42.86422496292258,0.0,0.0
100,0.0,35.619533535414085,0.0,0.0
101,0.0,21.828970225509924,0.0,0.0
