,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,35040,58806.845467480074,8605.968636978854,17835.064138083555,0.0,0.0,0.0
1,35064,61387.71128371776,9268.679204385662,13456.579409170856,949.6723384780244,0.0,0.0
2,35088,55245.11631361372,21254.50927978965,2163.3366591622625,5447.875437722965,0.0,161.60055415304424
3,35112,83745.78923074494,20116.378410724297,3284.461122387679,4714.522019391274,0.0,0.0
4,35136,63126.86391654004,14997.63003669706,13454.091513763491,4260.565106846843,0.0,0.0
5,35160,40222.939214212485,9333.08759673308,22717.38459457857,3739.0727786775537,0.0,0.0
6,35184,80693.66955585286,9419.215034823243,16965.567827560262,0.0,0.0,0.0
7,35208,49338.091732416404,4021.425032626772,12219.160674693421,28.2654763042151,0.0,0.0
8,35232,25947.97575368554,4687.803534212988,15122.800666967025,3383.653416816176,0.0,83.48441094183069
9,35256,60252.72378206809,14723.880079988368,3075.3202912561774,3105.0950781109314,0.0,0.0
10,35280,29524.237611303102,12206.850236475875,7633.292361816126,2664.2698752520428,0.0,0.0
11,35304,26834.986309761596,12029.587316346388,15151.095582619582,2691.395847848117,0.0,86.46536932959343
12,35328,81156.4606256401,13860.275183858892,3971.2537622871014,0.0,0.0,0.0
13,35352,43582.34153126815,6786.870232102694,21427.23015285106,257.6642226454801,0.0,0.0
14,35376,58502.28246435877,6929.070160882955,21655.326737298517,0.0,0.0,0.0
15,35400,22399.515194727584,6656.326408616966,16564.443522038448,3732.2122986595914,0.0,872.0704161453357
16,35424,42878.552392385456,5036.020993861661,9778.013015879837,3473.9371714572508,0.0,501.6617867550141
17,35448,77119.11920418353,5223.357020915246,11338.251994506703,3607.007628386161,0.0,0.0
18,35472,75669.99410322594,0.0,11323.049076733472,1301.859740929272,0.0,1093.2703578630098
19,35496,60827.90985305059,5205.9722334054295,15787.250215039929,3964.4358191580677,0.0,2174.3591739558155
20,35520,37396.159649605936,6041.6041161868,11658.87806186268,3432.6768510879683,0.0,1817.5197892944075
21,35544,47943.057050867705,8708.969652609027,14338.619640186374,0.0,0.0,0.0
22,35568,41061.674143302655,16859.60987109156,9320.585150707087,61.445516518162094,0.0,1477.5740227916726
23,35592,53383.76259164987,12133.506337480481,10353.310382997633,380.35299847660394,0.0,1510.782997826122
24,35616,85562.00437597954,9508.270946160697,4586.38891233024,925.8408860501927,0.0,0.0
25,35640,81959.5415628364,10605.618813812163,11090.178400527451,641.768100758926,0.0,0.0
26,35664,76366.59176224042,7053.2649469962,8414.41331780998,898.033824275584,0.0,0.0
27,35688,87169.12418405102,11609.840730177844,8494.187219236135,0.0,0.0,0.0
28,35712,67256.96367555813,9897.320418922669,8256.96697979096,737.4097558819819,0.0,0.0
29,35736,23168.1606233311,11503.03327531009,9316.857874462245,310.28115277088204,0.0,529.3090004622097
30,35760,45041.8032058015,12663.912069829297,9198.53500486581,95.31550525191415,0.0,578.5099113693415
31,35784,81989.73957618925,4780.301926507209,25961.75684107103,1082.0451189950163,1323.7213763744448,1732.004232842536
32,35808,80275.54826729446,9152.672150395996,25418.87766980637,1905.163682403506,1377.5279039705101,1743.2827736635393
33,35832,74380.12493800384,9032.85641260586,29929.336734174904,791.9422194369452,1348.3474492094356,1099.737531802965
34,35856,79291.32185568557,7397.553869918829,28528.57825413959,1236.3119189523088,0.0,6377.642657773083
35,35880,57398.16551653377,13089.900291835902,23066.12077773438,0.0,418.5623170779962,1652.630087683734
36,35904,41584.624886673235,6270.28063765458,22267.48033979562,0.0,647.518175013618,4122.477419525989
37,35928,49128.18272457506,12128.794180173933,21580.028243079534,0.0,988.2123611039522,3672.7049238894497
38,35952,64101.23145808793,11798.254101391261,22744.21885832953,0.0,783.2599390873861,38.06642247113109
39,35976,48903.33671912951,7014.963222439934,28299.611580709236,1491.1357943808462,946.511980023995,1469.937574220046
40,36000,70232.64721012537,6572.802535328672,24986.028356485796,2690.6731271971357,1377.071280108166,1331.1930071185664
41,36024,43245.01459340149,5595.560704990186,28532.48660482477,0.0,1203.0423802676387,3423.480869332955
42,36048,49277.96472978924,5248.573820953112,25527.34967016081,545.440477897999,1587.9378499630475,627.1191982761945
