,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,0,1948.213053579625,2135.157253504901,1653.6780613357755,221.1046570739581,0.0,0.0
1,1,1710.2722360891821,2308.0488522598707,1396.677007720442,196.4294659259885,0.0,0.0
2,2,1879.110012698024,2185.284758908915,1286.2925590069913,204.23058536632283,0.0,0.0
3,3,2683.8696775113963,2300.6069024460858,1289.0333324470846,227.55646407348502,0.0,0.0
4,4,1932.063526260771,2362.330256401922,1300.9768409257447,438.96583762451024,0.0,16.83926840021919
5,5,2045.8435577096654,2473.2406669460133,1282.9696889821425,431.238472497566,0.0,39.874602532862895
6,6,1600.325506154642,2075.9968930462283,1441.930471962731,233.1993068269174,0.0,48.67241293401682
7,7,1427.5440809835904,2162.271939548901,1499.6634722981125,361.2289810997238,0.0,0.0
8,8,1754.793740884933,2199.606468143309,1542.2394765516638,349.5706841233133,0.0,0.0
9,9,679.4210476918689,2196.0706975047788,1767.8366662863775,233.91904212552708,0.0,0.0
10,10,774.5604820181267,1890.4804845640126,1381.896444493454,315.63631302326263,0.0,0.0
11,11,824.565246448833,1795.0999101976379,2089.1279188244007,178.5135711946563,0.0,0.0
12,12,855.8869379455508,2159.1558689250232,1785.0062948110105,384.55110974382745,0.0,2.550555252189717
13,13,1213.4129640850783,2240.353845383589,1626.3727752354525,186.41569310444692,0.0,57.932631909471525
14,14,1718.2272745043838,2105.429231074312,1800.4916055381311,210.74863796713197,0.0,18.06384182860392
15,15,1351.1584267619905,2443.4785748542163,1646.9984670427966,428.69123576926233,0.0,44.0665637110564
16,16,1662.8405759131433,2405.120462805213,1672.5407777636167,233.27169169127254,0.0,0.0
17,17,1986.3433490042623,2490.1105131439417,1360.1125596399938,372.1583926067288,0.0,0.0
18,18,1751.637726046599,2665.8315125432937,1464.7163637897836,442.12994815585586,0.0,0.0
19,19,1909.3863779132987,2444.523452237377,1244.4326267924662,207.226588814846,0.0,52.64367407005721
20,20,2540.105445304248,2626.379221200206,896.180188170845,216.50626318971015,14.152519056738225,0.0
21,21,2353.721361855426,2384.6822184193616,1127.3195246922235,274.37981525165037,0.0,0.0
22,22,3020.2370065652026,2188.7890464327347,1138.5829555272114,229.91808433704566,0.0,0.0
23,23,3548.4656961256883,2429.270483773922,965.456757368734,211.8204278233529,0.043042051187878634,0.0
24,24,2326.9526532105915,2343.2031560725472,870.0183488837051,219.22262050603572,0.0,0.0
25,25,3647.246344361463,2432.940313664333,897.6447502500263,234.12629370568263,7.065506302524228,38.16413709326114
26,26,4214.911881159775,2605.454465271248,863.5913787338153,280.62257401605166,0.0,54.21860444244327
27,27,2478.665711556296,2479.6250447803177,1069.1168498680693,287.32521707206587,1.213775795510596,67.86957699979209
28,28,2486.406104670878,2574.667238911449,1297.5130032994389,277.3380305416646,0.0,3.022750839153524
29,29,2890.478207814845,2206.1861573450556,918.9651586574691,218.69929985710124,0.0,0.0
30,30,2299.51494033966,2402.561288093206,1427.2641210012846,222.2111125162921,0.0,0.0
31,31,1562.5627945974798,2266.157650733241,1436.027706395336,223.50681427012242,35.75725767708863,67.56542428064111
32,32,0.0,2113.76848175369,1534.01001480298,136.47243429750978,31.569549499970652,0.0
33,33,0.0,2240.092700734087,1509.5977970415504,218.90980946989396,0.0,10.76101152871204
34,34,2173.7871496272573,2480.3928805901646,1560.6029635258406,303.9046519454159,56.61154693733496,92.97942079095135
35,35,2226.683290006253,2187.061317109613,1424.8585036729382,303.6096870132645,60.85974658856692,0.0
36,36,1586.1764003110145,2095.5867140983464,1537.2820748221177,248.46988811475148,53.39582895208069,0.0
37,37,2119.1650884124333,2093.315355202022,1427.5293736652923,224.41564557849372,25.38579905121921,61.684055973881954
38,38,2239.0538095267875,2578.7989207310166,1267.9618329296575,238.59217144165882,37.41579065954581,106.38435613371394
39,39,2710.3802917536677,2512.1704373105817,1416.5069558869134,215.8212631211651,1.47585414109588,0.0
40,40,2076.533153545572,2315.1342376232374,1424.2611416196578,293.72257971571116,11.364096071734286,9.080908382505237
41,41,1390.0665516143285,2146.399297526272,1348.811475720363,253.46974361943276,46.23815361798815,132.99719480504768
42,42,2487.8051161426515,2237.784114007519,1190.4071287435302,237.58626542931512,65.82624351708246,0.0
43,43,2647.27412557419,2901.5994200692603,1699.6444682096383,216.3019705590613,32.75651875093931,0.0
44,44,1380.4171584852052,2739.969489162092,1379.7394850947305,175.62596840344924,46.01977451938511,4.011388764411336
45,45,1907.4408895109698,2788.768554038143,1452.1863533333258,279.59074992119395,25.36806652170567,0.0
46,46,2362.130285380441,2722.8288920872196,1563.2432302612833,292.458354088249,27.495057935665173,42.3147591502367
47,47,1816.090919452508,2042.8363505179516,1902.43582672352,254.91920702522708,34.957721096941185,105.73049920808991
48,48,1375.4203896141007,2249.1310453423484,1529.521903388204,206.02720329909644,36.3782913125872,105.02330193928672
49,49,1943.7948271151365,2380.931374139607,1685.42886757591,272.8903489965921,28.55370871287141,12.853703605827484
50,50,1434.0894525569715,2398.202235891713,1537.2669546506816,230.28480862543412,35.81897364172862,0.0
51,51,1850.5536622985287,2384.467336766159,1431.1423876835556,309.09886519864733,21.502909054696893,99.60490567994913
52,52,1725.2844747520553,2192.2228411832843,1690.9444058451404,238.11597895671883,29.426352656375304,45.66116856884285
53,53,2744.262270546711,2166.014670837002,1476.6417839591745,277.3726323644784,29.11206864828689,45.34995893105285
54,54,1077.7225626164202,2137.6086087685176,1581.308149437294,262.75185750852984,11.631001552053206,94.89487003600344
55,55,1193.6311369733833,1902.9679622019835,1658.754968106958,224.06165915715,47.424733911173156,57.64700912856393
56,56,1413.3215773831914,2021.4165649149659,1719.8651859724212,327.54789496737027,38.512346048191425,36.16802907531676
57,57,1765.7300712624854,2166.7032239531973,1763.447505705575,255.11622230190997,34.04404901108367,12.633407170696868
58,58,1181.7994424638464,2348.737481539077,1371.2859242338636,313.62867732554764,39.546677812399004,40.698210064101424
59,59,473.6950863941431,2594.4275738881306,1211.6169633000713,0.0,0.0,62.94587948242389
60,60,629.2358931836648,2581.489931713162,1539.980449466281,0.0,0.0,32.956146271463794
61,61,1031.8430867051757,1906.0364424021716,1213.215759270758,0.0,0.0,119.29559607933636
62,62,706.3398334860063,2107.225266838594,1484.6375851061637,0.0,0.0,181.29263965151887
63,63,977.2271039690615,2218.729561374721,1090.3416031380723,217.94564281340885,0.0,98.41609379361236
64,64,1320.4045390360789,2671.9153430237516,1171.3999751666765,0.0,0.0,74.85568510464516
65,65,1447.6377015512296,2755.652759024777,1982.1465057201733,42.585991374625905,0.0,55.69089964861777
66,66,1090.4445257432058,3058.5121204849956,1685.5052180026648,11.897509765566685,0.0,151.941103993198
67,67,2552.275583915178,2529.7897825435384,1947.06730426423,10.061940729930072,0.0,101.867010728591
68,68,2044.424814545875,2219.7196957546757,1924.6589658416449,0.0,0.0,168.57032918781232
69,69,2207.825389600069,2524.5524419412045,2016.106018378426,121.05344419206794,0.0,155.1455988129324
70,70,2139.8718933290893,2652.499790212417,2032.5206797717974,161.33042670216327,0.0,148.48672957614662
