,index,Path3,Path8,Path14,Path65,Path66
0,8760,4892.690297738815,19164.718058683087,6472.754743276806,0.0,0.0
1,8784,0.0,15738.927641569633,1936.3317738420192,0.0,0.0
2,8808,0.0,14316.043032852878,4855.3375383581615,0.0,0.0
3,8832,0.0,19941.026635300714,3085.642687940223,0.0,0.0
4,8856,0.0,6529.745893401821,6237.365173629706,0.0,0.0
5,8880,0.0,2892.209652919476,9048.25245255078,0.0,0.0
6,8904,0.0,6554.136468225175,8285.986183130426,0.0,0.0
7,8928,0.0,15648.97697049107,0.0,0.0,0.0
8,8952,0.0,14734.632720631871,8175.746282008086,0.0,0.0
9,8976,0.0,10131.75895291585,7184.372092733789,0.0,0.0
10,9000,2924.7733833701827,19580.388138191076,9036.756406253186,0.0,0.0
11,9024,0.0,15648.060648977793,16910.344736152394,0.0,0.0
12,9048,0.0,15458.017800953447,175.29223322391476,0.0,0.0
13,9072,0.0,18044.24496394983,6965.813980210556,0.0,0.0
14,9096,0.0,16249.551459674434,0.0,0.0,0.0
15,9120,0.0,14354.85140815484,1600.2925295838086,0.0,0.0
16,9144,0.0,19250.439340526842,3849.120318234286,0.0,0.0
17,9168,0.0,17148.360300538727,5105.726967851626,0.0,0.0
18,9192,0.0,9820.034211445258,13357.884388003778,0.0,0.0
19,9216,0.0,19909.956310008354,22550.719880260152,0.0,0.0
20,9240,0.0,26988.651710798003,14414.2304554648,0.0,0.0
21,9264,0.0,23205.948692185666,12298.435599832039,3476.2823002068412,0.0
22,9288,0.0,11134.774389634065,0.0,0.0,0.0
23,9312,0.0,16285.533742475476,0.0,0.0,0.0
24,9336,0.0,20313.84882253849,15542.625000813241,0.0,0.0
25,9360,0.0,7806.339520282881,13483.447604083145,0.0,0.0
26,9384,0.0,12155.953794869063,3165.925015858712,0.0,0.0
27,9408,0.0,8072.248011304322,6137.200781958882,0.0,0.0
28,9432,0.0,8863.537202569329,271.8653847771136,0.0,0.0
29,9456,0.0,11793.217590522028,1947.9452442660313,0.0,0.0
30,9480,0.0,10625.123189489706,5784.141894521301,0.0,0.0
31,9504,0.0,27186.523531488463,13342.013785801648,0.0,0.0
32,9528,0.0,15162.720100288643,16595.477489159315,1772.1244181746706,0.0
33,9552,0.0,6912.981196534656,970.9078496629261,0.0,0.0
34,9576,0.0,5369.786202710225,4062.9983834825234,0.0,0.0
35,9600,0.0,6426.662318108951,11262.625269857379,0.0,0.0
36,9624,0.0,22150.37973131896,8396.135092303506,0.0,0.0
37,9648,0.0,12492.000132341891,4246.208723240604,0.0,0.0
38,9672,0.0,2263.450439044381,12863.951724794066,0.0,0.0
39,9696,0.0,0.0,18069.64605632474,0.0,0.0
40,9720,0.0,0.0,0.0,0.0,0.0
41,9744,0.0,0.0,3806.411175817984,0.0,0.0
42,9768,0.0,0.0,0.0,0.0,0.0
43,9792,0.0,0.0,0.0,38387.59838000007,0.0
44,9816,0.0,15081.603224962792,2488.948526841323,0.0,0.0
45,9840,0.0,7504.343974414094,3642.4514773129786,0.0,0.0
