,Path66,Path46_SCE,Path61,Path42
0,0.0,581.6053567168788,460.826610501607,0.0
1,0.0,581.6053567168788,460.826610501607,0.0
2,0.0,581.6053567168788,460.826610501607,0.0
3,0.0,581.6053567168788,460.826610501607,0.0
4,0.0,581.6053567168788,460.826610501607,0.0
5,0.0,581.6053567168788,460.826610501607,0.0
6,0.0,581.6053567168788,460.826610501607,0.0
7,0.0,581.6053567168788,460.826610501607,0.0
8,0.0,581.6053567168788,460.826610501607,0.0
9,0.0,581.6053567168788,460.826610501607,0.0
10,0.0,581.6053567168788,460.826610501607,0.0
11,0.0,581.6053567168788,460.826610501607,0.0
12,0.0,581.6053567168788,460.826610501607,0.0
13,0.0,581.6053567168788,460.826610501607,0.0
14,0.0,581.6053567168788,460.826610501607,0.0
15,0.0,581.6053567168788,460.826610501607,0.0
16,0.0,581.6053567168788,460.826610501607,0.0
17,0.0,581.6053567168788,460.826610501607,0.0
18,0.0,581.6053567168788,460.826610501607,0.0
19,0.0,581.6053567168788,460.826610501607,0.0
20,0.0,581.6053567168788,460.826610501607,0.0
21,0.0,581.6053567168788,460.826610501607,0.0
22,0.0,581.6053567168788,460.826610501607,0.0
23,0.0,581.6053567168788,460.826610501607,0.0
24,0.0,353.65448331188145,460.826610501607,152.8491441906927
25,0.0,353.65448331188145,460.826610501607,152.8491441906927
26,0.0,353.65448331188145,460.826610501607,152.8491441906927
27,0.0,353.65448331188145,460.826610501607,152.8491441906927
28,0.0,353.65448331188145,460.826610501607,152.8491441906927
29,0.0,353.65448331188145,460.826610501607,152.8491441906927
30,0.0,353.65448331188145,460.826610501607,152.8491441906927
31,0.0,353.65448331188145,460.826610501607,152.8491441906927
32,0.0,353.65448331188145,460.826610501607,152.8491441906927
33,0.0,353.65448331188145,460.826610501607,152.8491441906927
34,0.0,353.65448331188145,460.826610501607,152.8491441906927
35,0.0,353.65448331188145,460.826610501607,152.8491441906927
36,0.0,353.65448331188145,460.826610501607,152.8491441906927
37,0.0,353.65448331188145,460.826610501607,152.8491441906927
38,0.0,353.65448331188145,460.826610501607,152.8491441906927
39,0.0,353.65448331188145,460.826610501607,152.8491441906927
40,0.0,353.65448331188145,460.826610501607,152.8491441906927
41,0.0,353.65448331188145,460.826610501607,152.8491441906927
42,0.0,353.65448331188145,460.826610501607,152.8491441906927
43,0.0,353.65448331188145,460.826610501607,152.8491441906927
44,0.0,353.65448331188145,460.826610501607,152.8491441906927
45,0.0,353.65448331188145,460.826610501607,152.8491441906927
46,0.0,353.65448331188145,460.826610501607,152.8491441906927
47,0.0,353.65448331188145,460.826610501607,152.8491441906927
48,0.0,590.394099609015,460.826610501607,159.08260483118903
49,0.0,590.394099609015,460.826610501607,159.08260483118903
50,0.0,590.394099609015,460.826610501607,159.08260483118903
51,0.0,590.394099609015,460.826610501607,159.08260483118903
52,0.0,590.394099609015,460.826610501607,159.08260483118903
53,0.0,590.394099609015,460.826610501607,159.08260483118903
54,0.0,590.394099609015,460.826610501607,159.08260483118903
55,0.0,590.394099609015,460.826610501607,159.08260483118903
56,0.0,590.394099609015,460.826610501607,159.08260483118903
57,0.0,590.394099609015,460.826610501607,159.08260483118903
58,0.0,590.394099609015,460.826610501607,159.08260483118903
59,0.0,590.394099609015,460.826610501607,159.08260483118903
60,0.0,590.394099609015,460.826610501607,159.08260483118903
61,0.0,590.394099609015,460.826610501607,159.08260483118903
62,0.0,590.394099609015,460.826610501607,159.08260483118903
63,0.0,590.394099609015,460.826610501607,159.08260483118903
64,0.0,590.394099609015,460.826610501607,159.08260483118903
65,0.0,590.394099609015,460.826610501607,159.08260483118903
66,0.0,590.394099609015,460.826610501607,159.08260483118903
67,0.0,590.394099609015,460.826610501607,159.08260483118903
68,0.0,590.394099609015,460.826610501607,159.08260483118903
69,0.0,590.394099609015,460.826610501607,159.08260483118903
70,0.0,590.394099609015,460.826610501607,159.08260483118903
71,0.0,590.394099609015,460.826610501607,159.08260483118903
72,0.0,398.6262144074617,460.826610501607,93.0875643841452
73,0.0,398.6262144074617,460.826610501607,93.0875643841452
74,0.0,398.6262144074617,460.826610501607,93.0875643841452
75,0.0,398.6262144074617,460.826610501607,93.0875643841452
76,0.0,398.6262144074617,460.826610501607,93.0875643841452
77,0.0,398.6262144074617,460.826610501607,93.0875643841452
78,0.0,398.6262144074617,460.826610501607,93.0875643841452
79,0.0,398.6262144074617,460.826610501607,93.0875643841452
80,0.0,398.6262144074617,460.826610501607,93.0875643841452
81,0.0,398.6262144074617,460.826610501607,93.0875643841452
82,0.0,398.6262144074617,460.826610501607,93.0875643841452
83,0.0,398.6262144074617,460.826610501607,93.0875643841452
84,0.0,398.6262144074617,460.826610501607,93.0875643841452
85,0.0,398.6262144074617,460.826610501607,93.0875643841452
86,0.0,398.6262144074617,460.826610501607,93.0875643841452
87,0.0,398.6262144074617,460.826610501607,93.0875643841452
88,0.0,398.6262144074617,460.826610501607,93.0875643841452
89,0.0,398.6262144074617,460.826610501607,93.0875643841452
90,0.0,398.6262144074617,460.826610501607,93.0875643841452
91,0.0,398.6262144074617,460.826610501607,93.0875643841452
92,0.0,398.6262144074617,460.826610501607,93.0875643841452
93,0.0,398.6262144074617,460.826610501607,93.0875643841452
94,0.0,398.6262144074617,460.826610501607,93.0875643841452
95,0.0,398.6262144074617,460.826610501607,93.0875643841452
96,0.0,350.7514440824657,460.826610501607,76.1963134379817
97,0.0,350.7514440824657,460.826610501607,76.1963134379817
98,0.0,350.7514440824657,460.826610501607,76.1963134379817
99,0.0,350.7514440824657,460.826610501607,76.1963134379817
100,0.0,350.7514440824657,460.826610501607,76.1963134379817
101,0.0,350.7514440824657,460.826610501607,76.1963134379817
102,0.0,350.7514440824657,460.826610501607,76.1963134379817
103,0.0,350.7514440824657,460.826610501607,76.1963134379817
104,0.0,350.7514440824657,460.826610501607,76.1963134379817
105,0.0,350.7514440824657,460.826610501607,76.1963134379817
106,0.0,350.7514440824657,460.826610501607,76.1963134379817
107,0.0,350.7514440824657,460.826610501607,76.1963134379817
108,0.0,350.7514440824657,460.826610501607,76.1963134379817
109,0.0,350.7514440824657,460.826610501607,76.1963134379817
110,0.0,350.7514440824657,460.826610501607,76.1963134379817
111,0.0,350.7514440824657,460.826610501607,76.1963134379817
112,0.0,350.7514440824657,460.826610501607,76.1963134379817
113,0.0,350.7514440824657,460.826610501607,76.1963134379817
114,0.0,350.7514440824657,460.826610501607,76.1963134379817
115,0.0,350.7514440824657,460.826610501607,76.1963134379817
116,0.0,350.7514440824657,460.826610501607,76.1963134379817
117,0.0,350.7514440824657,460.826610501607,76.1963134379817
118,0.0,350.7514440824657,460.826610501607,76.1963134379817
119,0.0,350.7514440824657,460.826610501607,76.1963134379817
120,0.0,362.61501019442403,460.826610501607,0.0
121,0.0,362.61501019442403,460.826610501607,0.0
122,0.0,362.61501019442403,460.826610501607,0.0
123,0.0,362.61501019442403,460.826610501607,0.0
124,0.0,362.61501019442403,460.826610501607,0.0
125,0.0,362.61501019442403,460.826610501607,0.0
126,0.0,362.61501019442403,460.826610501607,0.0
127,0.0,362.61501019442403,460.826610501607,0.0
128,0.0,362.61501019442403,460.826610501607,0.0
129,0.0,362.61501019442403,460.826610501607,0.0
130,0.0,362.61501019442403,460.826610501607,0.0
131,0.0,362.61501019442403,460.826610501607,0.0
132,0.0,362.61501019442403,460.826610501607,0.0
133,0.0,362.61501019442403,460.826610501607,0.0
134,0.0,362.61501019442403,460.826610501607,0.0
135,0.0,362.61501019442403,460.826610501607,0.0
136,0.0,362.61501019442403,460.826610501607,0.0
