,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,0,16157.361767738643,14924.152740122161,30357.3588496544,0.0,0.0,319.90161668820366
1,24,37774.676597789614,5947.646367999085,18693.670984218275,0.0,0.0,0.0
2,48,36257.75240137163,0.0,23912.553112680413,4722.433919056131,0.0,0.0
3,72,57799.159007876806,10108.60287626952,21600.1041841495,1214.3051237825835,0.0,0.0
4,96,31583.40416129867,12971.185478196545,19111.467737293624,5234.180262239222,0.0,237.59967309026337
5,120,40293.747219944555,9780.674745887802,23422.557746187806,5845.299307825047,0.0,2346.251896994976
6,144,41401.5511417134,5017.43557100364,27417.042771234996,561.4622172429222,0.0,588.0172317351016
7,168,56201.98111832417,11380.304518539055,29252.74837000886,3593.985524635349,0.0,0.0
8,192,32582.8614493239,10491.330646520793,31725.28713696866,3240.5855564428402,0.0,0.0
9,216,16654.723197640134,7512.934350410727,28922.614726538704,2929.0754732807404,0.0,0.0
10,240,23759.242091106127,10517.330086682636,34970.369621777936,899.39386003706,0.0,0.0
11,264,13390.307641885862,5015.884449389996,35414.58201652235,743.9804357782284,0.0,0.0
12,288,10053.914960927263,3064.184390095521,30655.24592403964,5765.162581449569,0.0,1339.1380906167265
13,312,30940.975479279943,10820.395234864252,26980.22202162985,1393.790423628047,0.0,1395.8688144548871
14,336,38667.72840043482,7317.096923934238,25083.323341329367,609.7526565410012,0.0,463.4172163557664
15,360,34608.115907646104,7994.450135438761,28444.273089946975,3751.6123192944074,0.0,1631.1766855249678
16,384,37318.45866992756,12867.874475908127,26838.384933969453,0.0,0.0,0.0
17,408,51524.017543907816,7107.634662273147,22458.67837662334,3471.5784860323765,0.0,0.0
18,432,42856.055465470796,9143.953436672502,22749.430061888255,0.0,0.0,0.0
19,456,41883.343127441774,2152.7506847759414,21727.26755222315,0.0,0.0,1634.462384835644
20,480,64781.96192246786,3874.0327235372624,15639.273303118312,598.190877222994,160.15955279371602,345.86177452700224
21,504,61891.69923378808,12402.85248321222,14062.576270337177,3021.0604253358833,0.0,0.0
22,528,50727.25795166311,10496.359066468138,15770.794292622692,581.6857061386529,0.0,0.0
23,552,85546.00521283687,6093.076294780341,10441.233057837537,549.3014164056883,0.0,0.0
24,576,58381.51551341527,11711.193661051922,9664.432979502215,491.999409248682,0.0,0.0
25,600,62136.714699992546,11395.693769015388,12867.050165885514,2416.580597737467,93.48278166116613,1614.2447202639146
26,624,63290.342931902174,3595.6596096798985,11259.394534952626,2041.4577937630122,0.0,2458.565851038824
27,648,67396.15853228074,7213.6775196494,12743.1140355702,1628.4436261405008,0.0,1669.634708084178
28,672,51605.31614674322,13827.677845682561,26159.97235068318,1052.7976652088923,0.0,100.83334925447107
29,696,48491.55431678075,11496.34553680158,23186.362755155158,974.3104314341856,0.0,0.0
30,720,52366.291918185525,13745.013762586037,23158.61239706291,1193.8061375701175,0.0,0.0
31,744,45953.720662499196,8786.344137719987,28313.33648043336,2547.044858155732,740.9936587088305,1989.3048732823913
32,768,0.0,0.0,23099.31706767652,0.0,804.7454049230587,101.56421203677766
33,792,0.0,1860.9291616038336,19562.108458996456,229.16701237162806,0.0,895.1867204157555
34,816,59929.246471850376,6359.199359854989,24396.306900401672,1892.3565416629235,1452.1895027476533,1440.70260380851
35,840,51839.19736937915,8439.619282432735,22992.695093035043,1542.0588902309307,1206.9103152765188,0.0
36,864,40943.79328596138,3571.380601499257,25809.538454818656,1630.625702422258,1126.130122335936,0.0
37,888,40576.30974649494,12103.717127724598,28951.48547634529,791.9827640408153,671.7857152048814,479.08059283840385
38,912,50812.74372860018,8252.589198065374,19778.26040777792,0.0,1002.1882825782664,1891.0610836487374
39,936,54966.22790037605,19640.667341164277,23121.43452580933,1679.1033165601202,296.95408566861266,1015.0249898177719
40,960,62485.02814048351,17741.121038194407,26751.34674160624,2687.594848634002,125.21183061323671,0.0
41,984,52120.84593797176,12150.189767231384,22304.43029017948,1673.8751547041304,612.4604607250642,1758.249238128929
42,1008,45925.48309942848,16840.858289031363,19094.13766379508,991.7051122044793,1284.87673197483,0.0
43,1032,60850.078999608566,21300.89651509969,27598.69348613399,1155.8918632082928,858.576594910825,0.0
44,1056,49867.252209534665,18228.09455729797,22587.4971210284,325.78669815766193,1119.8570557367962,0.0
45,1080,56283.85812220351,13479.725104035539,28271.980320507373,2749.6540580675087,365.4706015236035,574.9177063275099
46,1104,56612.29628972578,22249.091607292663,27722.964753209773,2031.11724762221,870.8445518550722,1022.8879532373834
47,1128,34387.776883829494,17702.015636603108,35805.57575588861,1438.4748655107433,747.5521232860236,2384.818189217779
48,1152,28166.520685405838,12619.844042930055,25143.575739655247,0.0,835.9604176054079,2372.5832286053146
49,1176,46082.110610145945,17435.752712861366,29211.225477379638,650.8582169861545,892.9645395369323,594.637055485111
50,1200,42207.185647053855,16661.082851109517,24420.3790401544,415.48132259049385,878.8492222526736,1714.5614916860723
51,1224,37108.146708779626,7887.779068516384,23522.82603038274,979.0257922751923,599.9539261340367,1281.3654580406255
52,1248,44503.5194250841,8141.424886768284,28220.845473217338,1172.0407330055996,859.929408838183,1595.933208200515
53,1272,37189.8855307325,9508.033983260082,24164.019409210377,921.0824860384919,454.22346762977213,506.82757012175966
54,1296,27785.38127944326,11745.930869303236,26507.018610518462,3620.2044472444504,769.245924784669,2575.79567414041
55,1320,19161.369043393737,2037.6824048448289,26990.881931308722,1221.0051423766079,996.6897221806303,1648.01820684991
56,1344,26938.742743763672,3915.112970650789,27541.81521662341,3531.994978609733,935.0254206468421,1792.6770342367063
57,1368,35061.12535904243,5212.285994285343,33322.77920494588,2183.000463288843,962.6705593625891,2041.3127080002469
58,1392,44390.60551138421,9821.33089257175,26933.111689763173,5254.573605467276,1291.6198538018461,1286.9848887176847
59,1416,19490.910162465072,4018.3107910184553,15569.692209636942,0.0,0.0,2179.182014890418
60,1440,28817.26095290272,4825.4380821364775,22395.947666742588,0.0,37.76098871513577,0.0
61,1464,11583.648498909677,1059.196103846085,17488.20014577395,1371.1801043187902,0.0,2617.0332564731075
62,1488,28473.848871096205,4754.780403843515,25663.857838798926,0.0,0.0,3957.961336594958
63,1512,36751.50374084279,973.9558216972146,20733.589542329224,222.60216135980227,0.0,2548.0160450418734
64,1536,23844.864874153518,15265.754002979142,19859.67938454133,0.0,0.0,3059.837471260832
65,1560,35312.2500806492,18049.68180232442,37167.662170147174,0.0,0.0,1039.588464809361
66,1584,8880.434416662642,26592.182243369847,28450.674784435363,0.0,0.0,2069.835580023863
67,1608,42843.05255840585,10053.479967486057,33859.287380367314,0.0,0.0,2188.043298863069
68,1632,32931.7695860431,3185.1643502788156,32671.373797321037,0.0,0.0,3905.001683650007
69,1656,64089.068929789515,10298.819378135435,35384.39588871132,17.23705949272903,0.0,5285.671371351552
70,1680,33494.51318284926,11819.908448217713,31133.358165238253,0.0,0.0,3392.7011159712965
71,1704,41743.44709416808,10780.46556714354,28652.50979761995,0.0,0.0,2999.1535018757595
72,1728,35167.00321528312,17295.356783794137,16659.09184214687,0.0,0.0,1975.4246512426616
73,1752,32059.95313414876,23348.73231324793,32704.50981769409,0.0,0.0,1369.270214009969
74,1776,42392.65126292845,16936.66260515827,37119.9324989343,0.0,0.0,2536.1853283271153
75,1800,47936.488740661676,20315.245435780904,36452.11523506572,0.0,0.0,4280.624072681816
76,1824,24868.032610150123,21529.060124646483,15129.040124398502,292.9245537215296,0.0,4094.788336826504
77,1848,65736.20469183614,15719.240613256405,35078.17766572923,0.0,0.0,4870.516277388811
78,1872,25421.88619582508,25491.9480374759,15269.196599461082,0.0,0.0,2462.6228377697134
79,1896,45536.41422818992,20070.836881908872,33109.74677152751,0.0,0.0,4302.749514247368
80,1920,99903.30714124169,0.0,28875.146197762795,0.0,0.0,2808.289552175256
81,1944,79995.77441515689,19301.4057017108,28529.2316007037,582.4787426802606,0.0,4631.64297752145
82,1968,42278.1078098306,13114.380001073743,32842.39017661591,0.0,0.0,5057.824602973043
83,1992,11829.152302761599,21299.81998979194,24177.24070342764,0.0,0.0,2185.896883945533
84,2016,22220.795977816888,17593.02453775146,32136.35794807258,0.0,0.0,2158.3833549308238
85,2040,21906.483562761317,16563.30325723035,27281.415905719667,0.0,0.0,3248.382406302245
86,2064,59547.23460103774,23508.83227528401,21955.176223765746,1146.5686634910808,0.0,3451.8134966060807
87,2088,69454.71683221411,10472.221718650135,17237.173727017973,0.0,0.0,5846.250489311667
