,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,429240,38217.89096458951,5708.597648764768,28960.893353302985,0.0,0.0,1076.1657226833627
1,429264,63690.50246197116,553.8186974539494,22660.314380834257,0.0,0.0,0.0
2,429288,66183.18728766334,891.0833348807646,21421.119847005586,75.63801981451934,0.0,0.0
3,429312,43880.15882376858,8563.358117954303,19666.12848828484,0.0,0.0,0.0
4,429336,21725.00741265717,11624.035425236943,22653.171501178764,2570.695632986001,0.0,37.337281112982794
5,429360,22821.750319244326,19914.084992025193,14013.304863143945,416.039516411847,0.0,0.0
6,429384,40604.901048226966,16726.917436205393,19065.905155948116,0.0,0.0,1170.6553657281142
7,429408,39572.12669238654,9707.896085585584,23537.956657797997,0.0,0.0,0.0
8,429432,40045.40729204602,3182.390925912441,23427.84061600054,3151.438781459487,0.0,0.0
9,429456,33794.82345679645,1753.2470978162455,21839.890253913207,3061.2238120648835,0.0,0.0
10,429480,56114.47559824093,1252.6802439644089,24703.240463926206,3552.2444886015305,0.0,0.0
11,429504,36881.281502031125,1568.6655055649317,32578.12410982356,4438.940222685998,0.0,0.0
12,429528,19263.104379149456,5209.349485220278,33763.69156090358,3811.526905965183,0.0,2355.8224555616366
13,429552,30944.20595113794,13018.520242023638,21683.486685317235,4028.4860405632085,0.0,324.17751383401657
14,429576,27017.398795033074,7780.615355280119,33356.40039953367,2117.0261727110365,0.0,0.0
15,429600,77715.57585753966,9087.13005644015,27146.327404366937,364.36917165162595,0.0,0.0
16,429624,61175.7864496229,9865.84551787204,24640.51016249984,0.0,0.0,0.0
17,429648,91332.73911049898,11214.703266627523,20517.895254194762,0.0,0.0,0.0
18,429672,44736.571693586666,9732.110951702667,24771.238476404404,0.0,0.0,0.0
19,429696,32272.19809860088,14347.57802825832,23289.821205228727,959.2775676106276,0.0,443.3182925694312
20,429720,54298.013788434415,8382.484159131136,16509.434412542047,4415.581568216829,0.0,0.0
21,429744,49260.95324282913,2520.9841258300403,31310.85022157664,5156.388940405438,0.0,0.0
22,429768,17830.079687742404,8810.359282369407,32834.57968017313,4647.354912056297,0.0,0.0
23,429792,45190.14835676583,12318.039970160291,19568.18536740695,2506.444242716995,0.0,0.0
24,429816,53868.41460625465,9398.370300252958,17133.402227880513,3849.8195598959796,0.0,1615.477863828649
