,index,Path3,Path8,Path14,Path65,Path66
0,1460,0.0,1692.5709145096475,606.9884837257184,0.0,0.0
1,1461,46.14520416722803,1367.6177642856924,210.18505023864395,0.0,0.0
2,1462,0.0,1449.1715605203692,684.4875556302352,0.0,0.0
3,1463,391.5036802070799,1256.5984520078698,525.1793759250413,0.0,0.0
4,1464,0.0,980.9647468475753,0.0,0.0,0.0
5,1465,584.073542444967,1397.5416396452365,667.0641391577543,292.1937608493359,0.0
6,1466,0.0,1072.491302197478,80.23784243640267,0.0,0.0
7,1467,0.0,1249.4940424956715,442.9448008358637,0.0,0.0
8,1468,510.1896899079593,1078.9780987785916,382.32613710513283,45.32720817770103,0.0
9,1469,0.0,1009.7440782290407,792.1836090735977,454.17297323271265,0.0
10,1470,0.0,1673.8799559036734,824.2037914559721,45.82164864378382,0.0
11,1471,0.0,1279.8956212217124,514.4921868305312,0.0,0.0
12,1472,0.0,1397.1698903919435,542.6808682522501,190.6426305590815,0.0
13,1473,0.0,1394.0173349237598,372.7659702851554,288.0365101833594,0.0
14,1474,0.0,1340.1776471011556,5.944155053749455,4.41785661839549,0.0
15,1475,0.0,1442.746445806896,527.8708011768924,327.0234212789228,0.0
16,1476,0.0,1071.8785858759684,1013.931809967468,282.37519281430787,0.0
17,1477,0.0,916.1469887489204,0.0,0.0,0.0
18,1478,0.0,1295.6470923273214,0.0,0.0,0.0
19,1479,0.0,1065.3264016693556,241.4668477787689,0.0,0.0
20,1480,0.0,1126.833597004201,634.0890573930465,0.0,0.0
21,1481,0.0,716.1564355082373,0.0,0.0,0.0
22,1482,0.0,968.4287187706972,719.1348172668918,0.0,0.0
23,1483,0.0,262.08689663092343,349.8094320917331,0.0,0.0
24,1484,0.0,1138.8527711328647,454.2452688604448,0.0,0.0
25,1485,0.0,1188.9823311594475,242.54570186109382,0.0,0.0
26,1486,0.0,929.8047505033096,0.0,0.0,0.0
27,1487,0.0,1192.1608010722666,275.98042405480373,0.0,0.0
28,1488,0.0,1075.0016216834824,0.0,0.0,0.0
29,1489,0.0,1082.4874019505291,379.6519174300752,0.0,0.0
30,1490,0.0,1063.2635788436387,0.0,0.0,0.0
31,1491,0.0,1017.6651883368432,770.1283389524541,0.0,0.0
32,1492,0.0,1061.0692018951777,521.2021981869524,0.0,0.0
33,1493,0.0,1319.009589879353,360.8119340924335,0.0,0.0
34,1494,0.0,1787.154234385032,476.82151068792115,0.0,0.0
35,1495,0.0,1692.1576618283502,354.8058979944838,0.0,0.0
36,1496,0.0,802.0822541458936,63.04135213645557,0.0,0.0
37,1497,0.0,1139.9992960085624,476.5964011752024,0.0,0.0
38,1498,0.0,1213.760064650787,571.0312883391059,0.0,0.0
39,1499,0.0,1219.8284007138914,603.5849193327915,0.0,0.0
40,1500,0.0,1408.002458407679,642.5595885843636,0.0,0.0
41,1501,0.0,867.5313499863144,544.5680334998772,0.0,0.0
42,1502,0.0,793.2754606601309,463.5724463507615,0.0,0.0
43,1503,0.0,729.387503385768,360.0968031083504,0.0,0.0
44,1504,0.0,1055.9759922825806,896.3656955793023,0.0,0.0
45,1505,0.0,1124.2405369139306,736.6068665954241,0.0,0.0
46,1506,0.0,1083.650967051787,743.3400476890154,0.0,0.0
47,1507,0.0,1435.783751999262,835.1226496982904,0.0,0.0
48,1508,0.0,1053.3769316491198,369.80233044203885,0.0,0.0
49,1509,0.0,1332.4665131555325,572.3555230931331,0.0,0.0
50,1510,0.0,333.096989831067,370.64535505745596,0.0,0.0
51,1511,0.0,483.7385600918129,369.03976919830683,0.0,0.0
52,1512,0.0,838.7414673839125,274.6209999157233,0.0,0.0
53,1513,0.0,1208.3912780271444,361.99742359285517,0.0,0.0
54,1514,0.0,1265.7066935237922,312.93639695861214,0.0,0.0
55,1515,0.0,1391.8769156184912,217.0194310050139,0.0,0.0
56,1516,0.0,1600.4553400468778,575.9250228206839,0.0,0.0
57,1517,0.0,962.0034983007233,106.75403641667666,86.58785188799749,0.0
58,1518,0.0,565.9267707240098,0.0,433.7478853407595,0.0
59,1519,0.0,1179.3638990020754,639.2260427937077,0.0,0.0
60,1520,0.0,1266.7880430989446,341.9020036561505,0.0,0.0
61,1521,0.0,1103.5378072456333,317.7660205644313,0.0,0.0
62,1522,449.02453352810585,841.7045379900358,235.92698201701702,0.0,0.0
63,1523,217.6729076121268,991.2599086155462,185.31595048872262,0.0,0.0
64,1524,0.0,1474.8147234465048,964.1865265309004,0.0,0.0
65,1525,0.0,1061.7282118750363,405.6217940576088,0.0,0.0
66,1526,0.0,995.6711933936175,614.9218899068005,0.0,0.0
67,1527,0.0,1012.6628938966163,814.1101822267335,0.0,0.0
68,1528,0.0,833.0595079433493,506.5948172258755,0.0,0.0
69,1529,474.17052035312884,1035.6999627409896,329.66555594219193,0.0,0.0
70,1530,822.2879888966942,891.2849395651585,597.929010177091,0.0,876.6711498290117
71,1531,0.0,378.99521064178947,109.65990703969692,0.0,0.0
72,1532,652.8959139395809,329.97530506280066,180.83860632217358,0.0,0.0
73,1533,0.0,601.6048913626762,529.3062522409332,0.0,0.0
74,1534,0.0,1339.4074492492066,549.2472403283502,0.0,0.0
75,1535,0.0,910.765121636662,398.1251837588298,0.0,0.0
76,1536,0.0,695.9486405054363,332.5171342587868,0.0,0.0
77,1537,0.0,664.5847011630945,347.39508743260046,0.0,0.0
78,1538,0.0,633.4506444472706,587.6497983712122,0.0,0.0
79,1539,0.0,335.5024984066753,0.0,0.0,0.0
80,1540,214.1025706949661,656.9371712476378,220.15977886432003,0.0,0.0
81,1541,766.888380703657,625.9549609120827,222.02363425995858,0.0,0.0
82,1542,0.0,308.490701561122,231.74430520385974,0.0,0.0
83,1543,633.9224310254881,317.5454752826008,484.93691386958017,0.0,0.0
84,1544,0.0,138.1146837971537,670.0403536588307,0.0,0.0
85,1545,0.0,1111.4648915025043,1012.3713633023058,0.0,0.0
86,1546,0.0,733.5785080652205,997.8864591240326,0.0,0.0
87,1547,0.0,1129.6637285790096,0.0,0.0,0.0
88,1548,0.0,973.4098393053796,92.54141074917767,0.0,0.0
89,1549,0.0,525.8113649393225,0.0,0.0,0.0
90,1550,0.0,767.3226227822951,996.7318263412848,0.0,0.0
91,1551,0.0,1302.6607067732414,1007.364220804678,0.0,0.0
92,1552,0.0,1186.3485223944456,784.6312304458875,0.0,0.0
93,1553,2921.212199899795,1953.4311897660168,0.0,0.0,0.0
94,1554,2528.526067786824,1957.3338153391117,0.0,0.0,0.0
95,1555,0.0,2106.939939749329,1548.7577965870605,0.0,0.0
96,1556,0.0,0.0,1591.094019511438,0.0,0.0
97,1557,0.0,1095.7805901115885,1617.3715859832755,0.0,0.0
98,1558,0.0,537.1363658822222,808.8410086461687,0.0,0.0
99,1559,0.0,329.8825451708785,667.3774124238167,0.0,0.0
100,1560,0.0,599.7311227660133,645.1504031013757,0.0,0.0
101,1561,0.0,1205.138831816173,1513.3787303143176,0.0,0.0
102,1562,0.0,0.0,568.9489095389583,0.0,0.0
103,1563,0.0,1333.8192946752415,868.5945766810888,620.6263309785103,0.0
104,1564,0.0,1258.3297575965605,583.4001893811808,0.0,0.0
105,1565,0.0,1056.0588836898723,849.1422248379481,1345.97329313901,0.0
106,1566,0.0,563.3465356782852,609.9365880245361,1285.048288897217,0.0
107,1567,0.0,1043.4012517200322,518.6455507544027,895.8570557467798,0.0
108,1568,0.0,1073.8463671330987,413.82419132510336,0.0,0.0
109,1569,0.0,1391.30937950828,329.1183472195647,0.0,0.0
110,1570,0.0,1091.8932147493865,39.94986523476881,0.0,0.0
111,1571,0.0,1454.3845871730691,757.7955540307846,0.0,0.0
112,1572,0.0,582.955331222405,153.00391476893424,0.0,0.0
113,1573,0.0,499.5255672943812,330.90332150850674,0.0,0.0
114,1574,0.0,355.00337664074317,592.3811228134308,0.0,0.0
115,1575,0.0,778.1391713701212,695.7576343937587,0.0,0.0
116,1576,0.0,317.2406376568934,135.03275475983028,0.0,0.0
117,1577,0.0,85.92537851811805,0.0,0.0,0.0
118,1578,0.0,0.0,1737.4145294792602,0.0,0.0
119,1579,2928.195379552786,0.0,0.0,0.0,0.0
120,1580,0.0,1782.7572741482572,246.9252586791445,0.0,0.0
121,1581,479.88355258817114,947.7999949272446,57.04351206825653,0.0,0.0
122,1582,0.0,1744.945747692374,448.79386663046023,0.0,0.0
123,1583,305.93317191430145,1080.5261274925774,88.11636745926836,0.0,0.0
124,1584,0.0,905.7679062277631,588.351093504531,0.0,0.0
125,1585,732.5721467289841,866.0824589157135,368.17458869627325,0.0,0.0
126,1586,1073.6295297272668,314.7293327906469,0.0,0.0,0.0
127,1587,579.1860964727307,0.0,0.0,0.0,0.0
128,1588,442.7232681645725,0.0,0.0,0.0,0.0
129,1589,745.9425984514119,0.0,0.0,0.0,0.0
130,1590,847.8058546872152,6.61184559459292,330.04459869346545,0.0,0.0
131,1591,224.5140500560812,232.07294455379727,341.7856461255033,0.0,0.0
132,1592,0.0,508.61469864837034,432.65787711121885,0.0,0.0
133,1593,1491.019542317771,0.0,161.18551406899823,0.0,0.0
134,1594,1532.6414302643038,0.0,0.0,0.0,0.0
135,1595,1204.0409033603146,0.0,0.0,0.0,0.0
136,1596,2588.5094539427037,0.0,0.0,648.9388782816545,0.0
137,1597,1477.4483570496482,0.0,0.0,0.0,0.0
138,1598,1907.7399069198307,107.59438582245458,0.0,0.0,0.0
139,1599,1173.4257948855789,384.5739149229311,164.6248182013578,0.0,0.0
140,1600,0.0,180.30594104910088,1166.4137863250205,42.73183823511829,0.0
141,1601,2249.377683139884,126.3875744926105,0.0,0.0,0.0
142,1602,1785.5555880562194,413.1142022324972,0.0,0.0,0.0
143,1603,1583.4016440973496,93.49998706854777,0.0,0.0,0.0
144,1604,1575.211829961467,40.739352210679726,0.0,0.0,0.0
145,1605,2340.318801652363,2.018298687765736,0.0,0.0,0.0
146,1606,1520.0051543038687,331.95843347469486,1184.3214949321468,0.0,0.0
147,1607,1307.9537265622978,0.0,0.0,0.0,0.0
148,1608,1147.3664349513945,0.0,0.0,0.0,0.0
149,1609,2152.0631462249553,0.0,0.0,0.0,0.0
150,1610,2103.349175063904,0.0,0.0,0.0,0.0
151,1611,0.0,0.0,0.0,0.0,0.0
152,1612,0.0,0.0,0.0,0.0,0.0
153,1613,122.83770639263919,0.0,0.0,0.0,0.0
154,1614,0.0,0.0,0.0,0.0,0.0
155,1615,0.0,0.0,0.0,0.0,0.0
156,1616,0.0,0.0,0.0,0.0,0.0
157,1617,0.0,0.0,0.0,0.0,0.0
158,1618,0.0,0.0,0.0,0.0,0.0
159,1619,0.0,0.0,0.0,0.0,0.0
160,1620,0.0,0.0,0.0,0.0,0.0
161,1621,899.4342877321158,0.0,0.0,0.0,0.0
162,1622,1268.4521299463674,0.0,0.0,0.0,0.0
163,1623,0.0,402.5740249063034,298.68087730869837,0.0,0.0
164,1624,0.0,120.9490053579637,0.0,0.0,0.0
165,1625,635.4051973670563,0.0,0.0,0.0,0.0
166,1626,878.9234774866284,0.0,0.0,0.0,0.0
167,1627,0.0,471.9944438211943,474.9776455779877,0.0,0.0
168,1628,558.4372285420723,18.35434848380389,0.0,0.0,0.0
169,1629,65.3259096158976,0.0,0.0,0.0,0.0
170,1630,522.8305652711186,0.0,0.0,0.0,0.0
171,1631,0.0,0.0,0.0,0.0,0.0
172,1632,0.0,124.76988547849012,0.0,0.0,0.0
173,1633,0.0,0.0,0.0,0.0,0.0
174,1634,0.0,0.0,0.0,0.0,0.0
175,1635,0.0,0.0,0.0,0.0,0.0
176,1636,0.0,0.0,0.0,0.0,0.0
177,1637,0.0,0.0,0.0,0.0,0.0
178,1638,0.0,0.0,0.0,0.0,0.0
179,1639,103.87026584321751,0.0,0.0,0.0,0.0
180,1640,0.0,0.0,0.0,0.0,0.0
181,1641,87.06911630540657,351.16845112499254,0.0,0.0,0.0
182,1642,919.2853007953418,0.0,0.0,0.0,0.0
183,1643,1175.9762250681758,0.0,0.0,0.0,0.0
184,1644,1267.0210556498,303.5561231924632,0.0,0.0,0.0
185,1645,2052.0807953292333,117.54951650182652,0.0,0.0,0.0
186,1646,1552.6334122240064,519.0621887784323,0.0,0.0,0.0
187,1647,2048.965841107756,720.7678827391825,0.0,0.0,0.0
188,1648,989.0840921647683,887.2885846607568,0.0,0.0,0.0
189,1649,1590.2127987744427,1099.427763520322,0.0,0.0,0.0
190,1650,424.3455545304061,1237.6404201445066,0.0,0.0,0.0
191,1651,309.9238598463578,1514.9745797047815,18.068356580139124,0.0,0.0
192,1652,0.0,2042.6931195048576,0.0,0.0,0.0
193,1653,1006.7387300738284,740.7137328286981,0.0,0.0,0.0
194,1654,286.62249125512415,1328.2790096919286,0.0,0.0,0.0
195,1655,1548.5588955837275,359.66825984168855,0.0,0.0,0.0
196,1656,0.0,582.4732498753068,0.0,0.0,0.0
197,1657,1272.1552551516377,419.55940252710093,0.0,0.0,0.0
198,1658,989.9870954962292,1699.8675256213407,428.2650594153121,0.0,0.0
199,1659,1515.6285704098434,741.4853592768002,0.0,0.0,0.0
200,1660,986.3276780983127,744.8192048110099,0.0,0.0,0.0
201,1661,759.7626853930353,682.7051739326129,0.0,0.0,0.0
202,1662,1063.911242461646,1257.4844579971755,0.0,0.0,0.0
203,1663,1156.4341029159234,260.36314019856115,0.0,0.0,0.0
204,1664,458.51215093422854,624.2491962451587,0.0,0.0,0.0
205,1665,271.706932396002,609.1139974267276,0.0,0.0,0.0
206,1666,1014.3476153420532,890.4115098593636,0.0,0.0,0.0
207,1667,948.9962990232367,942.6820809211026,0.0,0.0,0.0
