,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,8760,38653.59153801078,8127.081817942853,24703.754874500883,3233.510340709952,0.0,494.2174589066945
1,8784,44251.386642029756,12936.404541430646,12419.303769241858,0.0,0.0,0.0
2,8808,46931.49395204192,11493.477135475805,16857.386465021722,0.0,0.0,2176.619303234752
3,8832,32768.06653075972,9834.404679724976,13304.423159090336,3484.5128744450044,0.0,0.0
4,8856,53935.66992126951,5394.379299020729,10723.058974475076,3926.260392684912,0.0,0.0
5,8880,57224.43464679604,0.0,11747.393089647248,4353.714073337096,0.0,0.0
6,8904,25968.36725188775,5546.575162874207,13060.74478734651,4033.5622290502615,0.0,0.0
7,8928,27147.750288945215,2777.88186001093,15331.189909667286,0.0,0.0,0.0
8,8952,42515.25858347153,2793.92959517306,21617.310400634145,32.866584431708134,0.0,0.0
9,8976,20636.111929058476,8330.351888189198,30676.112927384154,2244.806849226857,0.0,0.0
10,9000,21182.17949767702,5525.6588450510535,26068.946609833718,2049.300338982737,0.0,0.0
11,9024,40613.01758824744,4206.08424452506,17319.46862811119,2134.857213989744,0.0,0.0
12,9048,50528.13071446518,7704.713916804911,17175.823252168528,453.80437129176516,0.0,146.75771943921845
13,9072,52793.05506314033,6866.6079501564745,20702.75865228659,0.0,0.0,0.0
14,9096,37339.12189836033,8617.745768732362,26489.161889648985,3439.300140334553,0.0,0.0
15,9120,52038.34315710634,15877.479616270444,15620.496151087977,310.4576935511941,0.0,0.0
16,9144,59442.88283556103,3457.69030154981,14432.692027470472,3996.610956686073,0.0,0.0
17,9168,65786.63056209704,5688.179629319537,15651.840156513317,3431.2014340939986,0.0,0.0
18,9192,57555.93818330538,6047.503248536752,9233.677257012892,516.1910086286196,0.0,0.0
19,9216,32331.50859145717,12758.670445980291,19261.152059177613,2858.4788820175872,0.0,0.0
20,9240,33522.727330005815,4156.583566496776,30270.789134084593,2927.8603410034093,0.0,0.0
21,9264,9778.905004184011,5605.917095519828,33509.55729661118,2750.746466616508,0.0,0.0
22,9288,35828.332006417186,9418.94033665904,28816.92632158408,3119.596534954964,0.0,0.0
23,9312,51983.76263854069,7999.057241208557,19976.195466082223,832.0196161906699,0.0,0.0
24,9336,54665.09650401065,11199.946103489532,15806.268099387853,1451.9228319806125,0.0,0.0
25,9360,44857.7370711335,13048.522121000171,13647.610507584464,0.0,0.0,0.0
26,9384,52447.26665953452,11472.954039294878,19793.167024227063,1139.1708466850719,0.0,0.0
27,9408,51068.10637114673,11585.1315451908,23163.536478308168,0.0,0.0,0.0
