,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,35040,36726.096742700516,14512.919205156693,25367.87478194008,3872.8017756920713,0.0,372.27759736528765
1,35064,51493.5067460157,10990.799318387471,16629.42843428742,0.0,0.0,1870.1067544347277
2,35088,43784.36763145804,14407.437666035781,10370.477842889632,3034.4263561405364,0.0,264.62988961397815
3,35112,49259.69125726407,12664.825449510205,17551.520418004035,2694.9661563295285,0.0,0.0
4,35136,42845.68777863634,13019.81396953839,18180.465525425712,3406.143192514901,0.0,0.0
5,35160,44636.39458513798,2470.2544974958073,26204.68183618786,2505.6541475472645,0.0,0.0
6,35184,68336.82383827999,482.98083568664515,19452.957262562653,137.1663005348305,0.0,678.2267027020797
7,35208,51130.06646782536,498.9286403233273,14238.857906735146,3383.4684595208996,0.0,0.0
8,35232,35264.5376279096,9210.78784616229,18535.67861360617,2630.2963556178815,0.0,496.3481268829336
9,35256,40497.05614201151,16425.89309933081,10810.447552424132,2016.6761123214314,0.0,0.0
10,35280,27797.605673950035,8451.220352675191,13206.633445273474,2195.8836361875005,0.0,0.0
11,35304,39464.848230986965,11015.603085948664,18674.148837690827,2940.523965516871,0.0,993.3588445546677
12,35328,36763.3685168847,11517.034845532184,16853.791016501582,4358.342516715649,0.0,0.0
13,35352,43724.5529740052,11381.817921574871,22644.540215232504,4108.414570325468,0.0,0.0
14,35376,29905.532165050405,4342.460957206895,29793.15361371353,3573.7249711754594,0.0,0.0
15,35400,35017.1777495884,0.0,20380.24734667691,3531.8518468817015,0.0,2505.353511900458
16,35424,22234.054736755697,7861.4798939129105,14882.08959963395,3424.479520708329,0.0,0.21651349932562874
17,35448,48017.26812450222,3781.573907154743,8530.45891098543,2703.9562710714363,0.0,0.0
18,35472,38963.37173911084,9504.335804410257,15803.73921628429,4173.959822629917,0.0,2154.8817372469484
19,35496,46012.66803055768,10853.692820002414,15207.483960757872,3761.713209504237,0.0,2043.5154533730763
20,35520,48489.148970205875,12848.048900192049,18132.736591349487,3814.97450723162,0.0,1129.4363455222012
21,35544,71819.55446845072,14854.105009378614,15445.28758956631,295.3436782314311,0.0,0.0
22,35568,43677.156320326576,14018.494806176272,9598.594560637868,942.6903824882068,0.0,409.91723812190725
23,35592,50474.32768243367,7910.27040819226,9450.15994004561,1137.416299727507,0.0,2313.389449871446
24,35616,71114.1989818557,9918.18094423959,7652.398947948523,871.6234140734543,0.0,0.0
25,35640,61841.38357931052,12445.238408076772,15918.813718339865,1222.8222822719563,0.0,0.0
26,35664,91691.74263371482,7985.52204500323,11292.052052688565,329.15189548023613,0.0,0.0
27,35688,66754.63864283854,2120.762751009739,13217.384466876896,296.85825224312,0.0,1193.2634534108074
28,35712,80065.26822786752,8143.880445737121,14016.625939814618,200.97168476994057,0.0,123.09886232164811
29,35736,56685.24013679782,16557.67286626141,9298.781420017118,110.28140080103572,0.0,1610.228401815006
30,35760,77202.83743021367,15435.741137490691,12553.230693145711,1469.4904377581922,0.0,0.0
31,35784,78338.88293759277,10341.556016607408,26677.556957172306,493.6228791918163,1294.4079941154616,1759.3957674617482
32,35808,79984.76566062775,10152.541121375536,24526.489176934174,0.0,1382.6810355094499,692.4987190321131
33,35832,73689.25002018764,14901.962646401977,24443.896404303607,274.098452111544,1101.7581555207041,1374.2020840597922
34,35856,85763.72790273749,11719.918727292268,28443.300985430295,312.71780381057374,0.0,6086.208193970249
35,35880,74085.18687436596,19140.25376862083,22524.753964937423,213.3376386568725,849.9060876572971,924.9992109294807
36,35904,61835.23450849694,7015.294028375805,25774.498583620938,280.75140628342706,591.4734654103331,3422.0706103820908
37,35928,70225.02493440465,12314.668183651327,28171.96973457745,1226.9599359325146,985.0424862459627,3808.0007534196075
38,35952,76978.3492058796,16358.73309053185,25593.17661459563,2422.3002662266595,1106.6826057135352,2021.2033423537928
39,35976,58176.13416519869,16753.783018115486,26939.537599292755,1987.1988555085302,1033.0346199604064,1857.587997857952
40,36000,67564.6548485266,7838.824594094898,24062.22092298137,22.30554657015,1249.1031006105572,1025.7619355591423
41,36024,60059.4045144188,13660.683439436749,28912.203554947708,0.0,1383.4210701852576,2844.1282379459108
42,36048,73804.72423804614,16896.627155115704,26893.349353212354,1035.6049867385254,1831.4661400872592,845.4829246234978
43,36072,61735.167080497995,16334.601060708368,22032.84038972105,2634.0166085727533,1014.3408608198964,1612.548854064462
44,36096,40720.1401198464,11752.825887903773,14596.72843998754,909.7259513155052,889.4116511459412,286.1532773121073
45,36120,54042.98192147813,16761.60315916677,24140.090300858636,2400.89523856113,1275.3842100265636,2084.4987989667975
46,36144,56658.659510332305,14403.005379432981,24861.227154421933,2256.946893757341,813.9848474570038,2068.3862865506203
47,36168,63999.69871390234,25023.822238180754,24087.732608719212,0.0,800.172470139044,0.0
48,36192,86064.89161589282,13226.907024508988,18191.044429140133,817.316346127064,1381.241886967195,1373.2976200559917
49,36216,61353.10627195673,14078.964409959608,20589.26977035074,0.0,1186.5767536253973,1088.4189700797472
50,36240,57817.61042500501,6542.420628249178,17961.42660126402,0.0,1022.6032997557224,2028.6909665704418
51,36264,80763.5751049974,12503.446596126041,19173.494130523362,552.1352932492516,731.3342153710244,2145.0240824530947
52,36288,51891.27130658457,12100.319663819158,24797.99673938818,0.0,974.6476040514799,1296.151829711215
53,36312,46639.63248451956,13101.275153638087,28195.71695891214,108.83277938775859,1022.418948940255,472.28155204730365
54,36336,55535.238133496954,3518.154548177943,25854.253670545782,2209.7731501588564,912.3627706105807,3597.0425852683848
55,36360,46905.65737143616,12260.922462034765,26955.273409409798,1288.4650824077298,615.8425475904629,3467.0620758464665
56,36384,58007.04166914885,9280.884005500839,27772.638329748763,2544.9395357687245,1142.3883008973878,1789.1487090743772
57,36408,65017.4818801091,6248.204331090219,27472.973044988168,961.7304670051797,575.6057221294302,0.0
58,36432,51600.44936698055,0.0,22165.682491199917,393.461739561405,1412.7738447346173,939.895665647257
59,36456,38501.58225793679,0.0,12148.59696403908,0.0,0.0,3476.884743061838
