,Source,Sink,Time,Value
693,PGE_bay,PGE_valley,46,0.0
694,PGE_bay,PGE_valley,47,0.0
695,PGE_bay,PGE_valley,48,0.0
696,PGE_bay,SDGE,25,0.0
697,PGE_bay,SDGE,26,0.0
698,PGE_bay,SDGE,27,0.0
699,PGE_bay,SDGE,28,0.0
700,PGE_bay,SDGE,29,0.0
701,PGE_bay,SDGE,30,0.0
702,PGE_bay,SDGE,31,0.0
703,PGE_bay,SDGE,32,0.0
704,PGE_bay,SDGE,33,0.0
705,PGE_bay,SDGE,34,0.0
706,PGE_bay,SDGE,35,0.0
707,PGE_bay,SDGE,36,0.0
708,PGE_bay,SDGE,37,0.0
709,PGE_bay,SDGE,38,0.0
710,PGE_bay,SDGE,39,0.0
711,PGE_bay,SDGE,40,0.0
712,PGE_bay,SDGE,41,0.0
713,PGE_bay,SDGE,42,0.0
714,PGE_bay,SDGE,43,0.0
715,PGE_bay,SDGE,44,0.0
716,PGE_bay,SDGE,45,0.0
717,PGE_bay,SDGE,46,0.0
718,PGE_bay,SDGE,47,0.0
719,PGE_bay,SDGE,48,0.0
720,PGE_bay,SCE,25,0.0
721,PGE_bay,SCE,26,0.0
722,PGE_bay,SCE,27,0.0
723,PGE_bay,SCE,28,0.0
724,PGE_bay,SCE,29,0.0
725,PGE_bay,SCE,30,0.0
726,PGE_bay,SCE,31,0.0
727,PGE_bay,SCE,32,0.0
728,PGE_bay,SCE,33,0.0
729,PGE_bay,SCE,34,0.0
730,PGE_bay,SCE,35,0.0
731,PGE_bay,SCE,36,0.0
732,PGE_bay,SCE,37,0.0
733,PGE_bay,SCE,38,0.0
734,PGE_bay,SCE,39,0.0
735,PGE_bay,SCE,40,0.0
736,PGE_bay,SCE,41,0.0
737,PGE_bay,SCE,42,0.0
738,PGE_bay,SCE,43,0.0
739,PGE_bay,SCE,44,0.0
740,PGE_bay,SCE,45,0.0
741,PGE_bay,SCE,46,0.0
742,PGE_bay,SCE,47,0.0
743,PGE_bay,SCE,48,0.0
744,PGE_bay,PGE_bay,25,0.0
745,PGE_bay,PGE_bay,26,0.0
746,PGE_bay,PGE_bay,27,0.0
747,PGE_bay,PGE_bay,28,0.0
748,PGE_bay,PGE_bay,29,0.0
749,PGE_bay,PGE_bay,30,0.0
750,PGE_bay,PGE_bay,31,0.0
751,PGE_bay,PGE_bay,32,0.0
752,PGE_bay,PGE_bay,33,0.0
753,PGE_bay,PGE_bay,34,0.0
754,PGE_bay,PGE_bay,35,0.0
755,PGE_bay,PGE_bay,36,0.0
756,PGE_bay,PGE_bay,37,0.0
757,PGE_bay,PGE_bay,38,0.0
758,PGE_bay,PGE_bay,39,0.0
759,PGE_bay,PGE_bay,40,0.0
760,PGE_bay,PGE_bay,41,0.0
761,PGE_bay,PGE_bay,42,0.0
762,PGE_bay,PGE_bay,43,0.0
763,PGE_bay,PGE_bay,44,0.0
764,PGE_bay,PGE_bay,45,0.0
765,PGE_bay,PGE_bay,46,0.0
766,PGE_bay,PGE_bay,47,0.0
767,PGE_bay,PGE_bay,48,0.0
768,PGE_valley,PGE_valley,49,0.0
769,PGE_valley,PGE_valley,50,0.0
770,PGE_valley,PGE_valley,51,0.0
771,PGE_valley,PGE_valley,52,0.0
772,PGE_valley,PGE_valley,53,0.0
773,PGE_valley,PGE_valley,54,0.0
774,PGE_valley,PGE_valley,55,0.0
775,PGE_valley,PGE_valley,56,0.0
776,PGE_valley,PGE_valley,57,0.0
777,PGE_valley,PGE_valley,58,0.0
778,PGE_valley,PGE_valley,59,0.0
779,PGE_valley,PGE_valley,60,0.0
780,PGE_valley,PGE_valley,61,0.0
781,PGE_valley,PGE_valley,62,0.0
782,PGE_valley,PGE_valley,63,0.0
783,PGE_valley,PGE_valley,64,0.0
784,PGE_valley,PGE_valley,65,0.0
785,PGE_valley,PGE_valley,66,0.0
786,PGE_valley,PGE_valley,67,0.0
787,PGE_valley,PGE_valley,68,0.0
788,PGE_valley,PGE_valley,69,0.0
789,PGE_valley,PGE_valley,70,0.0
790,PGE_valley,PGE_valley,71,0.0
791,PGE_valley,PGE_valley,72,0.0
792,PGE_valley,SDGE,49,0.0
793,PGE_valley,SDGE,50,0.0
794,PGE_valley,SDGE,51,0.0
795,PGE_valley,SDGE,52,0.0
796,PGE_valley,SDGE,53,0.0
797,PGE_valley,SDGE,54,0.0
798,PGE_valley,SDGE,55,0.0
799,PGE_valley,SDGE,56,0.0
800,PGE_valley,SDGE,57,0.0
801,PGE_valley,SDGE,58,0.0
802,PGE_valley,SDGE,59,0.0
803,PGE_valley,SDGE,60,0.0
804,PGE_valley,SDGE,61,0.0
805,PGE_valley,SDGE,62,0.0
806,PGE_valley,SDGE,63,0.0
807,PGE_valley,SDGE,64,0.0
808,PGE_valley,SDGE,65,0.0
809,PGE_valley,SDGE,66,0.0
810,PGE_valley,SDGE,67,0.0
811,PGE_valley,SDGE,68,0.0
812,PGE_valley,SDGE,69,0.0
813,PGE_valley,SDGE,70,0.0
814,PGE_valley,SDGE,71,0.0
815,PGE_valley,SDGE,72,0.0
816,PGE_valley,SCE,49,0.0
817,PGE_valley,SCE,50,0.0
818,PGE_valley,SCE,51,0.0
819,PGE_valley,SCE,52,0.0
820,PGE_valley,SCE,53,0.0
821,PGE_valley,SCE,54,0.0
822,PGE_valley,SCE,55,0.0
823,PGE_valley,SCE,56,0.0
824,PGE_valley,SCE,57,0.0
825,PGE_valley,SCE,58,0.0
826,PGE_valley,SCE,59,0.0
827,PGE_valley,SCE,60,0.0
828,PGE_valley,SCE,61,0.0
829,PGE_valley,SCE,62,0.0
830,PGE_valley,SCE,63,0.0
831,PGE_valley,SCE,64,0.0
832,PGE_valley,SCE,65,0.0
833,PGE_valley,SCE,66,0.0
834,PGE_valley,SCE,67,0.0
835,PGE_valley,SCE,68,0.0
836,PGE_valley,SCE,69,0.0
837,PGE_valley,SCE,70,0.0
838,PGE_valley,SCE,71,0.0
839,PGE_valley,SCE,72,0.0
840,PGE_valley,PGE_bay,49,2763.476680919888
841,PGE_valley,PGE_bay,50,2622.620834815662
842,PGE_valley,PGE_bay,51,2547.1975920566015
843,PGE_valley,PGE_bay,52,2542.146383620224
844,PGE_valley,PGE_bay,53,2098.7163423973666
845,PGE_valley,PGE_bay,54,2721.6803176157955
846,PGE_valley,PGE_bay,55,2986.038614157478
847,PGE_valley,PGE_bay,56,3416.2709479783216
848,PGE_valley,PGE_bay,57,3486.7807069339487
849,PGE_valley,PGE_bay,58,3972.998953856521
850,PGE_valley,PGE_bay,59,3711.1407416862526
851,PGE_valley,PGE_bay,60,3651.2180743376603
852,PGE_valley,PGE_bay,61,3544.1505248374315
853,PGE_valley,PGE_bay,62,3471.23439627303
854,PGE_valley,PGE_bay,63,3408.496006147288
855,PGE_valley,PGE_bay,64,3474.05962072728
856,PGE_valley,PGE_bay,65,3527.548586921216
857,PGE_valley,PGE_bay,66,3513.6950161916793
858,PGE_valley,PGE_bay,67,3926.1989635244713
859,PGE_valley,PGE_bay,68,3916.889669336389
860,PGE_valley,PGE_bay,69,3712.228039646706
861,PGE_valley,PGE_bay,70,3626.996907509472
862,PGE_valley,PGE_bay,71,1781.0383349454635
863,PGE_valley,PGE_bay,72,3105.0673270475754
864,SDGE,PGE_valley,49,0.0
865,SDGE,PGE_valley,50,0.0
866,SDGE,PGE_valley,51,0.0
867,SDGE,PGE_valley,52,0.0
868,SDGE,PGE_valley,53,0.0
869,SDGE,PGE_valley,54,0.0
870,SDGE,PGE_valley,55,0.0
871,SDGE,PGE_valley,56,0.0
872,SDGE,PGE_valley,57,0.0
873,SDGE,PGE_valley,58,0.0
874,SDGE,PGE_valley,59,0.0
875,SDGE,PGE_valley,60,0.0
876,SDGE,PGE_valley,61,0.0
877,SDGE,PGE_valley,62,0.0
878,SDGE,PGE_valley,63,0.0
879,SDGE,PGE_valley,64,0.0
880,SDGE,PGE_valley,65,0.0
881,SDGE,PGE_valley,66,0.0
882,SDGE,PGE_valley,67,0.0
883,SDGE,PGE_valley,68,0.0
884,SDGE,PGE_valley,69,0.0
885,SDGE,PGE_valley,70,0.0
886,SDGE,PGE_valley,71,0.0
887,SDGE,PGE_valley,72,0.0
888,SDGE,SDGE,49,0.0
889,SDGE,SDGE,50,0.0
890,SDGE,SDGE,51,0.0
891,SDGE,SDGE,52,0.0
892,SDGE,SDGE,53,0.0
893,SDGE,SDGE,54,0.0
894,SDGE,SDGE,55,0.0
895,SDGE,SDGE,56,0.0
896,SDGE,SDGE,57,0.0
897,SDGE,SDGE,58,0.0
898,SDGE,SDGE,59,0.0
899,SDGE,SDGE,60,0.0
900,SDGE,SDGE,61,0.0
901,SDGE,SDGE,62,0.0
902,SDGE,SDGE,63,0.0
903,SDGE,SDGE,64,0.0
904,SDGE,SDGE,65,0.0
905,SDGE,SDGE,66,0.0
906,SDGE,SDGE,67,0.0
907,SDGE,SDGE,68,0.0
908,SDGE,SDGE,69,0.0
909,SDGE,SDGE,70,0.0
910,SDGE,SDGE,71,0.0
911,SDGE,SDGE,72,0.0
912,SDGE,SCE,49,0.0
913,SDGE,SCE,50,0.0
914,SDGE,SCE,51,0.0
915,SDGE,SCE,52,0.0
916,SDGE,SCE,53,0.0
917,SDGE,SCE,54,0.0
918,SDGE,SCE,55,0.0
919,SDGE,SCE,56,0.0
920,SDGE,SCE,57,0.0
921,SDGE,SCE,58,0.0
922,SDGE,SCE,59,0.0
923,SDGE,SCE,60,0.0
924,SDGE,SCE,61,0.0
925,SDGE,SCE,62,0.0
926,SDGE,SCE,63,0.0
927,SDGE,SCE,64,0.0
928,SDGE,SCE,65,0.0
929,SDGE,SCE,66,0.0
930,SDGE,SCE,67,0.0
931,SDGE,SCE,68,0.0
932,SDGE,SCE,69,0.0
933,SDGE,SCE,70,0.0
934,SDGE,SCE,71,0.0
935,SDGE,SCE,72,0.0
936,SDGE,PGE_bay,49,0.0
937,SDGE,PGE_bay,50,0.0
938,SDGE,PGE_bay,51,0.0
939,SDGE,PGE_bay,52,0.0
940,SDGE,PGE_bay,53,0.0
941,SDGE,PGE_bay,54,0.0
942,SDGE,PGE_bay,55,0.0
943,SDGE,PGE_bay,56,0.0
944,SDGE,PGE_bay,57,0.0
945,SDGE,PGE_bay,58,0.0
946,SDGE,PGE_bay,59,0.0
947,SDGE,PGE_bay,60,0.0
948,SDGE,PGE_bay,61,0.0
949,SDGE,PGE_bay,62,0.0
950,SDGE,PGE_bay,63,0.0
951,SDGE,PGE_bay,64,0.0
952,SDGE,PGE_bay,65,0.0
953,SDGE,PGE_bay,66,0.0
954,SDGE,PGE_bay,67,0.0
955,SDGE,PGE_bay,68,0.0
956,SDGE,PGE_bay,69,0.0
957,SDGE,PGE_bay,70,0.0
958,SDGE,PGE_bay,71,0.0
959,SDGE,PGE_bay,72,0.0
960,SCE,PGE_valley,49,0.0
961,SCE,PGE_valley,50,0.0
962,SCE,PGE_valley,51,0.0
963,SCE,PGE_valley,52,53.22302340926305
964,SCE,PGE_valley,53,0.0
965,SCE,PGE_valley,54,0.0
966,SCE,PGE_valley,55,0.0
967,SCE,PGE_valley,56,0.0
968,SCE,PGE_valley,57,0.0
969,SCE,PGE_valley,58,0.0
970,SCE,PGE_valley,59,0.0
971,SCE,PGE_valley,60,10.071211088396808
972,SCE,PGE_valley,61,0.0
973,SCE,PGE_valley,62,0.0
974,SCE,PGE_valley,63,0.0
975,SCE,PGE_valley,64,0.0
976,SCE,PGE_valley,65,0.0
977,SCE,PGE_valley,66,0.0
978,SCE,PGE_valley,67,0.0
979,SCE,PGE_valley,68,0.0
980,SCE,PGE_valley,69,0.0
981,SCE,PGE_valley,70,0.0
982,SCE,PGE_valley,71,0.0
983,SCE,PGE_valley,72,0.0
984,SCE,SDGE,49,0.0
985,SCE,SDGE,50,101.61929098029206
986,SCE,SDGE,51,8.886914760852228
987,SCE,SDGE,52,0.0
988,SCE,SDGE,53,0.0
989,SCE,SDGE,54,9.320858489213549
990,SCE,SDGE,55,120.68534232212988
991,SCE,SDGE,56,0.0
992,SCE,SDGE,57,173.6375012182175
993,SCE,SDGE,58,164.1335450643394
994,SCE,SDGE,59,29.204387031384787
995,SCE,SDGE,60,0.0
996,SCE,SDGE,61,5.530133821481902
997,SCE,SDGE,62,145.32426732719847
998,SCE,SDGE,63,0.0
999,SCE,SDGE,64,0.0
1000,SCE,SDGE,65,0.0
1001,SCE,SDGE,66,0.0
1002,SCE,SDGE,67,0.0
1003,SCE,SDGE,68,0.0
1004,SCE,SDGE,69,0.0
1005,SCE,SDGE,70,0.0
1006,SCE,SDGE,71,0.0
1007,SCE,SDGE,72,0.0
1008,SCE,SCE,49,0.0
1009,SCE,SCE,50,0.0
1010,SCE,SCE,51,0.0
1011,SCE,SCE,52,0.0
1012,SCE,SCE,53,0.0
1013,SCE,SCE,54,0.0
1014,SCE,SCE,55,0.0
1015,SCE,SCE,56,0.0
1016,SCE,SCE,57,0.0
1017,SCE,SCE,58,0.0
1018,SCE,SCE,59,0.0
1019,SCE,SCE,60,0.0
1020,SCE,SCE,61,0.0
1021,SCE,SCE,62,0.0
1022,SCE,SCE,63,0.0
1023,SCE,SCE,64,0.0
1024,SCE,SCE,65,0.0
1025,SCE,SCE,66,0.0
1026,SCE,SCE,67,0.0
1027,SCE,SCE,68,0.0
1028,SCE,SCE,69,0.0
1029,SCE,SCE,70,0.0
1030,SCE,SCE,71,0.0
1031,SCE,SCE,72,0.0
1032,SCE,PGE_bay,49,0.0
1033,SCE,PGE_bay,50,0.0
1034,SCE,PGE_bay,51,0.0
1035,SCE,PGE_bay,52,0.0
1036,SCE,PGE_bay,53,0.0
1037,SCE,PGE_bay,54,0.0
1038,SCE,PGE_bay,55,0.0
1039,SCE,PGE_bay,56,0.0
1040,SCE,PGE_bay,57,0.0
1041,SCE,PGE_bay,58,0.0
1042,SCE,PGE_bay,59,0.0
1043,SCE,PGE_bay,60,0.0
1044,SCE,PGE_bay,61,0.0
1045,SCE,PGE_bay,62,0.0
1046,SCE,PGE_bay,63,0.0
1047,SCE,PGE_bay,64,0.0
1048,SCE,PGE_bay,65,0.0
1049,SCE,PGE_bay,66,0.0
1050,SCE,PGE_bay,67,0.0
1051,SCE,PGE_bay,68,0.0
1052,SCE,PGE_bay,69,0.0
1053,SCE,PGE_bay,70,0.0
1054,SCE,PGE_bay,71,0.0
1055,SCE,PGE_bay,72,0.0
1056,PGE_bay,PGE_valley,49,0.0
1057,PGE_bay,PGE_valley,50,0.0
1058,PGE_bay,PGE_valley,51,0.0
1059,PGE_bay,PGE_valley,52,0.0
1060,PGE_bay,PGE_valley,53,0.0
1061,PGE_bay,PGE_valley,54,0.0
1062,PGE_bay,PGE_valley,55,0.0
1063,PGE_bay,PGE_valley,56,0.0
1064,PGE_bay,PGE_valley,57,0.0
1065,PGE_bay,PGE_valley,58,0.0
1066,PGE_bay,PGE_valley,59,0.0
1067,PGE_bay,PGE_valley,60,0.0
1068,PGE_bay,PGE_valley,61,0.0
1069,PGE_bay,PGE_valley,62,0.0
1070,PGE_bay,PGE_valley,63,0.0
1071,PGE_bay,PGE_valley,64,0.0
1072,PGE_bay,PGE_valley,65,0.0
1073,PGE_bay,PGE_valley,66,0.0
1074,PGE_bay,PGE_valley,67,0.0
1075,PGE_bay,PGE_valley,68,0.0
1076,PGE_bay,PGE_valley,69,0.0
1077,PGE_bay,PGE_valley,70,0.0
1078,PGE_bay,PGE_valley,71,0.0
1079,PGE_bay,PGE_valley,72,0.0
1080,PGE_bay,SDGE,49,0.0
1081,PGE_bay,SDGE,50,0.0
1082,PGE_bay,SDGE,51,0.0
1083,PGE_bay,SDGE,52,0.0
1084,PGE_bay,SDGE,53,0.0
1085,PGE_bay,SDGE,54,0.0
1086,PGE_bay,SDGE,55,0.0
1087,PGE_bay,SDGE,56,0.0
1088,PGE_bay,SDGE,57,0.0
1089,PGE_bay,SDGE,58,0.0
1090,PGE_bay,SDGE,59,0.0
1091,PGE_bay,SDGE,60,0.0
1092,PGE_bay,SDGE,61,0.0
1093,PGE_bay,SDGE,62,0.0
1094,PGE_bay,SDGE,63,0.0
1095,PGE_bay,SDGE,64,0.0
1096,PGE_bay,SDGE,65,0.0
1097,PGE_bay,SDGE,66,0.0
1098,PGE_bay,SDGE,67,0.0
1099,PGE_bay,SDGE,68,0.0
1100,PGE_bay,SDGE,69,0.0
1101,PGE_bay,SDGE,70,0.0
1102,PGE_bay,SDGE,71,0.0
1103,PGE_bay,SDGE,72,0.0
1104,PGE_bay,SCE,49,0.0
1105,PGE_bay,SCE,50,0.0
1106,PGE_bay,SCE,51,0.0
1107,PGE_bay,SCE,52,0.0
1108,PGE_bay,SCE,53,0.0
1109,PGE_bay,SCE,54,0.0
1110,PGE_bay,SCE,55,0.0
1111,PGE_bay,SCE,56,0.0
1112,PGE_bay,SCE,57,0.0
1113,PGE_bay,SCE,58,0.0
1114,PGE_bay,SCE,59,0.0
1115,PGE_bay,SCE,60,0.0
1116,PGE_bay,SCE,61,0.0
1117,PGE_bay,SCE,62,0.0
1118,PGE_bay,SCE,63,0.0
1119,PGE_bay,SCE,64,0.0
1120,PGE_bay,SCE,65,0.0
1121,PGE_bay,SCE,66,0.0
1122,PGE_bay,SCE,67,0.0
1123,PGE_bay,SCE,68,0.0
1124,PGE_bay,SCE,69,0.0
1125,PGE_bay,SCE,70,0.0
1126,PGE_bay,SCE,71,0.0
1127,PGE_bay,SCE,72,0.0
1128,PGE_bay,PGE_bay,49,0.0
1129,PGE_bay,PGE_bay,50,0.0
1130,PGE_bay,PGE_bay,51,0.0
1131,PGE_bay,PGE_bay,52,0.0
1132,PGE_bay,PGE_bay,53,0.0
1133,PGE_bay,PGE_bay,54,0.0
1134,PGE_bay,PGE_bay,55,0.0
1135,PGE_bay,PGE_bay,56,0.0
1136,PGE_bay,PGE_bay,57,0.0
1137,PGE_bay,PGE_bay,58,0.0
1138,PGE_bay,PGE_bay,59,0.0
1139,PGE_bay,PGE_bay,60,0.0
1140,PGE_bay,PGE_bay,61,0.0
1141,PGE_bay,PGE_bay,62,0.0
1142,PGE_bay,PGE_bay,63,0.0
1143,PGE_bay,PGE_bay,64,0.0
1144,PGE_bay,PGE_bay,65,0.0
1145,PGE_bay,PGE_bay,66,0.0
1146,PGE_bay,PGE_bay,67,0.0
1147,PGE_bay,PGE_bay,68,0.0
1148,PGE_bay,PGE_bay,69,0.0
1149,PGE_bay,PGE_bay,70,0.0
1150,PGE_bay,PGE_bay,71,0.0
1151,PGE_bay,PGE_bay,72,0.0
1152,PGE_valley,PGE_valley,73,0.0
1153,PGE_valley,PGE_valley,74,0.0
1154,PGE_valley,PGE_valley,75,0.0
1155,PGE_valley,PGE_valley,76,0.0
1156,PGE_valley,PGE_valley,77,0.0
1157,PGE_valley,PGE_valley,78,0.0
1158,PGE_valley,PGE_valley,79,0.0
1159,PGE_valley,PGE_valley,80,0.0
1160,PGE_valley,PGE_valley,81,0.0
1161,PGE_valley,PGE_valley,82,0.0
1162,PGE_valley,PGE_valley,83,0.0
1163,PGE_valley,PGE_valley,84,0.0
1164,PGE_valley,PGE_valley,85,0.0
1165,PGE_valley,PGE_valley,86,0.0
1166,PGE_valley,PGE_valley,87,0.0
1167,PGE_valley,PGE_valley,88,0.0
1168,PGE_valley,PGE_valley,89,0.0
1169,PGE_valley,PGE_valley,90,0.0
1170,PGE_valley,PGE_valley,91,0.0
1171,PGE_valley,PGE_valley,92,0.0
1172,PGE_valley,PGE_valley,93,0.0
1173,PGE_valley,PGE_valley,94,0.0
1174,PGE_valley,PGE_valley,95,0.0
1175,PGE_valley,PGE_valley,96,0.0
1176,PGE_valley,SDGE,73,0.0
1177,PGE_valley,SDGE,74,0.0
1178,PGE_valley,SDGE,75,0.0
1179,PGE_valley,SDGE,76,0.0
1180,PGE_valley,SDGE,77,0.0
1181,PGE_valley,SDGE,78,0.0
1182,PGE_valley,SDGE,79,0.0
1183,PGE_valley,SDGE,80,0.0
1184,PGE_valley,SDGE,81,0.0
1185,PGE_valley,SDGE,82,0.0
1186,PGE_valley,SDGE,83,0.0
1187,PGE_valley,SDGE,84,0.0
1188,PGE_valley,SDGE,85,0.0
1189,PGE_valley,SDGE,86,0.0
1190,PGE_valley,SDGE,87,0.0
1191,PGE_valley,SDGE,88,0.0
1192,PGE_valley,SDGE,89,0.0
1193,PGE_valley,SDGE,90,0.0
1194,PGE_valley,SDGE,91,0.0
1195,PGE_valley,SDGE,92,0.0
1196,PGE_valley,SDGE,93,0.0
1197,PGE_valley,SDGE,94,0.0
1198,PGE_valley,SDGE,95,0.0
1199,PGE_valley,SDGE,96,0.0
1200,PGE_valley,SCE,73,0.0
1201,PGE_valley,SCE,74,0.0
1202,PGE_valley,SCE,75,0.0
1203,PGE_valley,SCE,76,0.0
1204,PGE_valley,SCE,77,0.0
1205,PGE_valley,SCE,78,0.0
1206,PGE_valley,SCE,79,0.0
1207,PGE_valley,SCE,80,0.0
1208,PGE_valley,SCE,81,0.0
1209,PGE_valley,SCE,82,0.0
1210,PGE_valley,SCE,83,0.0
1211,PGE_valley,SCE,84,0.0
1212,PGE_valley,SCE,85,0.0
1213,PGE_valley,SCE,86,0.0
1214,PGE_valley,SCE,87,0.0
1215,PGE_valley,SCE,88,0.0
1216,PGE_valley,SCE,89,0.0
1217,PGE_valley,SCE,90,0.0
1218,PGE_valley,SCE,91,723.3112380845064
1219,PGE_valley,SCE,92,0.0
1220,PGE_valley,SCE,93,587.8968062759632
1221,PGE_valley,SCE,94,0.0
1222,PGE_valley,SCE,95,1008.9226263151146
1223,PGE_valley,SCE,96,13.743875178175415
1224,PGE_valley,PGE_bay,73,2848.518280047694
1225,PGE_valley,PGE_bay,74,2716.6814639719532
1226,PGE_valley,PGE_bay,75,2686.540627620398
1227,PGE_valley,PGE_bay,76,2588.8528776379485
1228,PGE_valley,PGE_bay,77,2642.2921304350493
1229,PGE_valley,PGE_bay,78,2808.220430669334
1230,PGE_valley,PGE_bay,79,3057.97011186617
1231,PGE_valley,PGE_bay,80,3577.808149364071
1232,PGE_valley,PGE_bay,81,3875.6100347289776
1233,PGE_valley,PGE_bay,82,3936.1859930052747
1234,PGE_valley,PGE_bay,83,3977.1247528242843
1235,PGE_valley,PGE_bay,84,3676.395127815558
1236,PGE_valley,PGE_bay,85,3519.647340292674
1237,PGE_valley,PGE_bay,86,3442.9405125967746
1238,PGE_valley,PGE_bay,87,3461.6612481767256
1239,PGE_valley,PGE_bay,88,3486.282727810357
1240,PGE_valley,PGE_bay,89,3635.183455649028
1241,PGE_valley,PGE_bay,90,3860.522849140546
1242,PGE_valley,PGE_bay,91,4210.957386125565
1243,PGE_valley,PGE_bay,92,4231.110417164702
1244,PGE_valley,PGE_bay,93,3863.802091831255
1245,PGE_valley,PGE_bay,94,3719.1771401984984
1246,PGE_valley,PGE_bay,95,3599.905972612473
1247,PGE_valley,PGE_bay,96,3217.524389868378
1248,SDGE,PGE_valley,73,0.0
1249,SDGE,PGE_valley,74,0.0
1250,SDGE,PGE_valley,75,0.0
1251,SDGE,PGE_valley,76,0.0
1252,SDGE,PGE_valley,77,0.0
1253,SDGE,PGE_valley,78,0.0
1254,SDGE,PGE_valley,79,0.0
1255,SDGE,PGE_valley,80,0.0
1256,SDGE,PGE_valley,81,0.0
1257,SDGE,PGE_valley,82,0.0
1258,SDGE,PGE_valley,83,0.0
1259,SDGE,PGE_valley,84,0.0
1260,SDGE,PGE_valley,85,0.0
1261,SDGE,PGE_valley,86,0.0
1262,SDGE,PGE_valley,87,0.0
1263,SDGE,PGE_valley,88,0.0
1264,SDGE,PGE_valley,89,0.0
1265,SDGE,PGE_valley,90,0.0
1266,SDGE,PGE_valley,91,0.0
1267,SDGE,PGE_valley,92,0.0
1268,SDGE,PGE_valley,93,0.0
1269,SDGE,PGE_valley,94,0.0
1270,SDGE,PGE_valley,95,0.0
1271,SDGE,PGE_valley,96,0.0
1272,SDGE,SDGE,73,0.0
1273,SDGE,SDGE,74,0.0
1274,SDGE,SDGE,75,0.0
1275,SDGE,SDGE,76,0.0
1276,SDGE,SDGE,77,0.0
1277,SDGE,SDGE,78,0.0
1278,SDGE,SDGE,79,0.0
1279,SDGE,SDGE,80,0.0
1280,SDGE,SDGE,81,0.0
1281,SDGE,SDGE,82,0.0
1282,SDGE,SDGE,83,0.0
1283,SDGE,SDGE,84,0.0
1284,SDGE,SDGE,85,0.0
1285,SDGE,SDGE,86,0.0
1286,SDGE,SDGE,87,0.0
1287,SDGE,SDGE,88,0.0
1288,SDGE,SDGE,89,0.0
1289,SDGE,SDGE,90,0.0
1290,SDGE,SDGE,91,0.0
1291,SDGE,SDGE,92,0.0
1292,SDGE,SDGE,93,0.0
1293,SDGE,SDGE,94,0.0
1294,SDGE,SDGE,95,0.0
1295,SDGE,SDGE,96,0.0
1296,SDGE,SCE,73,0.0
1297,SDGE,SCE,74,0.0
1298,SDGE,SCE,75,0.0
1299,SDGE,SCE,76,0.0
1300,SDGE,SCE,77,0.0
1301,SDGE,SCE,78,0.0
1302,SDGE,SCE,79,0.0
1303,SDGE,SCE,80,0.0
1304,SDGE,SCE,81,0.0
1305,SDGE,SCE,82,0.0
1306,SDGE,SCE,83,0.0
1307,SDGE,SCE,84,0.0
1308,SDGE,SCE,85,0.0
1309,SDGE,SCE,86,0.0
1310,SDGE,SCE,87,0.0
1311,SDGE,SCE,88,0.0
1312,SDGE,SCE,89,0.0
1313,SDGE,SCE,90,0.0
1314,SDGE,SCE,91,0.0
1315,SDGE,SCE,92,0.0
1316,SDGE,SCE,93,0.0
1317,SDGE,SCE,94,0.0
1318,SDGE,SCE,95,0.0
1319,SDGE,SCE,96,0.0
1320,SDGE,PGE_bay,73,0.0
1321,SDGE,PGE_bay,74,0.0
1322,SDGE,PGE_bay,75,0.0
1323,SDGE,PGE_bay,76,0.0
1324,SDGE,PGE_bay,77,0.0
1325,SDGE,PGE_bay,78,0.0
1326,SDGE,PGE_bay,79,0.0
1327,SDGE,PGE_bay,80,0.0
1328,SDGE,PGE_bay,81,0.0
1329,SDGE,PGE_bay,82,0.0
1330,SDGE,PGE_bay,83,0.0
1331,SDGE,PGE_bay,84,0.0
1332,SDGE,PGE_bay,85,0.0
1333,SDGE,PGE_bay,86,0.0
1334,SDGE,PGE_bay,87,0.0
1335,SDGE,PGE_bay,88,0.0
1336,SDGE,PGE_bay,89,0.0
1337,SDGE,PGE_bay,90,0.0
1338,SDGE,PGE_bay,91,0.0
1339,SDGE,PGE_bay,92,0.0
1340,SDGE,PGE_bay,93,0.0
1341,SDGE,PGE_bay,94,0.0
1342,SDGE,PGE_bay,95,0.0
1343,SDGE,PGE_bay,96,0.0
1344,SCE,PGE_valley,73,0.0
1345,SCE,PGE_valley,74,0.0
1346,SCE,PGE_valley,75,0.0
1347,SCE,PGE_valley,76,0.0
1348,SCE,PGE_valley,77,0.0
1349,SCE,PGE_valley,78,0.0
1350,SCE,PGE_valley,79,0.0
1351,SCE,PGE_valley,80,0.0
1352,SCE,PGE_valley,81,0.0
1353,SCE,PGE_valley,82,0.0
1354,SCE,PGE_valley,83,656.4770654314797
1355,SCE,PGE_valley,84,529.202604093483
1356,SCE,PGE_valley,85,297.2645122791529
1357,SCE,PGE_valley,86,376.03512140718067
1358,SCE,PGE_valley,87,397.8806863994139
1359,SCE,PGE_valley,88,0.0
1360,SCE,PGE_valley,89,0.0
1361,SCE,PGE_valley,90,0.0
1362,SCE,PGE_valley,91,0.0
1363,SCE,PGE_valley,92,0.0
1364,SCE,PGE_valley,93,0.0
1365,SCE,PGE_valley,94,0.0
1366,SCE,PGE_valley,95,0.0
1367,SCE,PGE_valley,96,0.0
1368,SCE,SDGE,73,103.98348839528128
1369,SCE,SDGE,74,0.0
1370,SCE,SDGE,75,0.0
