,Generator,Time,Value,Zones
152,battery4,81,0.0,SDGE
153,battery4,82,0.0,SDGE
154,battery4,83,0.0,SDGE
155,battery4,84,0.0,SDGE
156,battery4,85,0.0,SDGE
157,battery4,86,0.0,SDGE
158,battery4,87,0.0,SDGE
159,battery4,88,0.0,SDGE
160,battery4,89,-1.7053025658242404e-13,SDGE
161,battery4,90,0.0,SDGE
162,battery4,91,69.40437264774334,SDGE
163,battery4,92,147.6543943239933,SDGE
164,battery4,93,553.4870290250011,SDGE
165,battery4,94,0.0,SDGE
166,battery4,95,0.0,SDGE
167,battery4,96,109.45888999042955,SDGE
168,battery4,97,0.0,SDGE
169,battery4,98,0.0,SDGE
170,battery4,99,0.0,SDGE
171,battery4,100,0.0,SDGE
172,battery4,101,0.0,SDGE
173,battery4,102,0.0,SDGE
174,battery4,103,0.0,SDGE
175,battery4,104,0.0,SDGE
176,battery4,105,0.0,SDGE
177,battery4,106,0.0,SDGE
178,battery4,107,0.0,SDGE
179,battery4,108,0.0,SDGE
180,battery4,109,0.0,SDGE
181,battery4,110,0.0,SDGE
182,battery4,111,0.0,SDGE
183,battery4,112,0.0,SDGE
184,battery4,113,0.0,SDGE
185,battery4,114,-5.684341886080801e-13,SDGE
186,battery4,115,192.68076875694564,SDGE
187,battery4,116,0.0,SDGE
188,battery4,117,219.9126868379043,SDGE
189,battery4,118,328.8307572282305,SDGE
190,battery4,119,138.5804731640941,SDGE
191,battery4,120,0.0,SDGE
