,Zone,Time,Value
159,PGE_valley,40,24.44049188238333
160,PGE_valley,41,31.61324493482191
161,PGE_valley,42,34.978240193990615
162,PGE_valley,43,42.859413300991044
163,PGE_valley,44,38.963103000900965
164,PGE_valley,45,37.98902542587843
165,PGE_valley,46,37.36915787813683
166,PGE_valley,47,46.0473035465193
167,PGE_valley,48,52.157426517115134
168,PGE_bay,25,100.28571397390982
169,PGE_bay,26,107.42525983629083
170,PGE_bay,27,77.70482473475133
171,PGE_bay,28,63.42573300998932
172,PGE_bay,29,51.637180539546286
173,PGE_bay,30,51.8032164898342
174,PGE_bay,31,37.19205286449636
175,PGE_bay,32,32.54304625643432
176,PGE_bay,33,39.51655616852739
177,PGE_bay,34,38.85241236737566
178,PGE_bay,35,29.88647105182744
179,PGE_bay,36,29.720435101539508
