,Generator,Time,Value,Zones
145,LAPLMA_2_UNIT1,2,-0.0,PGE_valley
146,LAPLMA_2_UNIT1,3,-0.0,PGE_valley
147,LAPLMA_2_UNIT1,4,-0.0,PGE_valley
148,LAPLMA_2_UNIT1,5,-0.0,PGE_valley
149,LAPLMA_2_UNIT1,6,-0.0,PGE_valley
150,LAPLMA_2_UNIT1,7,-0.0,PGE_valley
151,LAPLMA_2_UNIT1,8,-0.0,PGE_valley
152,LAPLMA_2_UNIT1,9,-0.0,PGE_valley
153,LAPLMA_2_UNIT1,10,-0.0,PGE_valley
154,LAPLMA_2_UNIT1,11,-0.0,PGE_valley
155,LAPLMA_2_UNIT1,12,-0.0,PGE_valley
156,LAPLMA_2_UNIT1,13,-0.0,PGE_valley
157,LAPLMA_2_UNIT1,14,-0.0,PGE_valley
158,LAPLMA_2_UNIT1,15,-0.0,PGE_valley
159,LAPLMA_2_UNIT1,16,-0.0,PGE_valley
160,LAPLMA_2_UNIT1,17,-0.0,PGE_valley
161,LAPLMA_2_UNIT1,18,-0.0,PGE_valley
162,LAPLMA_2_UNIT1,19,-0.0,PGE_valley
163,LAPLMA_2_UNIT1,20,-0.0,PGE_valley
164,LAPLMA_2_UNIT1,21,-0.0,PGE_valley
165,LAPLMA_2_UNIT1,22,-0.0,PGE_valley
166,LAPLMA_2_UNIT1,23,-0.0,PGE_valley
167,LAPLMA_2_UNIT1,24,-0.0,PGE_valley
168,HUMBPP_1_UNITS3,1,0.0,PGE_valley
169,HUMBPP_1_UNITS3,2,0.0,PGE_valley
170,HUMBPP_1_UNITS3,3,0.0,PGE_valley
171,HUMBPP_1_UNITS3,4,0.0,PGE_valley
172,HUMBPP_1_UNITS3,5,0.0,PGE_valley
173,HUMBPP_1_UNITS3,6,0.0,PGE_valley
174,HUMBPP_1_UNITS3,7,0.0,PGE_valley
175,HUMBPP_1_UNITS3,8,0.0,PGE_valley
176,HUMBPP_1_UNITS3,9,0.0,PGE_valley
177,HUMBPP_1_UNITS3,10,0.0,PGE_valley
178,HUMBPP_1_UNITS3,11,0.0,PGE_valley
179,HUMBPP_1_UNITS3,12,0.0,PGE_valley
180,HUMBPP_1_UNITS3,13,0.0,PGE_valley
181,HUMBPP_1_UNITS3,14,0.0,PGE_valley
182,HUMBPP_1_UNITS3,15,0.0,PGE_valley
183,HUMBPP_1_UNITS3,16,0.0,PGE_valley
184,HUMBPP_1_UNITS3,17,0.0,PGE_valley
185,HUMBPP_1_UNITS3,18,0.0,PGE_valley
186,HUMBPP_1_UNITS3,19,0.0,PGE_valley
187,HUMBPP_1_UNITS3,20,0.0,PGE_valley
