,Generator,Zone,Time,NOX lb,SO2 lb,CO2 lb,N2O lb,CO2_equivelent lb
0,SALIRV_2_UNIT,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
1,SALIRV_2_UNIT,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
2,SALIRV_2_UNIT,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
3,SALIRV_2_UNIT,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
4,SALIRV_2_UNIT,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
5,SALIRV_2_UNIT,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
6,SALIRV_2_UNIT,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
7,SALIRV_2_UNIT,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
8,SALIRV_2_UNIT,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
9,SALIRV_2_UNIT,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
10,SALIRV_2_UNIT,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
11,SALIRV_2_UNIT,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
12,SALIRV_2_UNIT,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
13,SALIRV_2_UNIT,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
14,SALIRV_2_UNIT,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
15,SALIRV_2_UNIT,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
16,SALIRV_2_UNIT,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
17,SALIRV_2_UNIT,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
18,SALIRV_2_UNIT,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
19,SALIRV_2_UNIT,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
20,SALIRV_2_UNIT,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
21,SALIRV_2_UNIT,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
22,SALIRV_2_UNIT,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
23,SALIRV_2_UNIT,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
24,CHWCHL_1_UNIT,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
25,CHWCHL_1_UNIT,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
26,CHWCHL_1_UNIT,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
27,CHWCHL_1_UNIT,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
28,CHWCHL_1_UNIT,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
29,CHWCHL_1_UNIT,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
30,CHWCHL_1_UNIT,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
31,CHWCHL_1_UNIT,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
32,CHWCHL_1_UNIT,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
33,CHWCHL_1_UNIT,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
34,CHWCHL_1_UNIT,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
35,CHWCHL_1_UNIT,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
36,CHWCHL_1_UNIT,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
37,CHWCHL_1_UNIT,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
38,CHWCHL_1_UNIT,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
39,CHWCHL_1_UNIT,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
40,CHWCHL_1_UNIT,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
41,CHWCHL_1_UNIT,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
42,CHWCHL_1_UNIT,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
43,CHWCHL_1_UNIT,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
44,CHWCHL_1_UNIT,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
45,CHWCHL_1_UNIT,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
46,CHWCHL_1_UNIT,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
47,CHWCHL_1_UNIT,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
48,GWFPWR_1_UNITS,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
49,GWFPWR_1_UNITS,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
50,GWFPWR_1_UNITS,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
51,GWFPWR_1_UNITS,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
52,GWFPWR_1_UNITS,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
53,GWFPWR_1_UNITS,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
54,GWFPWR_1_UNITS,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
55,GWFPWR_1_UNITS,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
56,GWFPWR_1_UNITS,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
57,GWFPWR_1_UNITS,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
58,GWFPWR_1_UNITS,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
59,GWFPWR_1_UNITS,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
60,GWFPWR_1_UNITS,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
61,GWFPWR_1_UNITS,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
62,GWFPWR_1_UNITS,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
63,GWFPWR_1_UNITS,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
64,GWFPWR_1_UNITS,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
65,GWFPWR_1_UNITS,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
66,GWFPWR_1_UNITS,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
67,GWFPWR_1_UNITS,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
68,GWFPWR_1_UNITS,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
69,GWFPWR_1_UNITS,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
70,GWFPWR_1_UNITS,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
71,GWFPWR_1_UNITS,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
72,STIGCT_2_LODI,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
73,STIGCT_2_LODI,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
74,STIGCT_2_LODI,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
75,STIGCT_2_LODI,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
76,STIGCT_2_LODI,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
77,STIGCT_2_LODI,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
78,STIGCT_2_LODI,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
79,STIGCT_2_LODI,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
80,STIGCT_2_LODI,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
81,STIGCT_2_LODI,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
82,STIGCT_2_LODI,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
83,STIGCT_2_LODI,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
84,STIGCT_2_LODI,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
85,STIGCT_2_LODI,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
86,STIGCT_2_LODI,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
87,STIGCT_2_LODI,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
88,STIGCT_2_LODI,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
89,STIGCT_2_LODI,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
90,STIGCT_2_LODI,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
91,STIGCT_2_LODI,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
92,STIGCT_2_LODI,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
93,STIGCT_2_LODI,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
94,STIGCT_2_LODI,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
95,STIGCT_2_LODI,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
96,MISSIX_1_QF,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
97,MISSIX_1_QF,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
98,MISSIX_1_QF,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
99,MISSIX_1_QF,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
100,MISSIX_1_QF,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
101,MISSIX_1_QF,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
102,MISSIX_1_QF,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
103,MISSIX_1_QF,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
104,MISSIX_1_QF,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
105,MISSIX_1_QF,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
106,MISSIX_1_QF,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
107,MISSIX_1_QF,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
108,MISSIX_1_QF,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
109,MISSIX_1_QF,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
110,MISSIX_1_QF,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
111,MISSIX_1_QF,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
112,MISSIX_1_QF,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
113,MISSIX_1_QF,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
114,MISSIX_1_QF,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
115,MISSIX_1_QF,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
116,MISSIX_1_QF,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
117,MISSIX_1_QF,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
118,MISSIX_1_QF,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
119,MISSIX_1_QF,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
120,REDBLF_6_UNIT,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
121,REDBLF_6_UNIT,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
122,REDBLF_6_UNIT,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
123,REDBLF_6_UNIT,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
124,REDBLF_6_UNIT,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
125,REDBLF_6_UNIT,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
126,REDBLF_6_UNIT,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
127,REDBLF_6_UNIT,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
128,REDBLF_6_UNIT,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
129,REDBLF_6_UNIT,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
130,REDBLF_6_UNIT,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
131,REDBLF_6_UNIT,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
132,REDBLF_6_UNIT,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
133,REDBLF_6_UNIT,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
134,REDBLF_6_UNIT,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
135,REDBLF_6_UNIT,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
136,REDBLF_6_UNIT,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
137,REDBLF_6_UNIT,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
138,REDBLF_6_UNIT,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
139,REDBLF_6_UNIT,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
140,REDBLF_6_UNIT,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
141,REDBLF_6_UNIT,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
142,REDBLF_6_UNIT,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
143,REDBLF_6_UNIT,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
144,VEDDER_1_SEKERN,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
145,VEDDER_1_SEKERN,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
146,VEDDER_1_SEKERN,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
147,VEDDER_1_SEKERN,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
148,VEDDER_1_SEKERN,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
149,VEDDER_1_SEKERN,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
150,VEDDER_1_SEKERN,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
151,VEDDER_1_SEKERN,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
152,VEDDER_1_SEKERN,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
153,VEDDER_1_SEKERN,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
154,VEDDER_1_SEKERN,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
155,VEDDER_1_SEKERN,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
156,VEDDER_1_SEKERN,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
157,VEDDER_1_SEKERN,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
158,VEDDER_1_SEKERN,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
159,VEDDER_1_SEKERN,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
160,VEDDER_1_SEKERN,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
161,VEDDER_1_SEKERN,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
162,VEDDER_1_SEKERN,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
163,VEDDER_1_SEKERN,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
164,VEDDER_1_SEKERN,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
165,VEDDER_1_SEKERN,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
166,VEDDER_1_SEKERN,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
167,VEDDER_1_SEKERN,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
168,GRNLF2_1_UNIT,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
169,GRNLF2_1_UNIT,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
170,GRNLF2_1_UNIT,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
171,GRNLF2_1_UNIT,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
172,GRNLF2_1_UNIT,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
173,GRNLF2_1_UNIT,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
174,GRNLF2_1_UNIT,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
175,GRNLF2_1_UNIT,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
176,GRNLF2_1_UNIT,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
177,GRNLF2_1_UNIT,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
178,GRNLF2_1_UNIT,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
179,GRNLF2_1_UNIT,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
180,GRNLF2_1_UNIT,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
181,GRNLF2_1_UNIT,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
182,GRNLF2_1_UNIT,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
183,GRNLF2_1_UNIT,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
184,GRNLF2_1_UNIT,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
185,GRNLF2_1_UNIT,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
186,GRNLF2_1_UNIT,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
187,GRNLF2_1_UNIT,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
188,GRNLF2_1_UNIT,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
189,GRNLF2_1_UNIT,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
190,GRNLF2_1_UNIT,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
191,GRNLF2_1_UNIT,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
192,GRZZLY_1_BERKLY,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
193,GRZZLY_1_BERKLY,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
194,GRZZLY_1_BERKLY,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
195,GRZZLY_1_BERKLY,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
196,GRZZLY_1_BERKLY,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
197,GRZZLY_1_BERKLY,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
198,GRZZLY_1_BERKLY,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
199,GRZZLY_1_BERKLY,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
200,GRZZLY_1_BERKLY,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
201,GRZZLY_1_BERKLY,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
202,GRZZLY_1_BERKLY,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
203,GRZZLY_1_BERKLY,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
204,GRZZLY_1_BERKLY,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
205,GRZZLY_1_BERKLY,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
206,GRZZLY_1_BERKLY,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
207,GRZZLY_1_BERKLY,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
208,GRZZLY_1_BERKLY,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
209,GRZZLY_1_BERKLY,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
210,GRZZLY_1_BERKLY,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
211,GRZZLY_1_BERKLY,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
212,GRZZLY_1_BERKLY,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
213,GRZZLY_1_BERKLY,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
214,GRZZLY_1_BERKLY,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
215,GRZZLY_1_BERKLY,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
216,PGEV_hydro,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
217,PGEV_hydro,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
218,PGEV_hydro,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
219,PGEV_hydro,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
220,PGEV_hydro,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
221,PGEV_hydro,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
222,PGEV_hydro,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
223,PGEV_hydro,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
224,PGEV_hydro,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
225,PGEV_hydro,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
226,PGEV_hydro,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
227,PGEV_hydro,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
228,PGEV_hydro,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
229,PGEV_hydro,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
230,PGEV_hydro,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
231,PGEV_hydro,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
232,PGEV_hydro,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
233,PGEV_hydro,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
234,PGEV_hydro,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
235,PGEV_hydro,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
236,PGEV_hydro,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
237,PGEV_hydro,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
238,PGEV_hydro,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
239,PGEV_hydro,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
240,CLRMTK_1_QF,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
241,CLRMTK_1_QF,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
242,CLRMTK_1_QF,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
243,CLRMTK_1_QF,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
244,CLRMTK_1_QF,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
245,CLRMTK_1_QF,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
246,CLRMTK_1_QF,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
247,CLRMTK_1_QF,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
248,CLRMTK_1_QF,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
249,CLRMTK_1_QF,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
250,CLRMTK_1_QF,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
251,CLRMTK_1_QF,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
252,CLRMTK_1_QF,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
253,CLRMTK_1_QF,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
254,CLRMTK_1_QF,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
255,CLRMTK_1_QF,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
256,CLRMTK_1_QF,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
257,CLRMTK_1_QF,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
258,CLRMTK_1_QF,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
259,CLRMTK_1_QF,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
260,CLRMTK_1_QF,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
261,CLRMTK_1_QF,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
262,CLRMTK_1_QF,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
263,CLRMTK_1_QF,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
264,MOSSLD_2_PSP1,PGE_valley,1,0.0,0.0,0.0,0.0,0.0
265,MOSSLD_2_PSP1,PGE_valley,2,0.0,0.0,0.0,0.0,0.0
266,MOSSLD_2_PSP1,PGE_valley,3,0.0,0.0,0.0,0.0,0.0
267,MOSSLD_2_PSP1,PGE_valley,4,0.0,0.0,0.0,0.0,0.0
268,MOSSLD_2_PSP1,PGE_valley,5,0.0,0.0,0.0,0.0,0.0
269,MOSSLD_2_PSP1,PGE_valley,6,0.0,0.0,0.0,0.0,0.0
270,MOSSLD_2_PSP1,PGE_valley,7,0.0,0.0,0.0,0.0,0.0
271,MOSSLD_2_PSP1,PGE_valley,8,0.0,0.0,0.0,0.0,0.0
272,MOSSLD_2_PSP1,PGE_valley,9,0.0,0.0,0.0,0.0,0.0
273,MOSSLD_2_PSP1,PGE_valley,10,0.0,0.0,0.0,0.0,0.0
274,MOSSLD_2_PSP1,PGE_valley,11,0.0,0.0,0.0,0.0,0.0
275,MOSSLD_2_PSP1,PGE_valley,12,0.0,0.0,0.0,0.0,0.0
276,MOSSLD_2_PSP1,PGE_valley,13,0.0,0.0,0.0,0.0,0.0
277,MOSSLD_2_PSP1,PGE_valley,14,0.0,0.0,0.0,0.0,0.0
278,MOSSLD_2_PSP1,PGE_valley,15,0.0,0.0,0.0,0.0,0.0
279,MOSSLD_2_PSP1,PGE_valley,16,0.0,0.0,0.0,0.0,0.0
280,MOSSLD_2_PSP1,PGE_valley,17,0.0,0.0,0.0,0.0,0.0
281,MOSSLD_2_PSP1,PGE_valley,18,0.0,0.0,0.0,0.0,0.0
282,MOSSLD_2_PSP1,PGE_valley,19,0.0,0.0,0.0,0.0,0.0
283,MOSSLD_2_PSP1,PGE_valley,20,0.0,0.0,0.0,0.0,0.0
284,MOSSLD_2_PSP1,PGE_valley,21,0.0,0.0,0.0,0.0,0.0
285,MOSSLD_2_PSP1,PGE_valley,22,0.0,0.0,0.0,0.0,0.0
286,MOSSLD_2_PSP1,PGE_valley,23,0.0,0.0,0.0,0.0,0.0
287,MOSSLD_2_PSP1,PGE_valley,24,0.0,0.0,0.0,0.0,0.0
288,FRITO_1_LAY,PGE_valley,1,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
289,FRITO_1_LAY,PGE_valley,2,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
290,FRITO_1_LAY,PGE_valley,3,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
291,FRITO_1_LAY,PGE_valley,4,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
292,FRITO_1_LAY,PGE_valley,5,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
293,FRITO_1_LAY,PGE_valley,6,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
294,FRITO_1_LAY,PGE_valley,7,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
295,FRITO_1_LAY,PGE_valley,8,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
296,FRITO_1_LAY,PGE_valley,9,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
297,FRITO_1_LAY,PGE_valley,10,6.591,0.069,2487.495,0.006,2489.934
298,FRITO_1_LAY,PGE_valley,11,6.591,0.069,2487.495,0.006,2489.934
299,FRITO_1_LAY,PGE_valley,12,6.591,0.069,2487.495,0.006,2489.934
300,FRITO_1_LAY,PGE_valley,13,6.591,0.069,2487.495,0.006,2489.934
301,FRITO_1_LAY,PGE_valley,14,6.591,0.069,2487.495,0.006,2489.934
302,FRITO_1_LAY,PGE_valley,15,6.591,0.069,2487.495,0.006,2489.934
303,FRITO_1_LAY,PGE_valley,16,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
304,FRITO_1_LAY,PGE_valley,17,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
305,FRITO_1_LAY,PGE_valley,18,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
306,FRITO_1_LAY,PGE_valley,19,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
307,FRITO_1_LAY,PGE_valley,20,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
308,FRITO_1_LAY,PGE_valley,21,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
309,FRITO_1_LAY,PGE_valley,22,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
310,FRITO_1_LAY,PGE_valley,23,13.182000000000002,0.138,4974.990000000001,0.012000000000000002,4979.868000000001
