,Generator,Time,Value,Zones
0,battery1,73,0.0,PGE_valley
1,battery1,74,0.0,PGE_valley
2,battery1,75,0.0,PGE_valley
3,battery1,76,0.0,PGE_valley
4,battery1,77,0.0,PGE_valley
5,battery1,78,0.0,PGE_valley
6,battery1,79,0.0,PGE_valley
7,battery1,80,0.0,PGE_valley
8,battery1,81,0.0,PGE_valley
9,battery1,82,0.0,PGE_valley
10,battery1,83,0.0,PGE_valley
11,battery1,84,71.50729901229111,PGE_valley
12,battery1,85,99.95693199539043,PGE_valley
13,battery1,86,99.95693199539043,PGE_valley
14,battery1,87,99.95693199539043,PGE_valley
15,battery1,88,39.9397809664502,PGE_valley
16,battery1,89,0.0,PGE_valley
17,battery1,90,0.0,PGE_valley
18,battery1,91,0.0,PGE_valley
19,battery1,92,0.0,PGE_valley
20,battery1,93,0.0,PGE_valley
21,battery1,94,0.0,PGE_valley
22,battery1,95,0.0,PGE_valley
23,battery1,96,0.0,PGE_valley
24,battery2,73,0.0,PGE_bay
25,battery2,74,0.0,PGE_bay
26,battery2,75,0.0,PGE_bay
27,battery2,76,0.0,PGE_bay
28,battery2,77,0.0,PGE_bay
29,battery2,78,0.0,PGE_bay
30,battery2,79,0.0,PGE_bay
31,battery2,80,0.0,PGE_bay
32,battery2,81,0.0,PGE_bay
33,battery2,82,0.0,PGE_bay
34,battery2,83,0.0,PGE_bay
35,battery2,84,15.550709588120933,PGE_bay
36,battery2,85,373.53043170957005,PGE_bay
37,battery2,86,373.53043170957005,PGE_bay
38,battery2,87,373.53043170957005,PGE_bay
39,battery2,88,373.53043170957005,PGE_bay
40,battery2,89,0.0,PGE_bay
41,battery2,90,0.0,PGE_bay
42,battery2,91,0.0,PGE_bay
43,battery2,92,0.0,PGE_bay
44,battery2,93,0.0,PGE_bay
45,battery2,94,0.0,PGE_bay
46,battery2,95,0.0,PGE_bay
47,battery2,96,0.0,PGE_bay
48,battery3,73,0.0,SCE
49,battery3,74,0.0,SCE
50,battery3,75,0.0,SCE
51,battery3,76,0.0,SCE
52,battery3,77,0.0,SCE
53,battery3,78,0.0,SCE
54,battery3,79,0.0,SCE
55,battery3,80,0.0,SCE
56,battery3,81,0.0,SCE
57,battery3,82,198.50351557044016,SCE
58,battery3,83,397.0070311408803,SCE
59,battery3,84,595.5105467113204,SCE
60,battery3,85,794.0140622817606,SCE
61,battery3,86,992.5175778522008,SCE
62,battery3,87,1167.667738649648,SCE
63,battery3,88,1167.667738649648,SCE
64,battery3,89,866.0512139432702,SCE
65,battery3,90,603.0509125837573,SCE
66,battery3,91,0.0,SCE
67,battery3,92,0.0,SCE
68,battery3,93,0.0,SCE
69,battery3,94,0.0,SCE
70,battery3,95,0.0,SCE
71,battery3,96,0.0,SCE
72,battery4,73,0.0,SDGE
73,battery4,74,0.0,SDGE
74,battery4,75,0.0,SDGE
75,battery4,76,0.0,SDGE
76,battery4,77,0.0,SDGE
77,battery4,78,0.0,SDGE
78,battery4,79,0.0,SDGE
79,battery4,80,0.0,SDGE
80,battery4,81,72.02624989813499,SDGE
81,battery4,82,221.6270465159546,SDGE
82,battery4,83,371.2278431337742,SDGE
83,battery4,84,520.8286397515938,SDGE
84,battery4,85,670.4294363694133,SDGE
85,battery4,86,820.0302329872329,SDGE
86,battery4,87,880.004685987174,SDGE
87,battery4,88,880.004685987174,SDGE
88,battery4,89,880.0046859871743,SDGE
89,battery4,90,880.004685987174,SDGE
90,battery4,91,810.6003133394306,SDGE
91,battery4,92,662.9459190154373,SDGE
92,battery4,93,109.4588899904362,SDGE
93,battery4,94,109.4588899904362,SDGE
94,battery4,95,109.4588899904362,SDGE
95,battery4,96,0.0,SDGE
