,Path42,Path24,Path45,Path66
0,0.0,24.602687749680058,0.0,0.0
1,0.0,80.44073685016753,0.0,0.0
2,0.0,88.76876446375394,0.0,0.0
3,0.0,81.48226499064455,0.0,0.0
4,0.0,85.9711057090644,0.0,0.0
5,0.0,78.70135262858611,0.0,0.0
6,0.0,65.17407933307366,0.0,0.0
7,0.0,62.795538701169555,0.0,0.0
8,0.0,51.345018146552555,0.0,0.0
9,0.0,30.946162353129452,0.0,0.0
10,0.0,58.14114003162141,0.0,0.0
11,0.0,62.86469213659549,0.0,0.0
12,0.0,69.99192628656357,0.0,0.0
13,0.0,62.315633064559286,0.0,0.0
14,0.0,27.886541131609484,0.0,0.0
15,0.0,8.017878347673022,0.0,0.0
16,0.0,7.9130942702801566,0.0,0.0
17,0.0,4.620862690669043,0.0,0.0
18,0.0,49.86340979364363,0.0,0.0
19,0.0,39.23647057236656,0.0,0.0
20,0.0,44.04593705482658,0.0,0.0
21,0.0,54.218122964654896,0.0,0.0
22,0.0,37.788387740934766,0.0,0.0
23,0.0,24.627834618805814,0.0,0.0
24,0.0,49.21834589151155,0.0,0.0
25,0.0,65.68742708881507,0.0,0.0
26,0.0,72.47570958788806,0.0,0.0
27,0.0,75.03011467119799,0.0,0.0
28,0.0,53.60782033034171,0.0,0.0
29,0.0,57.70289628137893,0.0,0.0
30,0.0,51.1127308753404,0.0,0.0
31,0.0,52.67196871981258,0.0,0.0
32,0.0,43.54423619434455,0.0,0.0
33,0.0,63.859823146820304,0.0,0.0
34,0.0,109.84957285390789,0.0,0.0
35,0.0,31.671358744974693,0.0,0.0
36,0.0,30.055913639425192,0.0,0.0
37,0.0,30.631081717718526,0.0,0.0
38,0.0,36.54434585019986,0.0,0.0
39,0.0,55.508684014201435,0.0,0.0
40,0.0,28.370889423080655,0.0,0.0
41,0.0,20.88748352016996,0.0,0.0
42,0.0,73.34472094634702,0.0,0.0
43,0.0,26.761137248091188,0.0,0.0
44,0.0,44.65919213315526,0.0,0.0
45,0.0,34.320141548388996,0.0,0.0
46,0.0,39.64640991543607,0.0,0.0
47,0.0,62.0939218658236,0.0,0.0
48,0.0,80.25757869198381,0.0,0.0
49,0.0,123.86991422626383,0.0,0.0
50,0.0,104.2976359915275,0.0,0.0
51,0.0,107.41063085735908,0.0,0.0
52,0.0,85.25753230708567,0.0,0.0
53,0.0,85.21721574305896,0.0,0.0
54,0.0,60.94376714895026,0.0,0.0
55,0.0,62.96878773884815,0.0,0.0
56,0.0,27.66215260861633,0.0,0.0
57,0.0,40.438212502115064,0.0,0.0
58,0.0,120.52385329093877,0.0,0.0
59,0.0,24.064844177046414,0.0,0.0
60,0.0,13.436060944657761,0.0,0.0
