,SHA_otf,ORO_otf,YRS_otf,FOL_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,ISB_otf,SUC_otf,KWH_otf,PFT_otf
250,12244.712121456841,6161.581676566323,700.4794421261778,2411.266071031768,1473.0546951204894,2155.365447147212,5852.162014069799,350.2397210630889,3177.4063215776127,0.0,11972.627780183253,100.0684917323111
251,11445.163739466376,6494.894230331677,700.4794421261778,3529.5557122096525,1793.2003974391023,2157.4052696502263,5879.210882813952,350.2397210630889,3309.48068456761,0.0,11704.95598765765,100.0684917323111
252,11759.008077496212,7300.833258634273,700.4794421261778,3071.557007540301,1540.094788815376,2156.3853583987197,6462.398419065118,458.65037737200794,3292.087408048068,0.0,9071.874588846604,100.0684917323111
253,10954.842993401591,8289.433568692519,700.4794421261778,3453.4120069668475,1638.22258644543,2154.345535895704,6928.948448066051,481.26309188037817,3228.073700171945,0.0,9076.757672807369,100.0684917323111
254,10617.271660022261,6968.45129240055,700.4794421261778,3538.6474979103396,1934.7645480457325,2155.365447147212,7302.188471266809,350.2397210630889,3192.2810987769417,0.0,6971.697722951452,100.0684917323111
255,11642.7147546941,8280.132463182916,700.4794421261778,2479.8644371054615,1805.6996528414504,2154.345535895704,7600.780489827408,350.2397210630889,3094.941660871408,0.0,6763.236438596475,100.0684917323111
256,12013.29079872219,8891.635769562547,700.4794421261778,2601.553737852474,1410.82253299031,2154.345535895704,7839.654104675874,350.2397210630889,2977.849003373588,0.0,6349.366419823238,100.0684917323111
257,12461.706458831433,7301.060738071708,700.4794421261778,2356.01221862043,1610.5658231874436,2145.1663346321343,8030.752996554658,350.2397210630889,2997.288043401987,0.0,6203.169189513648,100.0684917323111
258,11915.064649653375,5617.83366714429,700.4794421261778,2712.478195737433,1702.7550340473813,2144.146423380626,8183.632110057688,359.79196353363585,3008.9042940712575,0.0,6203.779699500995,100.0684917323111
259,10978.292557427652,6847.645661512161,700.4794421261778,1995.2769315989726,2283.482295152146,2145.1663346321343,8305.935400860102,358.97699800162786,2945.288698240911,0.0,5407.475948032913,100.0684917323111
260,7104.212690920276,6561.2661065868115,700.4794421261778,2476.754962099644,3214.0903426383825,2145.1663346321343,8403.778033502038,350.2397210630889,2843.740692506838,0.0,5377.259685991232,100.0684917323111
261,7906.346855286488,8058.263782248679,700.4794421261778,2349.469962290754,3882.3670329829165,2153.5113232646263,8482.052139615578,350.2397210630889,2761.309968309512,0.0,5166.3573576248655,100.0684917323111
262,13504.406449671369,6051.263840018055,700.4794421261778,2240.2818668820933,4330.945121789038,3022.8821052841568,8544.67142450642,350.2397210630889,2643.247947883294,0.0,5137.3621155579,100.0684917323111
263,14293.911428174613,7153.884053044519,700.4794421261778,2184.9812910986366,4780.153019476923,3715.79690212292,8594.766852419096,350.2397210630889,2620.6285844205204,0.0,5194.131579717167,100.0684917323111
264,14410.548788080054,8038.762555999867,700.4794421261778,2109.587447435527,5177.931508819003,4525.240805781923,8634.84319474922,350.2397210630889,2583.1813723468304,0.0,5489.578590273096,100.0684917323111
265,16546.93203195868,9236.522106946837,700.4794421261778,2186.867625890906,5423.324823713066,4781.887492580892,8666.904268613336,1803.1706914351364,2525.3348742931653,0.0,5340.3298059647495,100.0684917323111
266,11306.486266836859,9288.457013559317,700.4794421261778,2152.086873248752,5576.925141263135,5129.14283495983,8692.553127704614,4461.321991639997,2501.328267287404,0.0,5311.333567959792,100.0684917323111
267,3510.819875488075,10059.251960145006,700.4794421261778,1806.5357113097527,5785.848658772686,5519.608728217647,8713.072214977652,4847.129656751544,2383.869863394058,0.0,5710.247783717564,100.0684917323111
268,3519.102242205839,10389.682454248554,700.4794421261778,1684.9330775638132,5911.502327893269,5939.733675640734,8729.487484796082,4653.056571996278,2358.5731992401497,0.0,5493.851164246511,100.0684917323111
269,6672.667545548698,10641.642206321934,700.4794421261778,1773.1913765121028,6104.214474049904,6161.607269511278,8742.619700650816,4168.221305887574,2337.931939288629,0.0,5818.9049227947435,100.0684917323111
270,12942.616278035566,10712.298129923704,700.4794421261778,1887.1386424018501,6176.950388048729,6454.662541681877,8753.125473334612,3851.4835895753777,2320.67886263042,0.0,5640.049390494093,100.0684917323111
271,13225.087190465352,11009.588941225247,700.4794421261778,1590.1325222858588,6218.852358662491,6573.550362344165,8761.530091481645,3847.05087876436,2305.0807272570614,0.0,5641.27041046879,100.0684917323111
272,3526.125006171902,11700.145126364836,799.5460754143454,1879.4113609846665,7062.666975622292,7548.45335874556,8174.475055755792,184.40628057477093,2124.319200119495,0.0,175.86451167551937,135.09246383861998
273,3384.3488873630617,10947.950051239473,812.6867747987584,1876.9701739846666,6932.751011499624,7424.212260890065,7122.711959487684,350.2397210630889,2231.623788627318,0.0,100.1075000400704,135.09246383861998
274,5023.041490033418,10241.519721204408,921.5393497755215,2087.427115558327,6819.713997226912,7337.488575859107,6283.551214484319,350.2397210630889,2263.7452499443925,0.0,152.549151392333,135.09246383861998
275,7238.967553846793,9649.034345762788,1165.8991690666112,2709.085066577702,6720.180142834156,7196.77027580742,5610.477517345227,350.2397210630889,2355.337193830031,0.0,203.93270338944384,135.09246383861998
276,8966.751540631973,9324.26628633103,1361.38702449949,3209.918638571284,6583.826622324494,7086.1430490008115,5074.899300477736,350.2397210630889,2407.2819989096297,0.0,255.13418555987874,135.09246383861998
277,10103.00867159025,9047.444797038659,1517.7773088457818,3499.6988766281993,6437.626507635816,6999.275691590411,4642.5259920456465,350.2397210630889,2459.427282199281,8.875646156025802,308.7104776486474,135.09246383861998
278,10917.613516243673,8938.033936443167,1642.8895363228105,3747.962087123641,6452.79466008005,6942.770406736472,4297.867631739689,350.2397210630889,2493.6394792344317,73.7092321165978,361.1781233037642,135.09246383861998
279,11626.52936029866,8539.333554081823,1858.023332574087,3962.1418708130404,6666.156295986325,6937.503633319718,4022.9401626191648,445.1587446629826,2519.125617931775,122.4350049616717,412.3619330200132,135.09246383861998
280,12081.376006718709,8569.031827569845,2030.1303695751035,4110.358566895565,6318.604081543085,5687.403556606668,3800.9377655919698,573.2540853854011,2539.2720459850534,160.92336136737546,464.2652283414713,135.09246383861998
281,12798.301985272456,8430.427837750562,2167.815999175921,4254.78810328712,6581.914603784526,4669.251395667048,3624.0924197020263,712.7361744801199,2546.3529720924817,192.1109141292545,516.2766018514413,135.09246383861998
282,13144.894483121543,8207.292678435446,2277.9645028565687,4309.1978419689585,6536.943891906875,3873.8149134059518,3483.4569447277595,905.370501977716,2552.6469171815393,216.27104024755968,569.272089621145,135.09246383861998
283,13478.944148330711,8238.964601448697,2366.0833058010867,4394.548200007609,6514.506965802833,3205.230909505355,3373.303758550585,1045.2205098279107,2556.170681172147,235.9292705899939,623.251282784516,135.09246383861998
284,13941.095112576006,8303.602070536428,2436.578348156719,4477.198746689576,6645.260060171009,2602.7658955381057,3285.245022888289,1239.9000342314807,2556.7875587622248,251.43564420167567,676.8250653595493,135.09246383861998
285,13928.23777795364,8124.752117400481,2492.9743820412073,4515.686431470416,6429.113052407326,2194.1975912421253,3215.364980191485,1419.413883399785,2564.7510899965,263.97705405953116,733.984328962515,135.09246383861998
286,13892.136277080552,8158.475503082651,2486.430371492025,4555.428544506603,6402.797102299852,2017.9962417082302,3166.5885267806675,1628.5691930931898,2555.3061632726462,273.4938876800558,790.6199948048454,135.09246383861998
287,13867.011560545221,8139.534876446178,2481.1951630526796,4580.092550098243,6362.835529882085,1858.526527198592,3116.67659221224,1825.7271783924969,2564.2736210923154,281.6114196921583,851.2125594137085,135.09246383861998
288,14022.760495993743,6973.983232273603,2477.0069963012056,4642.815978964779,6309.156154085391,1576.0373186386619,3083.9790882144857,2050.4325172124877,2572.1892570205246,287.7374618049259,910.7643899602875,135.09246383861998
289,14142.566759229043,6856.029894965427,2473.6564629000236,4675.715422558519,6272.982475147105,1601.0968452044622,3051.576571883134,2124.1661629753658,2571.3694024266265,285.78594216066335,765.042077293728,135.09246383861998
290,14152.769906299493,5160.389253433172,2470.9760361790763,4675.416817414124,6180.0803890468505,1451.8787551990156,3029.333057229356,2164.3482938479497,2571.1514433474727,284.62386465614384,618.9668552947318,135.09246383861998
291,14300.818828044676,4429.655445975991,2468.831694802323,4652.306253229169,6188.1637911929765,1408.594118403542,3021.6099835984346,2247.475896834698,2573.2457611139853,283.2326311654385,474.37542889198966,135.09246383861998
292,14377.632889360993,3851.2267373391546,2467.1162217009314,4715.726392867243,6041.025592979823,1296.9653182467955,3005.8852968787423,2366.787651603563,2572.0363258102984,281.9209230877354,339.08220231379687,135.09246383861998
293,14461.703067993265,3475.4027751223543,2407.5699521482893,4632.93166361924,6091.159924120101,1263.9323059555134,2995.303422937469,2369.428028429713,2571.4509162546788,280.098186296443,224.2904284220525,135.09246383861998
294,14530.16577624265,3205.340370742819,2359.9329365061753,4582.956215270217,6116.093650741378,1271.9057916809952,2989.844598292393,2496.2784495138762,2572.0607288507067,277.87553898206056,131.31706592786242,135.09246383861998
295,14606.13480009655,3245.209738213956,2321.8233239924916,4519.890061152232,5878.5539653471,1286.7136937426044,2988.7793559207284,2517.180924319377,2559.905049461783,276.0648664758718,59.018171265844494,135.09246383861998
296,14511.800019771057,3158.21838206589,2291.33563398154,4482.1237728963615,5724.472304674906,1235.4555712216495,2986.2021068484537,2451.7694799699057,2552.797731393848,272.8677900850284,8.217185302540715,135.09246383861998
297,14523.7324258451,2727.1672023446276,2266.9454819727807,4448.378377711055,6000.859898508366,1343.6671632103323,2992.656339107086,2338.2367658459384,2545.9559600884627,270.6603627662315,0.0,135.09246383861998
298,14525.405273864637,2927.1277387570535,2247.433360365778,4450.829656283552,6088.674518742199,1247.9853345045494,2981.8412455354533,2102.334300911345,2553.6821685567006,269.95572823436254,0.0,135.09246383861998
299,14524.528719249029,3091.66990840057,2231.823663080171,4495.353139639463,6210.5169251185835,1406.3159796248328,2973.019285874059,1981.0490061959972,2552.248784221258,268.31928190654656,0.0,135.09246383861998
300,14467.085393389269,7650.122224762402,2357.095567468827,4504.347861243351,6277.87681576527,998.5291382359015,2973.741381700259,1826.4520909221496,2544.059606107089,266.35625857802734,31.50721198614976,135.09246383861998
301,14478.159084720019,6025.321968635296,2457.313090979752,4528.500998393622,6348.806003594007,1006.5026239613834,2966.749595240308,1494.1023577249466,2537.022112939343,264.19500667723815,314.09072220724033,135.09246383861998
302,14543.224671360593,4862.049912056024,2537.4871097884993,4583.238568590033,6494.95768870993,978.0258892275194,2960.105090371453,1448.0537716435085,2541.201015174153,264.5776329525756,292.77728734135695,135.09246383861998
303,14425.510234731499,3109.87743327304,2123.886149149662,4687.759955024441,5357.5235298729,2069.372561508772,2392.6771613391106,700.4794421261778,2093.223698272594,264.86399886557365,3.7246916210941965,135.09246383861998
304,14413.275936284741,3596.9236529823,1793.0053806385915,4839.304701215105,4459.697860551699,1610.596141201415,1932.6392713472917,700.4794421261778,1713.3678813064432,264.4840991554993,12.96991721452875,135.09246383861998
305,14352.042371014733,2544.4257318893046,1528.3007658297383,4974.567362113247,3729.235650861442,0.0,1574.3787030026729,700.4794421261778,1368.4424214231306,265.0565608645308,16.851103079560843,135.09246383861998
306,14394.584802980231,2574.317838910117,1316.5370739826576,4979.8654246726755,3130.9747462897535,764.9486556459123,1272.5423625013384,700.4794421261778,1017.7526717529022,266.9113720179559,18.998003917335136,135.09246383861998
307,14542.478043107974,2715.2819708963516,1149.689012403745,4940.884117830605,2638.47488581296,774.0634189632772,1031.998864397213,700.4794421261778,686.1649555634065,270.2524288520329,20.54390953394575,135.09246383861998
308,14688.531124598789,1993.1468967234603,1016.2105631406193,4883.55268520562,2244.47499743153,809.5097207530285,854.0968125485264,700.4794421261778,406.5568058009378,273.98653753428704,21.20956807419278,135.09246383861998
309,15786.279146436551,3222.001964349786,909.4278037301098,4815.513116010589,1936.9715273966265,759.8848982473768,706.5864090641419,700.4794421261778,157.0750921791637,278.6886568353363,21.964770062995672,135.09246383861998
310,15968.886094102341,4642.676693986592,824.0015962017021,4806.563426446054,1691.34418749895,865.2110521369241,564.9826515557804,700.4794421261778,50.03424586615555,279.71151559947356,22.39144894897186,135.09246383861998
311,15817.83308740295,2246.4770115413426,758.3853573314583,4817.793643666495,1462.7431902174408,571.513123021839,475.2363455142089,700.4794421261778,50.03424586615555,281.96403897476773,22.55381531041406,135.09246383861998
312,15564.349973384344,3809.2750892572294,762.4490250270474,4790.195465284285,1297.6956085793583,837.8667621848299,392.9980414046393,700.4794421261778,50.03424586615555,283.3188796587873,22.30514874936201,135.09246383861998
313,15376.358369587973,2583.0519038200773,772.60819426602,4796.925727678938,1177.4837813719655,452.0084484163908,311.59720225412156,700.4794421261778,50.03424586615555,284.8168248758539,22.755765349158896,135.09246383861998
314,15259.41781700939,3891.157063259599,794.9583665917595,4778.998364597302,1078.686266694268,333.5165252906499,257.077113324492,350.2397210630889,50.03424586615555,293.09861190054585,32.541862755496275,135.09246383861998
315,15146.670692694699,1766.0780012237028,807.1493696785266,4764.282462040686,1071.5442738960708,319.33800457474916,230.15753098431554,350.2397210630889,50.03424586615555,298.6519875651839,40.54879436636705,135.09246383861998
316,15153.489151802156,2969.881456056382,816.292621993602,4763.310648916883,1043.304511842157,347.69504600655034,230.15753098431554,350.2397210630889,50.03424586615555,299.78970199938146,59.07329265856195,135.09246383861998
317,15034.95215693648,2910.7739002927924,816.292621993602,4790.390348298768,997.8110982534422,314.27424717621307,230.15753098431554,350.2397210630889,50.03424586615555,300.2481217034441,70.2154118038988,135.09246383861998
318,14948.707686694936,2317.8724738326096,815.2767050697047,4812.438195647848,963.1058299686171,312.2487442167988,230.15753098431554,350.2397210630889,50.03424586615555,233.78773095774937,78.00102887151257,135.09246383861998
319,14870.022199464123,2575.7137930230774,811.2130373741157,4838.415572810722,933.8398708197265,353.7715548847935,230.15753098431554,350.2397210630889,50.03424586615555,177.2407695470577,79.31349896706733,135.09246383861998
320,14945.468470991213,2867.7212804590085,811.2130373741157,4836.264951511095,874.385234996071,341.61853712830725,700.1924978337612,350.2397210630889,50.03424586615555,130.5503184676901,76.84681642720072,135.09246383861998
321,14841.173165634116,3066.345294764407,813.2448712219102,4766.504985316487,829.8250153792029,308.19773829797,304.2547644325792,350.2397210630889,50.03424586615555,92.8662279287614,73.01714867654555,135.09246383861998
322,14790.6985674249,3852.877378470419,815.2767050697047,4717.330386790941,797.9312009882618,295.0319690617765,300.9460925657168,350.2397210630889,50.03424586615555,63.04214439151436,69.95426780244395,135.09246383861998
323,14616.719543421324,2788.0652292980067,809.1812035263212,3899.389812511993,772.4161494754997,347.69504600655034,230.15753098431554,350.2397210630889,50.03424586615555,39.17657894860438,64.3745589499516,135.09246383861998
324,14352.136753678855,3797.011656737267,817.3085389174992,3274.8048664353605,754.6321611770818,318.3252530950419,230.15753098431554,350.2397210630889,50.03424586615555,18.361591210777114,65.22421970097936,135.09246383861998
325,14240.396339136329,3720.1738353539195,819.3403727652936,2771.725459867122,730.2681950214492,332.5037738109424,230.15753098431554,350.2397210630889,50.03424586615555,0.5524886291910104,87.55571098450493,135.09246383861998
326,14331.282412036826,4383.303350009952,823.4040404608827,2329.272163047952,717.7225905066642,404.40912887015304,230.15753098431554,350.2397210630889,50.03424586615555,0.0,225.50484732140745,135.09246383861998
327,14361.511943724841,2703.306071955955,846.7701297105197,2078.0320667679903,685.3476571446148,365.92457264127967,230.15753098431554,350.2397210630889,50.03424586615555,0.0,351.85423939287773,135.09246383861998
328,14309.996047508443,3642.5151270167453,820.3562896891909,1927.7777983154444,727.4016500312712,382.1285963165949,230.15753098431554,350.2397210630889,50.03424586615555,0.0,342.46298783601037,135.09246383861998
329,14269.107244125069,2865.072677136868,865.0566343406701,1922.7326785154444,761.0448443405916,348.7077974862574,230.15753098431554,350.2397210630889,50.03424586615555,0.0,135.95111525050854,135.09246383861998
330,14193.797905571888,3459.768264183065,849.8178804822113,1917.6875587154443,741.0298835060869,349.72054896596467,230.15753098431554,350.2397210630889,50.03424586615555,0.0,139.79428687603837,135.09246383861998
331,14142.081870390028,2733.4521567740353,843.7223789388279,1912.6424389154442,753.1756246076551,361.8735667224511,230.15753098431554,350.2397210630889,50.03424586615555,0.0,151.11437370901723,135.09246383861998
332,14205.478594052087,3259.942396227938,840.674628167136,1907.5973191154444,754.8203406884272,358.83531228332953,230.15753098431554,350.2397210630889,50.03424586615555,0.0,160.46709958080692,135.09246383861998
333,11815.209123471777,3915.6815938268232,700.4794421261778,2152.7234286462217,963.0677825700068,270.18492767723995,230.15753098431554,350.2397210630889,50.03424586615555,0.0,171.00906930663584,135.09246383861998
334,10043.899580378455,2513.7339970156113,791.1407171986388,2152.7234286462217,1101.377307760674,268.1835578425937,230.15753098431554,350.2397210630889,50.03424586615555,0.0,211.2298295536852,135.09246383861998
335,8580.644740776354,2079.6612325445376,819.0401811173256,2152.7234286462217,1260.3266512695554,270.18492767723995,230.15753098431554,350.2397210630889,50.03424586615555,0.0,323.0651885630494,135.09246383861998
336,7608.966536363051,1736.1427185320058,838.3551945994935,2152.7234286462217,1001.6651713024086,268.1835578425937,230.15753098431554,350.2397210630889,50.03424586615555,0.0,322.7080173998924,135.09246383861998
337,6836.179905095145,1732.1451917796953,839.4282509040584,2152.7234286462217,1065.6811658050613,268.1835578425937,230.15753098431554,350.2397210630889,50.03424586615555,0.0,115.64682142244594,135.09246383861998
338,6026.554227536278,1808.3763248490343,836.2090819903638,2152.7234286462217,965.6521000361474,367.5283392153969,230.15753098431554,350.2397210630889,50.03424586615555,0.0,128.5635183936895,135.09246383861998
339,5361.733883402326,4176.680753480706,828.6976878584095,2152.7234286462217,939.7534776741786,293.0423304122079,230.15753098431554,350.2397210630889,50.03424586615555,0.0,135.13217162514738,135.09246383861998
340,4935.67229556302,2594.486808485752,826.5515752492798,2152.7234286462217,1003.7554472015839,303.2738933130798,230.15753098431554,350.2397210630889,50.03424586615555,0.0,135.8605964443693,135.09246383861998
341,4632.978422142053,1743.1383903485494,816.8940685081959,2152.7234286462217,860.9124811397809,312.6612049536762,230.15753098431554,350.2397210630889,50.03424586615555,0.0,133.43921030313678,135.09246383861998
342,4196.926981707591,1750.1340621650927,806.1635054625469,2152.7234286462217,1017.3384705844853,321.7395998023341,2792.977846860341,350.2397210630889,50.03424586615555,0.0,128.48984329825535,135.09246383861998
343,3926.2243917066717,1743.1383903485494,812.6018432899363,2152.7234286462217,1033.767817084575,325.47308822485127,772.1207103153579,350.2397210630889,50.03424586615555,0.0,120.27854717630716,135.09246383861998
344,3638.22149504172,1738.1414819081613,812.6018432899363,2152.7234286462217,1193.1162971613803,328.4513282402841,230.15753098431554,350.2397210630889,50.03424586615555,0.0,119.22933397918382,135.09246383861998
345,3550.4276598537053,1740.1402452843165,814.747955899066,2152.7234286462217,1156.1353092529769,440.03443942601723,230.15753098431554,350.2397210630889,50.03424586615555,0.0,120.53059360440459,135.09246383861998
346,3525.625132264222,2370.300477285404,822.2593500310202,2152.7234286462217,1011.0208008843566,419.5264558294638,230.15753098431554,350.2397210630889,50.03424586615555,0.0,119.19325389772143,135.09246383861998
347,3539.382574780369,2508.6521369489137,830.8438004675395,2152.7234286462217,993.8278397992461,322.68066399001236,230.15753098431554,350.2397210630889,50.03424586615555,0.0,115.42130686787556,135.09246383861998
348,3530.702914945292,2151.630764951265,827.6246315538448,2152.7234286462217,881.836817745637,327.3966482454035,230.15753098431554,350.2397210630889,50.03424586615555,0.0,111.44832557004786,135.09246383861998
349,3513.3963518436763,2116.719013443107,819.0401811173256,2152.7234286462217,1994.5896691073685,331.1637351680158,230.15753098431554,350.2397210630889,50.03424586615555,0.0,111.45454864945422,135.09246383861998
350,3582.1367681296297,1757.1297339816363,810.4557306808065,2152.7234286462217,645.8649718710992,333.98418675491615,279.86063859286213,350.2397210630889,50.03424586615555,0.0,124.86722889887304,135.09246383861998
351,3685.752707233081,1747.1359171008598,807.2365617671119,2152.7234286462217,515.1842861338627,337.2208889845644,233.22547390336254,350.2397210630889,50.03424586615555,0.0,129.21715118862232,135.09246383861998
352,3662.989463767728,1943.7066830868514,806.1635054625469,2152.7234286462217,4750.144419013149,349.2390361457657,230.15753098431554,350.2397210630889,50.03424586615555,0.0,134.0892991660499,135.09246383861998
353,4037.225294726777,1757.1297339816363,802.9443365488523,2152.7234286462217,7487.093101884563,360.24657023631994,230.15753098431554,350.2397210630889,50.03424586615555,0.0,131.338709498525,135.09246383861998
354,4029.517392220601,1755.130970605481,799.7251676351577,2152.7234286462217,3935.5832014087227,439.0450237641756,230.15753098431554,350.2397210630889,50.03424586615555,0.0,128.98082983851944,135.09246383861998
355,3876.3669601181914,1757.1297339816363,791.1407171986388,2152.7234286462217,2093.143191146927,419.8856802843584,230.15753098431554,350.2397210630889,50.03424586615555,0.0,148.11264776923795,135.09246383861998
356,4217.3314729573885,1750.134062165093,785.7754356758143,2152.7234286462217,8005.479338584888,403.9614502018526,230.15753098431554,350.2397210630889,50.03424586615555,0.0,220.61019233124492,135.09246383861998
357,3573.589557290241,1750.134062165093,785.7754356758143,2152.7234286462217,8005.479338584888,390.0342560202305,230.63463142061258,350.2397210630889,50.03424586615555,0.0,233.88049753945097,135.09246383861998
358,3302.3412361902692,1745.1371537247046,889.1107578054124,2152.7234286462217,8005.479338584888,380.2849297051548,233.22547390336254,350.2397210630889,50.03424586615555,0.0,246.87578588337462,135.09246383861998
359,3446.349929196105,1753.1322072293256,889.1107578054124,2152.7234286462217,8005.479338584888,590.8694055546465,230.15753098431554,350.2397210630889,50.03424586615555,0.0,255.13666595674658,135.09246383861998
360,3302.3412361902692,1817.0974113086315,1718.7489163060527,2152.7234286462217,8005.479338584888,542.5158943871311,230.15753098431554,350.2397210630889,50.03424586615555,0.0,246.35077229487342,135.09246383861998
361,3302.3412361902692,1766.124169174335,900.9143771556262,2152.7234286462217,8005.479338584888,609.5015269292253,230.15753098431554,350.2397210630889,50.03424586615555,0.0,235.86011271300566,135.09246383861998
362,4293.711707780452,1747.1359171008598,901.9874334601911,2152.7234286462217,8005.479338584888,554.2902008961514,230.15753098431554,350.2397210630889,50.03424586615555,0.0,224.0201826763996,135.09246383861998
363,3306.897168453011,1748.1352987889377,909.4988275921452,2152.7234286462217,4948.12264991666,441.4714787966928,230.15753098431554,350.2397210630889,50.03424586615555,0.0,211.8460207808269,135.09246383861998
364,3305.727208313945,16441.372706855684,700.4794421261778,1902.5521993154443,358.3452688934061,1062.396415919854,230.15753098431554,350.2397210630889,15.010273759846665,0.0,247.59409956240896,135.09246383861998
365,3305.727208313945,13069.456285409377,700.4794421261778,1902.5521993154443,358.3452688934061,2385.832685838081,230.15753098431554,350.2397210630889,15.010273759846665,0.0,254.1063597436892,135.09246383861998
366,3305.727208313945,9872.336158706707,700.4794421261778,1902.5521993154443,358.3452688934061,3028.0891105994215,230.15753098431554,350.2397210630889,15.010273759846665,0.0,252.961747802467,135.09246383861998
367,3305.727208313945,7405.965951675081,700.4794421261778,1902.5521993154443,358.3452688934061,3124.7934001139124,230.15753098431554,350.2397210630889,15.010273759846665,0.0,252.27251259630242,135.09246383861998
368,3305.727208313945,5336.194043762008,700.4794421261778,1902.5521993154443,358.3452688934061,3102.64412050007,230.15753098431554,350.2397210630889,15.010273759846665,0.0,234.86956071493339,135.09246383861998
369,3305.727208313945,4181.807645984508,814.901302936048,1902.5521993154443,358.3452688934061,3087.4391258508267,230.15753098431554,350.2397210630889,15.010273759846665,0.0,224.15561678884032,135.09246383861998
370,3305.727208313945,4770.4672028659725,1117.6423866551975,1902.5521993154443,358.3452688934061,2964.9529080874336,230.15753098431554,350.2397210630889,15.010273759846665,0.0,216.47896737139692,438.6333475725928
371,3305.727208313945,3133.0516378118978,1359.8352536305192,1902.5521993154443,358.3452688934061,2850.7975535127957,230.15753098431554,350.2397210630889,15.010273759846665,0.0,354.77582425849107,746.3140265177532
372,3317.4002032987814,3207.139018277047,1516.0916339411926,1902.5521993154443,358.3452688934061,2744.0379698159554,230.15753098431554,350.2397210630889,15.010273759846665,167.97816229604229,946.3945188388876,968.1074306758751
373,3316.427453716712,1865.9858838865339,1641.096738189736,1902.5521993154443,358.3452688934061,2654.3666421031603,230.15753098431554,350.2397210630889,15.010273759846665,462.3252991864637,1133.312443244474,1106.8727012808529
374,3312.5364553884333,1809.1993545961802,1741.100821588573,1902.5521993154443,358.3452688934061,2510.044751964249,230.15753098431554,350.2397210630889,15.010273759846665,773.4130033910048,1395.7052035212457,1207.263104327958
375,3321.29120162706,1751.3145186344989,1821.104088307638,1902.5521993154443,358.3452688934061,2399.4321102522463,230.15753098431554,350.2397210630889,15.010273759846665,767.8278117814979,1271.8303251305583,1278.9258818602818
376,3318.3729528808517,1759.6728784987008,1885.10670168289,1902.5521993154443,358.3452688934061,2363.3012416174442,230.15753098431554,350.2397210630889,15.010273759846665,704.041922322096,1072.8689990706216,1316.9336994542193
377,3329.0731982836182,1754.100638589233,1936.308792383094,1902.5521993154443,358.3452688934061,2262.14679772661,230.15753098431554,350.2397210630889,15.010273759846665,627.2603419152822,838.6731230512215,1345.8267479551794
378,3335.882445358106,1760.6015851502787,1977.2704649432615,1902.5521993154443,358.3452688934061,2190.508938052601,280.93429451559615,350.2397210630889,15.010273759846665,551.9896830441929,576.5488448254978,1368.4543888545472
379,3324.2094503732696,1757.8154651955447,1880.4108665086228,1902.5521993154443,358.3452688934061,2196.2925925871173,311.8257212421865,350.2397210630889,15.010273759846665,482.84094033754997,387.09011585470006,1415.1229479886233
380,3331.991447029827,1767.1025317113244,1802.9231877609166,1902.5521993154443,358.3452688934061,2346.61506222249,356.7340633113981,350.2397210630889,15.010273759846665,423.2692025521939,275.2551036794741,1461.6676478493855
381,3319.345702462921,1762.4589984534348,1740.933044762749,1902.5521993154443,358.3452688934061,2374.6713740969294,564.444646265585,350.2397210630889,15.010273759846665,373.47179460349224,294.03472743666913,1536.209910142318
382,3332.9641966118975,1863.5670949537505,1691.340930364213,1902.5521993154443,358.3452688934061,2299.0999900261636,928.3622977383229,350.2397210630889,15.010273759846665,333.75353662457263,312.4522671415982,1585.9838350343296
383,3331.991447029827,2865.399279979826,1651.6672388453817,1902.5521993154443,358.3452688934061,2345.606754264288,1056.655133723643,350.2397210630889,15.010273759846665,309.0029512489167,333.16991220728204,1544.6881753878
384,3329.0731982836182,2866.3807908910603,1619.9282856303214,1902.5521993154443,358.3452688934061,2369.2426052876035,1059.593078761678,350.2397210630889,15.010273759846665,289.64365573632364,354.4070478767801,1492.9956762441643
385,3327.1276991194786,2965.834225069239,1594.5371230582728,1902.5521993154443,358.3452688934061,2325.5729878505626,1078.4592235895855,350.2397210630889,15.010273759846665,271.8451032742912,370.15391121102635,1495.2713304170445
386,3320.318452044991,3362.7120009409177,1831.9172078224199,1902.5521993154443,358.3452688934061,2327.233715384128,1350.8646495902753,350.2397210630889,15.010273759846665,255.4089979934252,230.2991150002189,1481.6836906255305
387,3320.318452044991,5147.308382312291,2021.821275633744,1902.5521993154443,358.3452688934061,2235.711678177575,1366.3516336931802,350.2397210630889,15.010273759846665,238.96574412005666,264.3384965255424,1426.6816994159265
388,3328.1004487015484,6495.245659676258,2173.7445298828034,1902.5521993154443,358.3452688934061,2182.233949606594,1314.3786093766914,350.2397210630889,15.010273759846665,223.33099860678507,287.04327302940874,1360.4413437171925
389,3327.1276991194786,6534.931617191418,2295.2831332820515,1902.5521993154443,358.3452688934061,2167.32274398999,1210.8967058434043,350.2397210630889,15.010273759846665,211.41123153790207,319.686237006863,1272.4143623748425
390,3336.8551949401763,9756.6195595727,2392.5140160014403,1902.5521993154443,358.3452688934061,2117.4716653659516,1120.0527218565474,350.2397210630889,15.010273759846665,210.201119694169,373.6712009786248,1243.8457980078501
