,PGE_valley,SCE
56,62856.732696930914,5319.36291527432
57,66804.50363995954,11619.442431903222
58,69596.06473048271,9348.524472782758
59,68803.88090390469,1233.1343884187777
60,60353.79492733095,13392.597707660887
61,63296.008862239665,9202.295967285218
62,75028.69166944144,9716.900836592684
63,77746.02554502891,9577.658768503796
64,81460.86407214598,11253.23671879931
65,75122.65165397224,8887.024354282848
66,79741.38227530185,11792.09694873201
67,81726.13743663928,10244.289286343683
68,80216.92768669485,12314.474355430404
69,82142.66170809846,5462.986945525376
70,88352.44099594836,4336.324650008438
71,88781.61215722258,11353.235543514915
72,84450.70267681731,9159.889226909701
73,91709.3143262144,9914.9531917394
74,92831.30418278502,7675.284561195081
75,92183.36856747977,2192.1354884088523
76,93543.7049403078,9915.844495242593
77,84602.18635490068,10821.718230964947
78,90412.90646698094,5816.609288383287
79,87869.71131169808,11186.205078194671
80,90793.83409518504,7262.31898101625
81,101552.39808052096,11688.778735663813
82,85922.64112339556,6676.385252889115
83,83539.33928426886,10870.842862574564
84,84978.764969296,8548.273525914592
85,82793.16103703021,2022.8090314181063
86,82685.78851398417,849.4347363713268
87,81389.19270452822,11238.398093033251
88,78084.63381725285,4071.7651078581775
89,77635.29096383968,2827.004531583888
90,79512.09942847525,4990.812819129929
91,74973.2656601351,5883.659369929898
92,71186.41708453716,4801.375253002559
93,79456.81788428992,2554.6504886256316
94,72238.51004978604,2493.2504783920585
95,79834.37162851443,28.38099818001865
96,67186.08355466885,0.0
97,64663.7679386821,2165.139615895163
98,70330.17791363568,1981.2709601706429
99,63270.869860250925,0.0
100,51683.23456656815,0.0
101,56212.169896008934,191.91791311229008
102,57460.22396937436,2363.8858389439765
103,57225.185417461216,0.0
104,54412.352451342915,3690.0454863863324
105,55793.574863613576,3503.788400655634
106,51156.90852637621,0.0
107,59440.92629005431,7822.175688192731
108,54426.79193095093,3595.376973864976
109,52763.01938974473,9417.850833384438
110,51837.469894696216,5280.351587799654
111,56872.76081108899,1767.0342151781015
112,54585.90965172344,1517.6712157169814
113,55452.62454939351,0.0
114,56191.62752326862,3276.267401677931
115,52315.86637075275,5188.179456477603
116,46794.622543434336,4821.426792170495
117,53269.63492625501,5351.330015575439
118,60593.80695977834,3175.118778815151
119,61329.97355195168,2276.4806596509243
120,60572.48965110354,2936.608999713002
121,66291.28456147852,5342.827105985696
122,77341.40909749558,8576.841391709133
123,73727.50642625924,3825.192295094608
124,78901.12012775452,10025.077410124111
125,66508.6224683371,9952.888204769122
126,74111.88384667198,8350.76846624865
127,71668.43731612148,6843.281528388965
128,64246.940892221755,10346.617388754741
129,77184.37631101451,7861.93512475838
130,74523.39140096284,13879.896144784645
131,76137.98306131575,4448.811653178334
132,75970.85585687816,8402.943253820446
133,80999.63692513805,13468.169632283782
134,78817.57591554377,7349.299586113437
135,73843.15005990499,8409.415714962823
136,83729.21976521681,10920.404601062171
137,85666.58465374073,6616.15596581894
138,84567.23857097689,5903.258215263384
139,78585.29870509273,5457.255558587174
140,69679.9745785491,10175.144306311759
141,67705.12715584926,5021.017201117518
142,78789.25345597255,5678.2730870597625
143,66719.60741755067,9512.144795585838
144,73556.80816171721,9059.17453171821
145,74531.71302043356,10162.168668901202
146,73460.15638556433,8346.613594793802
147,72836.75499915918,2626.1585576104444
148,68050.40864993076,3842.309782343329
149,69610.13279257475,5462.874298995157
150,62771.833846732676,9271.536112165442
151,67927.55802127457,3742.508630758748
152,74710.37854934706,10882.416140264173
153,68249.0936149951,10286.990754356377
154,67080.41188914416,5510.482393718268
155,71141.08888324269,12707.267542078938
156,66931.95410514725,17781.585332555827
157,64378.16770032868,13933.275703153566
158,63126.74915221412,18283.98397137563
159,67718.39415136153,14201.692939337716
160,63460.06389982399,15184.32708472202
161,65893.14423685116,17285.684426242216
162,67237.0668310409,11656.336659143379
163,67373.05315543141,9761.499800806792
164,66445.19757748427,13712.174533455891
165,75951.99308762644,16986.265449126033
166,67310.88890168318,9653.110327736666
167,74967.40107205347,12539.25437786239
168,67421.07508345108,13683.388848858118
169,71337.8194426132,13371.187062013125
170,63960.78181015342,15061.302032295449
171,65695.06357458337,17076.991790280525
172,63318.83016225966,11836.477618391793
173,64467.350074376525,16101.517456824771
174,73026.95487284353,15007.044946883278
175,60822.13885242707,13545.065242708082
176,73811.27501619719,12640.84414577806
177,69403.95421439341,9260.908124548121
178,73337.45503495759,19178.45500937627
179,67019.55870639518,15418.756594214185
180,67710.00699261221,17072.849454066964
181,72016.15300158551,15602.419242200986
182,71849.90128343039,9805.913367952504
183,67398.82375615928,21099.404133624463
184,67606.63811427729,15439.766506392207
185,71582.10919013603,16643.460114303674
186,72234.9604072563,19548.42186800054
187,67366.85077543491,13259.961955428695
188,64343.94710640567,18021.911466262613
189,63623.78002861521,18261.103474386717
190,69456.40966187842,19208.9218777982
191,69224.94138197594,18471.722494320184
192,61779.29343723048,19066.439710694955
193,65396.81532114485,12777.092578302145
194,63040.291753616475,20818.74869415625
195,63225.201720957484,15592.807182850356
196,61894.46567797306,22676.967192379598
197,61509.46323317407,21361.975920266592
198,58058.126419548586,18685.967363073425
199,54828.67198335954,16419.284193446554
200,55309.42158784621,21890.28376042115
201,55872.95849167149,18406.636388512354
202,52361.66305132105,12156.66228571042
203,57325.45033595136,17428.281797695876
204,53818.017489060556,18336.346323670037
205,49132.5296933294,18442.1504946301
206,56434.93671863852,18307.90684867886
207,51236.8965117526,20033.63451226166
208,63693.82276931756,22374.159907923953
209,54635.128716162144,18056.501567558415
210,53178.60116676326,12606.618567958802
211,47824.43069144093,20020.2194964172
212,54249.57663888758,17849.307804060747
213,49401.09589281264,15344.727668145753
214,53850.80307956049,10352.725619209348
215,53456.40459336071,13092.910546143718
216,43015.13511342769,16059.675827588435
217,46541.06449416346,20714.74872409997
218,51007.78055296,16765.70594523164
219,44172.57090841044,14387.234447379065
220,42008.40453348121,17293.941243943496
221,48753.20733824502,14077.059786538677
222,36409.320432082895,17945.317170540842
223,41710.188774614566,15581.542227944485
224,38781.52350718152,15830.793207913042
225,47609.42923200171,9302.963235611147
226,39724.288985245534,18568.003338786486
227,45263.53433300944,8469.281341844664
228,42885.519812932806,13006.699805444881
229,41444.38046228978,13418.442074137156
230,42970.75263052566,11280.427443886549
231,41794.92398121937,12078.019346322799
232,35053.30180480417,12151.25570055815
233,32813.903893630915,12605.31029135007
234,33181.27679543445,8048.168006296389
235,37267.616835413835,6597.761251220113
236,41244.1171227322,10740.810904360062
237,41083.03737465454,8652.348571837776
238,32860.090746200134,8806.064017175931
239,25548.00529456943,9329.22610155934
240,27021.84305318383,8984.192713346705
241,24180.364789074025,9324.208941084999
242,29524.745853916913,10766.963704864283
243,22244.15200094853,9674.752757240594
244,25127.408850820946,8086.414835570548
245,28315.254686277905,10378.314512777582
246,27660.60618575977,3169.111194574193
247,23391.08884197071,4649.909782377737
248,24181.2811885783,9225.448145010483
249,21329.88700314727,9583.474992765401
250,22688.798482158796,4295.600006606985
251,14283.798889656147,247.9095350945504
252,17955.83991817035,7812.89261443619
253,18961.945797147633,3606.0409634487705
254,17935.50152287385,979.677876858349
255,19678.752959122496,2093.5658928271628
256,19248.73589777603,0.0
257,16354.077565253938,0.0
258,19648.674798396125,4389.553148595384
259,17024.219879497145,441.04435555492273
260,13932.636732389985,0.0
261,6860.1932096089495,2468.2343120535033
262,15060.3048139983,4675.8772135789
263,18968.82261436979,66.59614375159617
264,14602.920207061014,281.1791756911466
265,16168.960206290005,1406.5592064131615
266,21835.479619122103,4615.119972200533
267,12402.60171069617,0.0
268,20518.054078151494,0.0
269,15011.37742119684,0.0
270,19813.044739627523,443.64449068859494
271,18912.90073084272,3106.05751943587
272,25906.931551694124,476.7169850248797
273,10378.966278203963,2792.123727628652
274,19829.898134057843,0.0
275,23004.525891910434,1141.3327259870343
276,19638.491761456302,341.6621576823536
277,18468.773048629766,0.0
278,24941.73165547509,0.0
279,17315.9699093319,0.0
280,16690.816554907535,4827.238306082824
281,24881.600544638964,2537.637064536052
282,17708.6051484097,0.0
283,23427.91442473341,0.0
284,24632.14295416368,0.0
285,14430.8325588523,164.1232997997322
286,21880.943353556348,0.0
287,20560.034770487786,0.0
288,14856.996411340744,482.39743141178315
289,18651.071085003307,0.0
290,12929.982909345943,0.0
291,14162.75393449371,0.0
292,8367.670259762932,369.1998925353414
293,16121.259079711283,3681.128411758431
294,16801.28851069115,259.70742860916334
295,17932.33080867435,0.0
296,15754.44093300842,0.0
297,15809.202858185596,0.0
298,14475.718047246715,0.0
299,18483.520657960144,4354.864241619494
300,11278.583612232229,5367.561095136481
301,13924.417852553415,67.55372609565165
302,21766.369773583923,443.44411685571004
303,20752.576063597477,0.0
304,18805.525047236453,2716.1321238564233
305,24798.349794055765,2773.207800722228
306,21417.631738659304,2203.6452833750136
307,24559.471021767262,4.040058090966113
308,34957.596030863395,0.0
309,29332.16863923763,6454.548556931975
310,31694.714958630408,0.0
311,27214.81043328822,80.99709442259586
312,28388.528504469894,0.0
313,29026.127661889586,3364.5403426481007
314,24797.903920975215,0.0
315,36191.91756671538,0.0
316,36352.36110123733,6350.373508696485
317,40125.72554430497,8063.587377990583
318,36107.30194022828,649.4388645647568
319,29661.00057461978,1128.8543576637892
320,36477.11688907465,0.0
321,49521.30124940183,0.0
322,53376.789189027026,6025.594491128576
323,55650.212237641856,5600.0296098701965
324,59307.32808830926,0.0
325,61390.1840234493,7791.160949852228
326,63282.89114681547,0.0
327,67891.2440172361,298.7645963140021
328,57758.56738261589,0.0
329,63143.586357472814,0.0
330,55216.90424706948,2734.569693962686
331,44996.63656172657,1417.1084724723269
332,60326.55986368427,1772.6049417960762
333,54903.15576812395,761.4355583805659
334,52213.351756583186,2726.6924084927978
335,49515.29723137923,2300.515245327604
336,42613.37401747497,3691.5905807718277
337,44259.183485607864,4283.270749942243
338,46140.3654517634,706.8242162793699
339,37304.930386161825,6123.537507018173
340,34795.60630699007,1247.6302698428144
341,44938.88546763302,5664.150687044323
342,44749.678335025485,3786.59345168027
343,52730.97852796475,0.0
344,56672.11235023495,8212.192955456801
345,49528.27324055641,5449.126507324324
346,56635.257730496436,1726.7879341841935
347,54894.00232967556,2765.2060075790896
348,44536.28813301062,2510.991873547382
349,44207.40005091885,10349.393801116437
350,42983.03034401442,7701.8785549398035
351,40434.82749718998,4386.505265058056
352,35597.87122044261,6759.04668197926
353,25975.53832261665,8794.687070270676
354,36340.610588344614,4634.552959065344
355,35575.749645000935,4682.571026265961
356,42463.270725411,1056.3330571550937
357,41065.42081286323,4108.942793803268
358,56896.41507015089,4624.669253009807
359,49304.81063222865,8309.477884206475
360,56060.12319558466,5799.271660672419
361,51265.061055179496,9800.951075546589
362,60474.35955456557,9531.57200918741
363,48901.683874653914,7529.214579877236
364,41422.687083740966,4548.631993547459
