9.576719687465990205e+01,5.352618360081896043e+01,3.260959259937240518e+01,3.046247443281603040e+01,3.104494986028509373e+01,3.071274841697277580e+01,2.460187432864854173e+01,3.304285541301493367e+01,2.549255117527421177e+01,2.032721167695915554e+01
9.550342423101488976e+01,5.342165164369937003e+01,3.263003707827606092e+01,3.046247443281603040e+01,3.104694722209127988e+01,3.075098247300419629e+01,2.453393631220600213e+01,3.302180726046962889e+01,2.546459320164586160e+01,2.014413923432528009e+01
9.548282089611713275e+01,5.341327524448348640e+01,3.262999397969405635e+01,3.046247443281603040e+01,3.104694364637333592e+01,3.075090176044159307e+01,2.452839996325043970e+01,3.302005097155738866e+01,2.546270540524862369e+01,2.013379918652758960e+01
9.548056413453799962e+01,5.341230354444638095e+01,3.263036397404191291e+01,3.046247443281603040e+01,3.104697425552554080e+01,3.075159468014826203e+01,2.452866849865693055e+01,3.302013630150934631e+01,2.546300041746875920e+01,2.013606598460535579e+01
9.554793271437867475e+01,5.343925274381918911e+01,3.262913005109565034e+01,3.046247443281603040e+01,3.104687140095066056e+01,3.074928394425069200e+01,2.454862506816677126e+01,3.302643696781360916e+01,2.547129117455967418e+01,2.019021408172134358e+01
9.552419543135110303e+01,5.342945270096583954e+01,3.262988138127734317e+01,3.046247443281603040e+01,3.104693429180468200e+01,3.075069089479430318e+01,2.454194849348878904e+01,3.302433799654306057e+01,2.546884846823911985e+01,2.017546149034040326e+01
9.557050176705692479e+01,5.344791580223390071e+01,3.263039231010307617e+01,3.046247443281603040e+01,3.104697659153607958e+01,3.075164774892605379e+01,2.455643601842955803e+01,3.302888114182602664e+01,2.547471227239329394e+01,2.021292795627491046e+01
9.553612837806052482e+01,5.343301640413035614e+01,3.262900987353592797e+01,3.046247443281603040e+01,3.104686126537700019e+01,3.074905891156755189e+01,2.454382286360588949e+01,3.302492816660778630e+01,2.546970237484025645e+01,2.018085332448566049e+01
9.554617202818587884e+01,5.343677415651809781e+01,3.262951537159277393e+01,3.046247443281603040e+01,3.104690375692954163e+01,3.075000548237316877e+01,2.454614784723612786e+01,3.302565923283381011e+01,2.547094785953747476e+01,2.018961976005552117e+01
9.552222714341903043e+01,5.342721550062457680e+01,3.262827586701347116e+01,3.046247443281603040e+01,3.104679890579701151e+01,3.074768456308137843e+01,2.453794753909693327e+01,3.302307587080915852e+01,2.546788093534877007e+01,2.016629773177768925e+01
9.555789732440251782e+01,5.344158254186937285e+01,3.262738397260713441e+01,3.046247443281603040e+01,3.104672208121107246e+01,3.074601477141666450e+01,2.454939925451944305e+01,3.302667977315837788e+01,2.547208465265771338e+01,2.019226014902533350e+01
9.559389530007166513e+01,5.345595914071577681e+01,3.262402881645262198e+01,3.046247443281603040e+01,3.104642276408173274e+01,3.073973511450938290e+01,2.455781420576802887e+01,3.302931112115787471e+01,2.547526565748576033e+01,2.021313352202555080e+01
9.564543170972054043e+01,5.347641874025028841e+01,3.262582227287061443e+01,3.046247443281603040e+01,3.104658478666008392e+01,3.074309146871182108e+01,2.457528193096482383e+01,3.303472764354819446e+01,2.548250466885136234e+01,2.026030942400662482e+01
9.568159400086379662e+01,5.349084846441979835e+01,3.262762329721140730e+01,3.046247443281603040e+01,3.104674280894502303e+01,3.074646281152226734e+01,2.458818148213068255e+01,3.303868811253720850e+01,2.548735000001267181e+01,2.029146731825998984e+01
9.570764819156622139e+01,5.350124463795857821e+01,3.262680637734968769e+01,3.046247443281603040e+01,3.104667171430881112e+01,3.074493351427415178e+01,2.459561011197650160e+01,3.304095364590596517e+01,2.549068440743891628e+01,2.031406739218884638e+01
9.565736431469333922e+01,5.348156417760083770e+01,3.262689374233897865e+01,3.046247443281603040e+01,3.104667936364354119e+01,3.074509705589333208e+01,2.457856989207309439e+01,3.303574031381332787e+01,2.548443675670420205e+01,2.027312499484772346e+01
9.567397000723187261e+01,5.348816511511211758e+01,3.262752724319668118e+01,3.046247443281603040e+01,3.104673449974531962e+01,3.074628298683985506e+01,2.458191136614785322e+01,3.303676723099682278e+01,2.548510685197997461e+01,2.027799567914718182e+01
9.571727833504314731e+01,5.350523563684293293e+01,3.261872163897590582e+01,3.046247443281603040e+01,3.104591610608965624e+01,3.072980783250399028e+01,2.458819266425578220e+01,3.303869153115235946e+01,2.548651801531471506e+01,2.028743003779685949e+01
9.565285775189487083e+01,5.347999483515268082e+01,3.259904358178495443e+01,3.046247443281603040e+01,3.104368508898761903e+01,3.069306196705486300e+01,2.455465139153554688e+01,3.302832378822342463e+01,2.547333774496928882e+01,2.020149146580583022e+01
9.569252855263430035e+01,5.349568500693887074e+01,3.260136650307586592e+01,3.046247443281603040e+01,3.104397717749696994e+01,3.069739453776405114e+01,2.456974153321851517e+01,3.303301630310378556e+01,2.547993454046624251e+01,2.024254666700739591e+01
9.567375571853946781e+01,5.348839985315061085e+01,3.260299522238290137e+01,3.046247443281603040e+01,3.104417740886466248e+01,3.070043314625458564e+01,2.456438110624235094e+01,3.303135465731430287e+01,2.547771464171258771e+01,2.022926607588509995e+01
9.570458573177614880e+01,5.350057824490859559e+01,3.259875964379462943e+01,3.046247443281603040e+01,3.104364886146296598e+01,3.069253247768572734e+01,2.457053203448269940e+01,3.303326085514845545e+01,2.548024785151883620e+01,2.024774996613211187e+01
9.572415404499506053e+01,5.350829513279957439e+01,3.259587822610923524e+01,3.046247443281603040e+01,3.104327476749190851e+01,3.068716035492468919e+01,2.457431922897171006e+01,3.303443072487468157e+01,2.548183308198119690e+01,2.025872442996888267e+01
9.568572178680202001e+01,5.349321896239162299e+01,3.259519907358181001e+01,3.046247443281603040e+01,3.104318488352818051e+01,3.068589444956748125e+01,2.456230681968650131e+01,3.303071010595941459e+01,2.547706423313606550e+01,2.022814325435970773e+01
9.566634535586543109e+01,5.348563858290850703e+01,3.259640826811931902e+01,3.046247443281603040e+01,3.104334446422348037e+01,3.068814840769517360e+01,2.455911651091253489e+01,3.302971707382231159e+01,2.547673694011858103e+01,2.022629822744152150e+01
9.571115127755948038e+01,5.350331167639960483e+01,3.259515393112098280e+01,3.046247443281603040e+01,3.104317888595289787e+01,3.068581031051393637e+01,2.457257678604243978e+01,3.303389284124551750e+01,2.548196411588168786e+01,2.026073383047069498e+01
9.575517812044284938e+01,5.352051502822414619e+01,3.259646078864234653e+01,3.046247443281603040e+01,3.104335134867021395e+01,3.068824631524902458e+01,2.458777326240393890e+01,3.303856329375312839e+01,2.548791101085198108e+01,2.029945628628514243e+01
9.574516688054231395e+01,5.351661232442669558e+01,3.259852342150287541e+01,3.046247443281603040e+01,3.104361863493945251e+01,3.069209198452587017e+01,2.458657919095595190e+01,3.303819799703012450e+01,2.548718783674331689e+01,2.028623747310157199e+01
9.572948608216600519e+01,5.351053907244391183e+01,3.260117420855819148e+01,3.046247443281603040e+01,3.104395328859757086e+01,3.069703582953741261e+01,2.458329570486794680e+01,3.303719201238670422e+01,2.548489480357723735e+01,2.026776434136728611e+01
9.568691056701366904e+01,5.349389652110198057e+01,3.259643896689731690e+01,3.046247443281603040e+01,3.104334848872595387e+01,3.068820563556726100e+01,2.456693369637659075e+01,3.303214664217797036e+01,2.547636634490049090e+01,2.021967957712411845e+01
9.576978453792344226e+01,5.352629988344893519e+01,3.260367195811181773e+01,3.046247443281603040e+01,3.104425949693336761e+01,3.070169589239777963e+01,2.459750849574440679e+01,3.304153081626164834e+01,2.548881349022932596e+01,2.030177798590407789e+01
9.569671775299997307e+01,5.351081295682604377e+01,3.260005943808602780e+01,3.046247443281603040e+01,3.104381376610548671e+01,3.069495651074617015e+01,2.457875042596146997e+01,3.303441469139544751e+01,2.548162113800759698e+01,2.026798214653782892e+01
9.599767999499353266e+01,5.362613849973680402e+01,3.258124246040846117e+01,3.046247443281603040e+01,3.104119401323451655e+01,3.065990609292189006e+01,2.465618187954186524e+01,3.305770090314265275e+01,2.550997766625583552e+01,2.046169444995118525e+01
9.597164021213131946e+01,5.361635046676769889e+01,3.258755182176990672e+01,3.046247443281603040e+01,3.104212790535320821e+01,3.067164848675276900e+01,2.465391347528241539e+01,3.305703590968440153e+01,2.550898741042268725e+01,2.045552297383160223e+01
9.600431270079459978e+01,5.362862594156727880e+01,3.259659471715320933e+01,3.046247443281603040e+01,3.104336888651046422e+01,3.068849598489054031e+01,2.467074312228331223e+01,3.306194489634806644e+01,2.551534846731227901e+01,2.050207627088520468e+01
9.599115688626878296e+01,5.362368989951615106e+01,3.258993059630099509e+01,3.046247443281603040e+01,3.104246551234034968e+01,3.067607827552131639e+01,2.466231388460785112e+01,3.305949333666144696e+01,2.551292795209628039e+01,2.048409271803940612e+01
9.581661432996126848e+01,5.355733492959777209e+01,3.259173148012257570e+01,3.046247443281603040e+01,3.104271580956556775e+01,3.067943286774955070e+01,2.461107094638328618e+01,3.304428156977681397e+01,2.549371659862390516e+01,2.033962847215903835e+01
9.566736005066138659e+01,5.349930381767908472e+01,3.259002732396326962e+01,3.046247443281603040e+01,3.104247907209409263e+01,3.067625843372992378e+01,2.456418731374460762e+01,3.302989996200130207e+01,2.547514522263166015e+01,2.019527342894354405e+01
9.566448058626130546e+01,5.349817247127794673e+01,3.258926586066200315e+01,3.046247443281603040e+01,3.104237197054595399e+01,3.067484024976279855e+01,2.456235668716761822e+01,3.302932941927556953e+01,2.547449912223651225e+01,2.020639911695878510e+01
9.570707307750124926e+01,5.351486147790164694e+01,3.258302655874568643e+01,3.046247443281603040e+01,3.104146374070784020e+01,3.066322546035000229e+01,2.457027320977224250e+01,3.303179186344283380e+01,2.547796463947873491e+01,2.023574763729088488e+01
9.568650139896607243e+01,5.350681310258394063e+01,3.258509615703848539e+01,3.046247443281603040e+01,3.104177105268135506e+01,3.066707702604910324e+01,2.456553331031446774e+01,3.303031903098092670e+01,2.547675295983324872e+01,2.022720546698235111e+01
9.571065082974166671e+01,5.351625889424234117e+01,3.258704731698889390e+01,3.046247443281603040e+01,3.104205528206966491e+01,3.067070917608418767e+01,2.457367326185898193e+01,3.303284557193307336e+01,2.548008165819567239e+01,2.025258904987031983e+01
9.569604152072287206e+01,5.351054837579913226e+01,3.258855502190373699e+01,3.046247443281603040e+01,3.104227125381327568e+01,3.067351648473181669e+01,2.457000709958099804e+01,3.303170929493789032e+01,2.547815383383042231e+01,2.023595839435443011e+01
9.577781892614524395e+01,5.354236600519230649e+01,3.258958758828997304e+01,3.046247443281603040e+01,3.104241732174109814e+01,3.067543943192090339e+01,2.459487062972852911e+01,3.303936224131337696e+01,2.548784628799405994e+01,2.030521569481372524e+01
9.557837177409126639e+01,5.346413265919279922e+01,3.258724351841590305e+01,3.046247443281603040e+01,3.104208356764588217e+01,3.067107446539025517e+01,2.453301271253764781e+01,3.302009160822792921e+01,2.546323190981874873e+01,2.014892691183485951e+01
9.571494331478827178e+01,5.351793456486593925e+01,3.258641160924597102e+01,3.046247443281603040e+01,3.104196326359570790e+01,3.066952567803219054e+01,2.457506993671127660e+01,3.303327773888924668e+01,2.548045886404673865e+01,2.026007363264530525e+01
9.579074228836526572e+01,5.354736133477828730e+01,3.258865449351472421e+01,3.046247443281603040e+01,3.104228539039522872e+01,3.067370171876028451e+01,2.460017042814377319e+01,3.304097738473490864e+01,2.548998455867672064e+01,2.032427602149633472e+01
9.579548719867580076e+01,5.354919316400236085e+01,3.259115942012169143e+01,3.046247443281603040e+01,3.104263679613634253e+01,3.067836717463299934e+01,2.460354223639340177e+01,3.304200201346434795e+01,2.549148356059782827e+01,2.032761771567372122e+01
9.573611039546526058e+01,5.352618312393033762e+01,3.259323086973631689e+01,3.046247443281603040e+01,3.104292071859876856e+01,3.068222648344752557e+01,2.458724820875932338e+01,3.303702933116966278e+01,2.548475835575562698e+01,2.025527812643298020e+01
9.567464648579444031e+01,5.350216466929411752e+01,3.259049298741152967e+01,3.046247443281603040e+01,3.104254416685061457e+01,3.067712577944520547e+01,2.456704257047286433e+01,3.303078849643835468e+01,2.547599298079946806e+01,2.020595482267807697e+01
9.570453185821867237e+01,5.351386849698367598e+01,3.258446472726981824e+01,3.046247443281603040e+01,3.104167792821512961e+01,3.066590180622694817e+01,2.457138442578019522e+01,3.303213649644742134e+01,2.547831874902569638e+01,2.020316422471567819e+01
9.549341131296849028e+01,5.343015141606646523e+01,3.258437551242820973e+01,3.046247443281603040e+01,3.104166472561579226e+01,3.066573576737688711e+01,2.450258376026024365e+01,3.301032863018595265e+01,2.544996421945696596e+01,2.001985316056041242e+01
9.521750260118611209e+01,5.331705697300538560e+01,3.258098488040833729e+01,3.046247443281603040e+01,3.104115470377194796e+01,3.065942692482855492e+01,2.441452791847397208e+01,3.298102210267651202e+01,2.541087257515340880e+01,1.979990453212609580e+01
9.531806412773946136e+01,5.335876561336008450e+01,3.257546270489610407e+01,3.046247443281603040e+01,3.104028970580836244e+01,3.064915826348948613e+01,2.444175748415949911e+01,3.299025205863568999e+01,2.542383155619379309e+01,1.981139571133899580e+01
9.526559259728412599e+01,5.333707300656031691e+01,3.257618013449448569e+01,3.046247443281603040e+01,3.104040448486743387e+01,3.065049190705170901e+01,2.442693238063061756e+01,3.298524542799094661e+01,2.541768660893658804e+01,1.979314171391324706e+01
9.546863150510675666e+01,5.342016599516337294e+01,3.257953767662245781e+01,3.046247443281603040e+01,3.104093212281943437e+01,3.065673505112870245e+01,2.449224265568523506e+01,3.300696816038055204e+01,2.544658790111949997e+01,1.997983734511356957e+01
9.545770574197835856e+01,5.341575258316572672e+01,3.257999040061029206e+01,3.046247443281603040e+01,3.104100206625384928e+01,3.065757708367959822e+01,2.449062910342673760e+01,3.300644186804192515e+01,2.544548015117028328e+01,1.999610670410651991e+01
9.547353334939612068e+01,5.342214394350943252e+01,3.258080032630901002e+01,3.046247443281603040e+01,3.104112648186528745e+01,3.065908361496284229e+01,2.449679816076580252e+01,3.300845119043228237e+01,2.544758758980185931e+01,2.002214964926610818e+01
9.557499493415006953e+01,5.346278955216200046e+01,3.258154525446796157e+01,3.046247443281603040e+01,3.104124010434085079e+01,3.066046939296945695e+01,2.452881474778638449e+01,3.301875583013688242e+01,2.546038482989796847e+01,2.010855399515868669e+01
9.564455562295793811e+01,5.349033163571701266e+01,3.259549041872178066e+01,3.046247443281603040e+01,3.104322352206834879e+01,3.068643748750349332e+01,2.456064158161684574e+01,3.302879426684702224e+01,2.547330130270741932e+01,2.019495377625190713e+01
9.569102393176366661e+01,5.350858443569822498e+01,3.259721590886547204e+01,3.046247443281603040e+01,3.104344989942413235e+01,3.068965407082362162e+01,2.457689491073193722e+01,3.303384183945056662e+01,2.548000769700567858e+01,2.024221853120704040e+01
9.570322601934539364e+01,5.353056813322805141e+01,3.259464234248802228e+01,3.046247443281603040e+01,3.104311071576276859e+01,3.068485681921616504e+01,2.458714948218238305e+01,3.303589822673769305e+01,2.548202802529270272e+01,2.028989046102294225e+01
9.489779661992447757e+01,5.320359519243739044e+01,3.258725490549856119e+01,3.046247443281603040e+01,3.104208520761734391e+01,3.067109566624871420e+01,2.433884562652549022e+01,3.295329678984175814e+01,2.537184788857848616e+01,1.966099900162214098e+01
9.489939712223181800e+01,5.320833686008639773e+01,3.258546259064578265e+01,3.046247443281603040e+01,3.104182483886586041e+01,3.066775908050214383e+01,2.433948559378558940e+01,3.295352572560896220e+01,2.537143003835761590e+01,1.965840344809551254e+01
9.484106916702519641e+01,5.318709220094996226e+01,3.258009419101692572e+01,3.046247443281603040e+01,3.104101806102027439e+01,3.065777013339268819e+01,2.431920699866378044e+01,3.294623103403510100e+01,2.536092853995625518e+01,1.959330030800214573e+01
9.487456415668511056e+01,5.320569263979603392e+01,3.257486921028142035e+01,3.046247443281603040e+01,3.104019421379320676e+01,3.064805510426128876e+01,2.432792915062584171e+01,3.294937883102787879e+01,2.536493646633494237e+01,1.961600093312491566e+01
9.483628265309542371e+01,5.319315364527361822e+01,3.255965323063379913e+01,3.046247443281603040e+01,3.103757949967701180e+01,3.061980305409449343e+01,2.430820533432737562e+01,3.294223853191395790e+01,2.535460584171999798e+01,1.955961929712914582e+01
9.482989903713206559e+01,5.319444938906222120e+01,3.255716244961872974e+01,3.046247443281603040e+01,3.103712110828396220e+01,3.061518395743665621e+01,2.430724899198456868e+01,3.294189031377852928e+01,2.535396775083934529e+01,1.955608644080516356e+01
9.480596860630112133e+01,5.318811977494199539e+01,3.255502754084470496e+01,3.046247443281603040e+01,3.103672144468843541e+01,3.061122607725345901e+01,2.430134336216724478e+01,3.293973587077338294e+01,2.535083809133500310e+01,1.954818907269457284e+01
9.479498480937523652e+01,5.318741831340199155e+01,3.255766464094060808e+01,3.046247443281603040e+01,3.103721421378668666e+01,3.061611513243632388e+01,2.430314832139369230e+01,3.294039509314050207e+01,2.535331477608236384e+01,1.956058913710642599e+01
9.480028237909193933e+01,5.319379739493956549e+01,3.256084124258251222e+01,3.046247443281603040e+01,3.103779513699455705e+01,3.062200675259933291e+01,2.431006831540053525e+01,3.294291633678096076e+01,2.535694688326488944e+01,1.957584426120494214e+01
9.475661838459183173e+01,5.317887068530677652e+01,3.247302415662976927e+01,3.046247443281603040e+01,3.101675315208760253e+01,3.046008102440935517e+01,2.423570008404837850e+01,3.291531074537684987e+01,2.531851043878441132e+01,1.933613691973478765e+01
9.471842363398910436e+01,5.316627375915889786e+01,3.246908808420033665e+01,3.046247443281603040e+01,3.101557376912504083e+01,3.045286936988868476e+01,2.422349548220240933e+01,3.291067279925479738e+01,2.530987142276402935e+01,1.931976423427844480e+01
9.476086896967666462e+01,5.318889631933443241e+01,3.247038827605182831e+01,3.046247443281603040e+01,3.101596553734828987e+01,3.045525113855837418e+01,2.423973296987414372e+01,3.291683663258120163e+01,2.531920144011201046e+01,1.936713169170224447e+01
9.479473071710856402e+01,5.320765510743029836e+01,3.247459200430779447e+01,3.046247443281603040e+01,3.101721742277161908e+01,3.046295472858046338e+01,2.425546115452101503e+01,3.292275590219517056e+01,2.532825795125858193e+01,1.940641973845680113e+01
9.474038834589705971e+01,5.318815281343988488e+01,3.247835277287905598e+01,3.046247443281603040e+01,3.101831823036506108e+01,3.046985038794663581e+01,2.424360135269672156e+01,3.291829716378835968e+01,2.532167070980124990e+01,1.936281615064302386e+01
9.477402239845872600e+01,5.320681953553946641e+01,3.249537511941554158e+01,3.046247443281603040e+01,3.102307288302748844e+01,3.050110729450183911e+01,2.426845206305648261e+01,3.292760701361937237e+01,2.533405225942570382e+01,1.939025550081365878e+01
9.466909192299016240e+01,5.316522405288918662e+01,3.247973387725264161e+01,3.046247443281603040e+01,3.101871793562922974e+01,3.047238365510431279e+01,2.422350784816221037e+01,3.291067751389106633e+01,2.530963609287875471e+01,1.927546528477582655e+01
9.468827721574415079e+01,5.317772226700656546e+01,3.248804907186524815e+01,3.046247443281603040e+01,3.102107252201296461e+01,3.048764594219909085e+01,2.423442493890026483e+01,3.291482759024711413e+01,2.531594797037311295e+01,1.932884129897491832e+01
9.471818374910418470e+01,5.319483326201333995e+01,3.248635797130751968e+01,3.046247443281603040e+01,3.102060088741919230e+01,3.048454054979939798e+01,2.424591715287213844e+01,3.291917004902591515e+01,2.532239271312264250e+01,1.936395351150253674e+01
9.465932025972459485e+01,5.317328468894390880e+01,3.247956239801006006e+01,3.046247443281603040e+01,3.101866844107915000e+01,3.047206909577133160e+01,2.421944874084791621e+01,3.290912826662073343e+01,2.530645365002795089e+01,1.907987449307328376e+01
9.465020162964772510e+01,5.317340869626146826e+01,3.246939299557586622e+01,3.046247443281603040e+01,3.101566583707635516e+01,3.045342788595443650e+01,2.416434593661259456e+01,3.288776428907913640e+01,2.526883341007690476e+01,1.895937368381305888e+01
9.466164511364215173e+01,5.318250799808552642e+01,3.246779601617856059e+01,3.046247443281603040e+01,3.101518231555347072e+01,3.045050291011159160e+01,2.417782103820188411e+01,3.289304604367605833e+01,2.527799905577561645e+01,1.909238065890912495e+01
9.460635672722419542e+01,5.316245011803351872e+01,3.247339839834295816e+01,3.046247443281603040e+01,3.101686425805336711e+01,3.046076691415768067e+01,2.417563672627046856e+01,3.289219239354060420e+01,2.527928386582447828e+01,1.914947582590876607e+01
9.469941926567474866e+01,5.320708151941625630e+01,3.248221817907666775e+01,3.046247443281603040e+01,3.101943074423530433e+01,3.047694166812618022e+01,2.422681820978926126e+01,3.291193849820635364e+01,2.530824721199621408e+01,1.929381381829607633e+01
9.469478520980270275e+01,5.320914805115731383e+01,3.248428686748979288e+01,3.046247443281603040e+01,3.102001823829753135e+01,3.048073834569952112e+01,2.423605688069911679e+01,3.291544587702166780e+01,2.531382472841660203e+01,1.932890600071678833e+01
