4.927397708410190376e+02,2.266535378023432349e+04,1.732905336383513202e+02,3.727431629770596192e+04,1.284251699472415794e+03,6.463511006053157871e+03,1.257780246591774542e+01,6.963648223599870107e+04,1.328047584786159860e+03,7.910567588627512123e+03,3.648962695210420497e+04,6.668716190601655569e+01,6.538042851311000959e+03,8.370572860152007706e+03,8.826027041757974075e+03,8.178656360374131509e+03,2.068038163401635757e+04,1.840553965427455694e+02,4.963291592163926111e+02,1.790222906772447402e+02,5.263579659056530602e+01,7.056396423066659054e+02,2.924210921698072707e+04,5.556000751226338252e+02,7.444937388245888599e+01,1.459177250906650443e+04
5.036171820483145893e+02,2.247117834396591570e+04,1.767981375894516702e+02,3.814879297688737279e+04,1.284219087219919174e+03,6.457403092521269173e+03,1.225296805322703086e+01,7.137329390866882750e+04,2.004281441788388065e+03,7.706269215866056584e+03,3.649600995139900624e+04,6.700831528829093031e+01,5.663428355348688456e+03,8.145836737601008281e+03,8.593865014489601890e+03,7.962204764991925913e+03,2.067985647697132299e+04,1.840507226450447718e+02,4.963165554473117709e+02,1.827153470088917686e+02,5.253209704071892361e+01,7.086364828318447735e+02,2.918449835595495824e+04,5.545054687631442221e+02,7.444748331709675426e+01,1.523897579734570172e+04
4.458480921388044180e+02,2.193709028000535181e+04,1.746048029890308158e+02,3.778079554925581760e+04,1.287121148897121884e+03,6.448332334739410726e+03,1.182295043679794233e+01,7.074875578740733908e+04,1.511683736760378679e+03,7.435817884778579355e+03,3.551080324910541094e+04,5.656523833636042298e+01,5.408845648344727124e+03,7.849047508844919321e+03,8.286863011558627477e+03,7.675975752479193943e+03,2.072658854906798297e+04,1.844666380867050464e+02,4.974381251776316049e+02,1.804818509882446733e+02,5.117537752590460798e+01,6.939421388897106908e+02,2.843076529216922791e+04,5.401845405512152638e+02,7.461571877664474073e+01,1.380368894291711149e+04
4.585033019122321321e+02,2.118600522552306938e+04,1.648505457967670509e+02,3.575091646907217364e+04,1.291666502781536792e+03,6.439283693532501275e+03,1.190495449140507489e+01,6.688386555957038945e+04,1.385066652840868983e+03,7.487392761889984286e+03,3.397726279588173202e+04,6.027986585395601082e+01,5.833775480861526376e+03,7.905581996273034747e+03,8.345378530400639647e+03,7.730531566507888783e+03,2.079978265348690547e+04,1.851180656160334479e+02,4.991947836836857277e+02,1.703972987510045130e+02,4.912960543578851969e+01,6.767897902127311909e+02,2.729422524210473421e+04,5.185902795999899126e+02,7.487921755255285916e+01,1.639310037138169719e+04
3.888118232772307579e+02,2.049052555253823812e+04,1.561993053921933097e+02,3.391080932815423876e+04,1.266183881445936549e+03,6.431713813982997635e+03,1.188551581346059116e+01,6.331547414393845975e+04,1.586917869895598415e+03,7.475167178277100902e+03,3.258892811362962311e+04,5.581387951363822708e+01,5.827413580297437875e+03,7.892178077238919286e+03,8.331506439663395213e+03,7.717598166263082021e+03,2.038943448383150462e+04,1.814659669061003910e+02,4.893464276119561305e+02,1.614510075939670344e+02,4.723577595181473754e+01,6.495841646885448881e+02,2.624209775100818661e+04,4.985998572691555069e+02,7.340196414179341389e+01,1.488363497773159725e+04
3.846165827329260765e+02,1.958755206632395857e+04,1.444725470018541387e+02,3.136248841078043552e+04,1.197109791991365910e+03,6.421242311942040033e+03,1.177060311507260160e+01,5.846152172737667570e+04,1.581347455652829694e+03,7.402895040926164256e+03,3.074329186784152625e+04,5.557494588329090845e+01,5.940569977109437787e+03,7.812974206805329231e+03,8.249516897418849112e+03,7.641156985031863769e+03,1.927713030581909698e+04,1.715664597217899541e+02,4.626511273396583306e+02,1.493103257933968848e+02,4.474343103026546231e+01,6.222636838725541111e+02,2.485746168348081483e+04,4.722917719861354726e+02,6.939766910094874675e+01,1.475679257686835081e+04
3.892820114194699386e+02,1.900559499943567425e+04,1.378531136917732169e+02,2.994579674474374769e+04,1.154366285458770562e+03,6.409313399378419490e+03,1.160325975601013226e+01,5.580281635920493136e+04,1.542753280611030277e+03,7.297647645289391221e+03,2.960367252629770519e+04,5.474402073099963673e+01,5.629162825432894351e+03,7.697736488380480296e+03,8.130167384925556689e+03,7.529885405991597509e+03,1.858882907341015380e+04,1.654405787533503656e+02,4.461318977618436747e+02,1.424667461244557671e+02,4.319116021382420456e+01,6.052401754503024449e+02,2.399508900768011517e+04,4.559066911459221956e+02,6.691978466427654837e+01,1.423085839325913366e+04
3.711977198424888229e+02,1.848092226292560372e+04,1.322994417548110562e+02,2.879707731200936905e+04,1.116382695399067643e+03,6.397354725457143104e+03,1.139488339874679923e+01,5.366248844449477474e+04,1.632356725292283500e+03,7.166593332545156954e+03,2.858131628137393272e+04,5.197560834604553293e+01,5.487364981591557807e+03,7.554414593496739144e+03,7.981634414699532499e+03,7.391408826806043180e+03,1.797717705956630743e+04,1.599968758301401408e+02,4.314522494295914044e+02,1.367308257562746405e+02,4.180600926897646730e+01,5.891747620227822608e+02,2.322556070498692497e+04,4.412856533947515913e+02,6.471783741443870497e+01,1.386651503205998597e+04
3.489009366550357072e+02,1.821203804132371442e+04,1.313158029829542102e+02,2.862437315067555755e+04,1.099210781218882175e+03,6.382381784072659684e+03,1.104589627136299868e+01,5.338295782625330321e+04,1.720787560331573786e+03,6.947104573184275978e+03,2.809899186980149534e+04,4.690528052599669451e+01,5.042150507591479254e+03,7.314807794574314357e+03,7.733075004981546044e+03,7.159689711230345893e+03,1.770065670239745668e+04,1.575358446513373565e+02,4.248157608575389759e+02,1.357209716412501166e+02,4.110301561815800397e+01,5.801731330572956722e+02,2.283500867675444897e+04,4.338651648583345377e+02,6.372236412863084354e+01,1.207333439599027952e+04
3.519356847631832466e+02,1.790476950136734013e+04,1.296193829335790042e+02,2.828334271742153214e+04,1.079924438973356473e+03,6.367494520805552384e+03,1.074289317887320294e+01,5.284135245658282656e+04,1.722255018375015425e+03,6.756536590486291061e+03,2.757291843329523181e+04,4.736904149074287318e+01,5.279083132570460293e+03,7.107206072753532681e+03,7.517472956397079543e+03,6.958711260398235027e+03,1.739008758411202143e+04,1.547717794985969988e+02,4.173621020186885175e+02,1.339729991330572147e+02,4.029954422470400743e+01,5.744462553808435814e+02,2.238863568039111487e+04,4.253840779274311785e+02,6.260431530280327195e+01,1.066927696798073157e+04
3.544841134130235787e+02,1.750283979669599648e+04,1.254030249748772121e+02,2.736481840267587904e+04,1.050629789501964979e+03,6.353955347136627097e+03,1.054051662819568236e+01,5.114791571645934891e+04,1.662523070621453599e+03,6.629255741003573348e+03,2.677494918168197910e+04,3.832516820791096279e+01,5.151174083417885413e+03,6.968772319060917653e+03,7.373578733412895417e+03,6.824587610460740507e+03,1.691835409826030445e+04,1.505733514745166985e+02,4.060404983582473051e+02,1.296057119199377610e+02,3.922774114293027026e+01,5.642874679743183606e+02,2.179318952385014927e+04,4.140706009531528480e+02,6.090607475373709434e+01,9.791669453156799136e+03
3.539819913987980158e+02,1.801615966843823480e+04,1.317227740250242789e+02,2.877491308556031436e+04,1.090064864738033748e+03,6.340378690266276863e+03,1.075287766503223885e+01,5.380222297584922489e+04,1.694603367019502684e+03,6.762816141529709967e+03,2.778550759071343782e+04,4.955038552085316184e+01,5.443771356024386478e+03,7.114040505631177439e+03,7.524574366573621774e+03,6.965330715251523543e+03,1.755337946438057406e+04,1.562250772329871040e+02,4.212811071451337739e+02,1.361637338917636555e+02,4.056682753342201408e+01,5.831214357384237701e+02,2.253712640745667522e+04,4.282054017416768374e+02,6.319216607177006750e+01,9.218839466761188305e+03
3.705898474801680891e+02,1.844356481293721663e+04,1.358104098858105999e+02,2.967061004892483834e+04,1.120528497457384901e+03,6.326735600093490575e+03,1.107519777442660391e+01,5.542415622926536889e+04,1.858897014229216893e+03,6.965533191463272487e+03,2.857003916163487156e+04,4.710825793948510665e+01,5.494691803935153985e+03,7.334904986359661962e+03,7.753934675950094061e+03,7.179135418342007142e+03,1.804393715712374978e+04,1.605910406984013719e+02,4.330544917709700030e+02,1.404021090976554547e+02,4.163264874335118293e+01,5.926806766570897480e+02,2.312924930186176789e+04,4.394557367353735913e+02,6.495817376564549761e+01,9.818542932893673424e+03
3.553564867288343976e+02,1.782087619942419406e+04,1.267981834442649500e+02,2.768456110201492993e+04,1.074128903321451617e+03,6.313141956450473117e+03,1.118341453568102928e+01,5.159106626970949583e+04,1.887696834711008250e+03,7.033594047598131510e+03,2.734026715992370737e+04,4.592233788934090910e+01,5.358497807442967314e+03,7.409160905335366806e+03,7.830989454697437395e+03,7.250968246947072657e+03,1.729676172820372813e+04,1.539411793810131712e+02,4.151222814768894978e+02,1.310653425204759799e+02,4.003501782528380204e+01,5.726828407092675661e+02,2.224167656960211389e+04,4.225918548224401547e+02,6.226834222153341614e+01,1.084871320440554155e+04
3.638180905943760308e+02,1.798436228897855472e+04,1.294657198273476979e+02,2.827258200554940049e+04,1.086233618089730953e+03,6.297822558191988719e+03,1.110523363841434374e+01,5.271586917314729362e+04,1.800643414589158738e+03,6.984423671958707018e+03,2.768269939156955661e+04,4.649627942588953999e+01,5.539209316472642968e+03,7.355509769400027835e+03,7.775318995973007986e+03,7.199070355730918891e+03,1.749168467133221930e+04,1.556759935748567614e+02,4.198004321119732936e+02,1.338400366976871680e+02,4.049530333608922916e+01,5.797967229080651350e+02,2.249739074227179299e+04,4.274504241031640390e+02,6.297006481679598977e+01,1.118332595208132807e+04
3.511608641427520183e+02,1.810226143834277173e+04,1.320748191330636985e+02,2.884649705659830215e+04,1.094089511580692943e+03,6.282646077408516248e+03,1.091071368930406926e+01,5.382327709115824109e+04,1.822194693264523494e+03,6.862084081323313512e+03,2.790551188040064517e+04,4.717554207629912355e+01,5.347273344143486611e+03,7.222138103932269587e+03,7.636862051257481653e+03,7.070000424592713898e+03,1.761818859228169094e+04,1.568018784713070488e+02,4.228365262147605677e+02,1.365414913154236558e+02,4.083489504339546272e+01,5.804275652010438762e+02,2.268605280188636971e+04,4.310350032358410317e+02,6.342547893221408373e+01,1.100311634853411124e+04
3.531535179138426770e+02,1.849217993829604893e+04,1.380748878167301257e+02,3.020982185725733871e+04,1.126059478363144081e+03,6.267394524618834112e+03,1.089092200053036485e+01,5.643693171376720420e+04,1.817301064976060616e+03,6.849636478320983770e+03,2.872603941367293373e+04,4.447024647592684943e+01,5.147366712914302298e+03,7.208577328710726761e+03,7.622778995342870985e+03,7.056872541361210097e+03,1.813300287219233724e+04,1.613837255625118132e+02,4.351920689326161096e+02,1.427805853840436328e+02,4.190355829163342349e+01,5.937452826409939917e+02,2.327975460646301508e+04,4.423153375227972788e+02,6.527881033989241644e+01,1.076554147353256667e+04
3.552179194361149825e+02,1.941009807368097245e+04,1.510108203289017013e+02,3.305900347990117007e+04,1.192986224948928339e+03,6.253548319248561711e+03,1.081471644003734767e+01,6.185975404991282267e+04,1.823349625819313360e+03,6.801708452853677045e+03,3.050158002996664800e+04,4.452522988947625748e+01,5.271135734078273344e+03,7.156379195673349386e+03,7.568561495284772718e+03,7.006333011662809440e+03,1.921072826004715535e+04,1.709754815144196698e+02,4.610574782411317187e+02,1.561880026652206084e+02,4.419917909442514059e+01,6.217349807565522042e+02,2.455509949690285794e+04,4.665468904411542894e+02,6.915862173616976349e+01,1.060745144274466475e+04
3.602530838823749377e+02,1.958101658466186564e+04,1.521435937000340743e+02,3.329222858240013011e+04,1.197920294402255422e+03,6.238268137772626687e+03,1.077545905406166860e+01,6.232112478503995226e+04,1.800031920573740308e+03,6.777018272994760082e+03,3.063664089767137193e+04,4.680471542809760166e+01,5.529298446670430167e+03,7.129499194445366811e+03,7.540636022820024664e+03,6.980302384199212611e+03,1.929018187443245552e+04,1.716826186824488616e+02,4.629643649863789392e+02,1.573548294571202462e+02,4.439139305685699100e+01,6.256373179912438900e+02,2.466188503158721869e+04,4.685758156001571706e+02,6.944465474795683235e+01,1.135485713058227520e+04
3.370208484696854043e+02,1.983072106784758944e+04,1.561926676645917098e+02,3.418009218880949629e+04,1.222048340180218020e+03,6.222912804507343935e+03,1.084031656692217105e+01,6.395868582055670413e+04,1.787858741054123811e+03,6.817809161586271330e+03,3.127931119537838822e+04,4.241133024465678858e+01,5.975088168259309896e+03,7.173911545255844430e+03,7.586773705775563030e+03,7.023309626453711644e+03,1.967871723317581200e+04,1.751405833752647254e+02,4.722892135962194970e+02,1.615405788030215035e+02,4.525034945338973813e+01,6.313643849634516982e+02,2.513908302966096744e+04,4.776425775635583477e+02,7.084338203943292456e+01,1.179481583957871408e+04
3.494675894450886062e+02,1.932927017059401624e+04,1.493962742092860196e+02,3.271066035010536871e+04,1.186978900933430168e+03,6.207422778662144083e+03,1.087533135834504172e+01,6.119894553927185189e+04,1.913289540265705455e+03,6.839831042984302258e+03,3.034253851418337945e+04,4.506979955663010884e+01,5.265013820613873577e+03,7.197896215586488324e+03,7.611685829803675915e+03,7.046531814036494325e+03,1.911399196350128841e+04,1.701145284751614781e+02,4.587358071240309414e+02,1.544996841675503276e+02,4.400438605053766139e+01,6.170910175841701175e+02,2.444688113918758972e+04,4.644907416445641957e+02,6.881037106860463837e+01,1.139178143948625802e+04
3.283791847208530044e+02,1.958960860232246341e+04,1.535980723196013287e+02,3.370988611866655265e+04,1.212282938224010422e+03,6.190385012480939622e+03,1.099820398321203108e+01,6.302315745850733947e+04,1.474598259932153951e+03,6.917109423403792789e+03,3.099089243358494787e+04,4.294842195321545120e+01,3.766830072047202520e+03,7.282104864108259790e+03,7.699126809178525036e+03,7.128042986921454030e+03,1.952146438363945708e+04,1.737410330143911779e+02,4.685151452073469613e+02,1.588679464501201437e+02,4.480913349631831011e+01,6.030637197181621332e+02,2.489396305351017145e+04,4.729852980166932639e+02,7.027727178110204420e+01,9.984716891907468380e+03
3.512700016872452125e+02,1.830906421115481498e+04,1.362730023022871251e+02,2.988587486404137599e+04,1.111420854522122454e+03,6.174768081076228555e+03,1.072954476488736297e+01,5.562676202235362871e+04,1.506510510055899658e+03,6.748141361564378713e+03,2.830812250796350054e+04,4.439722905986791091e+01,4.298844267197322552e+03,7.098069695617105936e+03,7.507979297044661507e+03,6.949861945871633907e+03,1.789727624029182698e+04,1.592857585385972641e+02,4.295346297670038780e+02,1.409048560528658527e+02,4.125786931451209938e+01,5.666947417930455231e+02,2.292103850806227638e+04,4.354997316531832325e+02,6.443019446505057601e+01,9.687214959741402708e+03
3.290828594017143018e+02,1.832643697027179951e+04,1.368398297837428572e+02,3.001145229364536135e+04,1.113540916813526792e+03,6.157593848498792795e+03,1.072449340405627716e+01,5.584137623209393496e+04,1.892298060340238408e+03,6.744964405066840300e+03,2.836078744058001030e+04,4.029887057126531147e+01,4.761144278609747744e+03,7.094612474288028352e+03,7.504386765277372433e+03,6.946513253121445814e+03,1.793141572968642140e+04,1.595895999942091521e+02,4.303539775124741027e+02,1.414996352905180288e+02,4.132173786342649180e+01,5.600060464359468142e+02,2.295652103523693950e+04,4.361738996695018500e+02,6.455309662687110972e+01,8.595792936397287122e+03
3.092893823669566586e+02,1.787106605238899647e+04,1.383658430469551206e+02,3.038164359913863154e+04,1.079570392023349086e+03,6.140423785190171657e+03,9.185177011804132263e+00,5.653178357691047859e+04,1.723120868337105549e+03,5.776840887927127369e+03,2.746216693783420124e+04,3.684421924969869622e+01,4.735475607841906822e+03,6.046268680406094973e+03,6.412119847714287971e+03,5.928738786896002239e+03,1.738438634498146712e+04,1.547210384703350599e+02,4.172252722795552131e+02,1.430938346826648910e+02,4.013029687602806206e+01,5.507746430687471957e+02,2.229460937557114448e+04,4.235975781358517338e+02,6.258379084193327913e+01,9.165237556518555721e+03
3.553233786439518553e+02,1.792630317082499096e+04,1.394628902273321955e+02,3.063375928815931184e+04,1.083631016251942810e+03,6.123198242281348030e+03,9.119496095435138727e+00,5.691586510837380774e+04,1.832931947475892684e+03,5.735532135493797796e+03,2.756723949254423860e+04,4.652691663876937866e+01,5.179850577935447291e+03,6.001766106034002405e+03,6.365625140344149258e+03,5.885435466363977866e+03,1.744977481887186514e+04,1.553029958879596109e+02,4.187945956529247837e+02,1.442396837065669786e+02,4.029335028687813747e+01,5.581853664583488808e+02,2.238519460382118632e+04,4.253186974726025369e+02,6.281918934793871045e+01,9.067091178686927378e+03
3.279332738341836944e+02,1.754731905316680786e+04,1.339405572487410438e+02,2.940734259751580612e+04,1.048582814289744420e+03,6.106732880969217149e+03,8.944429669628290114e+00,5.462471785502468265e+04,1.658170017878050430e+03,5.625427465175024736e+03,2.664227015069172921e+04,4.205790973565411406e+01,4.675892670984590950e+03,5.883239802482199593e+03,6.241742383075285034e+03,5.770066275668336857e+03,1.688539153445643024e+04,1.502799846566622364e+02,4.052493968269543529e+02,1.385213391347361664e+02,3.928062048615733204e+01,5.409648873746838262e+02,2.182256693675407223e+04,4.146287717983273637e+02,6.078740952404314868e+01,8.943162391011537693e+03
3.506753923024704136e+02,1.752324680394407551e+04,1.337240558411516247e+02,2.938653562448935918e+04,1.046424472383952889e+03,6.089526269763845448e+03,8.919104464747460881e+00,5.463246357038462156e+04,1.852932523906058123e+03,5.609499663363182663e+03,2.658085061040894652e+04,4.438784828185556819e+01,4.985830651440811380e+03,5.866104697669296002e+03,6.223826808787164737e+03,5.753383185806325855e+03,1.685063562615060800e+04,1.499706570727404085e+02,4.044152550276145917e+02,1.383105723760237709e+02,3.924634416090963640e+01,5.426799075535709562e+02,2.180352453383868851e+04,4.142669661429350754e+02,6.066228825414219017e+01,8.860162145706020965e+03
3.169374300242208164e+02,1.757497666965007738e+04,1.341019359060868794e+02,2.948372343293470476e+04,1.049353516186283741e+03,6.072264989416451499e+03,8.959390638880719848e+00,5.482860688229290099e+04,1.898795436159018209e+03,5.634836879799194321e+03,2.665455597406820743e+04,3.814638803893805630e+01,5.170285872628393008e+03,5.893363739270002952e+03,6.252326720835573724e+03,5.779922628633667046e+03,1.689780219301583929e+04,1.503904395178409743e+02,4.055472526323801503e+02,1.387001970778785847e+02,3.934725854810849910e+01,5.386683598733567351e+02,2.185958808228249836e+04,4.153321735633674621e+02,6.083208789485701828e+01,8.336921221926913859e+03
3.301187841257266768e+02,1.707428626700303721e+04,1.260150521161177863e+02,2.768092093795658730e+04,1.005856314341226266e+03,6.058113590941374241e+03,8.983088888307610986e+00,5.142106883175892290e+04,2.023737596925733669e+03,5.649741439187177093e+03,2.550730898302031346e+04,4.016260142224114560e+01,4.528684392090842266e+03,5.909402086118657280e+03,6.269093334470571790e+03,5.795536277002053794e+03,1.619736416008415836e+04,1.441565410247490036e+02,3.887367398420198015e+02,1.303128223388662832e+02,3.782050974718892178e+01,5.230204267969494367e+02,2.101139430399384582e+04,3.992164917758830711e+02,5.831051097630297164e+01,8.752273036133618007e+03
3.007051664383699290e+02,1.822544471962399257e+04,1.319069847711762407e+02,2.881221585918439814e+04,1.067712397055679503e+03,6.049810818209475656e+03,9.901666438188785335e+00,5.359039992948967119e+04,2.276300137318317411e+03,6.227463168672191387e+03,2.713874192121387387e+04,3.461925545836410123e+01,4.801683488867666711e+03,6.532946717194524354e+03,6.919905609155510319e+03,6.401791921628998352e+03,1.719343634550208299e+04,1.530215834749685371e+02,4.126424722920500017e+02,1.363777551214503774e+02,3.997846840744263375e+01,5.556384971868897082e+02,2.221026022635701884e+04,4.219949443007833452e+02,6.189637084380749599e+01,1.123440211906106015e+04
3.327356301869086792e+02,1.977040657047049535e+04,1.447239358085996628e+02,3.125637344974915322e+04,1.191859149893126869e+03,6.050613211136063910e+03,1.177663374401191199e+01,5.819110775857462431e+04,1.829627333154464850e+03,7.406687889315668144e+03,3.057221102827642608e+04,3.735311888977094696e+01,5.461008882654145054e+03,7.817129385205175822e+03,8.253819035240461744e+03,7.645167974327919183e+03,1.919257890327096175e+04,1.708139522391115577e+02,4.606218936785031133e+02,1.495113450622328912e+02,4.446478000893819171e+01,6.005275837475866183e+02,2.470265556052121974e+04,4.693504556499031537e+02,6.909328405177545562e+01,1.426008780199279317e+04
3.546582075917194175e+02,2.069171117714264983e+04,1.581998481500372122e+02,3.417261473291589209e+04,1.276930018773364282e+03,6.047724945428133651e+03,1.157684331210957929e+01,6.368980584570193605e+04,1.667945239000410766e+03,7.281033529628665747e+03,3.288486294862745854e+04,4.816107922324629698e+01,6.116540527435419790e+03,7.679556598020958518e+03,8.111332455623145506e+03,7.512325469047872502e+03,2.056248017348412759e+04,1.830060735440087285e+02,4.934995241636190713e+02,1.634466547843856290e+02,4.749719958546081955e+01,6.331738302300335590e+02,2.638733310303379039e+04,5.013593289576419920e+02,7.402492862454285216e+01,1.460805880869350221e+04
3.289206722394681606e+02,2.033723542628611540e+04,1.582488323718168317e+02,3.432533191663336038e+04,1.255652281633716484e+03,6.037069561312362566e+03,1.065456818440712894e+01,6.394470318576833961e+04,1.730290524965860186e+03,6.700986279501338686e+03,3.228228858610130192e+04,4.372047694578300536e+01,4.217468969152387217e+03,7.046766160513533578e+03,7.454661379554839186e+03,6.900163500058439240e+03,2.021984350456870379e+04,1.799566071906614582e+02,4.852762441096489283e+02,1.635537249079930859e+02,4.670137226157909538e+01,6.201496003066610001e+02,2.594520681198838793e+04,4.929589294277793670e+02,7.279143661644732788e+01,1.282774146486059908e+04
