2.531490336465329619e+03,1.942033749859953787e+03,3.063900373463826554e+02,2.499396752766531051e+02,4.404044150076378719e+04,5.890846033944641249e+02,1.929766756696604716e+03,2.786390031457355235e+03,3.808719420685190926e+03,1.966415591671059019e+03,9.894728050952778631e+02,7.287224601653669197e+03,1.815959492426204349e+02,2.718956352950921200e+02,3.175842044480176583e+02,1.105338361343868883e+03,3.980185188879352154e+02,2.309110448224376159e+04,7.267897529065330673e+03,1.128630329440560308e+04,5.492909744760298963e+03,9.144406548827551887e+03,8.441596178442165183e+03,9.014245096574386480e+03,8.552959151833760188e+03,8.354132941700123411e+03,8.076055826255738793e+03,1.640970806331341737e+04,2.582495292765261911e+04,2.126836626674485160e+04,1.700919696576763818e+04,1.920433013159922666e+03,3.480769193360262580e+04,1.205424583984740457e+04
2.506007573598844829e+03,2.014833766176977861e+03,3.059720012553763695e+02,2.665525065726594676e+02,4.568008480767134461e+04,5.833262006242349571e+02,1.437564946784379799e+03,2.695464376593465659e+03,3.808719420685190926e+03,1.882811952916309792e+03,1.012315500579459126e+03,7.509202463672063459e+03,1.815959492426204349e+02,2.718956352950921200e+02,3.061532557160223860e+02,1.006566659917633274e+03,3.938207136800613739e+02,2.395596811310264820e+04,7.548675686096966274e+03,1.171470792024207549e+04,5.696335947645987289e+03,9.483063469896655079e+03,8.751966681206728026e+03,8.817030244396457419e+03,8.361859053189664337e+03,8.170268471427307304e+03,7.902654134514110410e+03,1.661825531351925747e+04,2.617359075288516397e+04,2.159074185131413105e+04,1.722556606160524825e+04,1.920433013159922666e+03,3.574485102957593335e+04,1.015099117961515731e+04
2.602658565972651559e+03,1.979862106473658287e+03,2.931139989975992535e+02,2.665525065726594676e+02,4.363133666008252476e+04,5.614442700973631872e+02,1.550733003923302704e+03,2.800923965515406508e+03,3.808719420685190926e+03,1.915545193104497457e+03,8.908667201095707924e+02,6.768031973704501979e+03,1.815959492426204349e+02,2.718956352950921200e+02,3.428087316058486067e+02,1.122657388996620512e+03,3.980185188879352154e+02,2.287401117519983381e+04,7.220456576705978478e+03,1.120790783836187620e+04,5.454988506951533054e+03,9.081276581019705191e+03,8.383626428929195754e+03,8.677110050040648275e+03,8.226389615261328800e+03,8.039817064729273625e+03,7.779545370122745226e+03,1.612730424851367934e+04,2.536384634273562551e+04,2.103872519493414802e+04,1.688592263799544526e+04,1.920433013159922666e+03,3.443092001852706017e+04,1.040206583799588225e+04
2.696740495240389464e+03,1.892567917407197683e+03,3.035945840809970946e+02,2.665525065726594676e+02,4.428522330685755151e+04,5.407140201245374556e+02,1.965955058314355256e+03,2.693249496252481094e+03,3.808719420685190926e+03,1.897275322365670718e+03,9.983501887579564027e+02,7.305178679299132455e+03,1.815959492426204349e+02,2.718956352950921200e+02,3.948345742115172357e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.321555419670894844e+04,7.349795649578940356e+03,1.140214673919729285e+04,5.548664397689966790e+03,9.237224970587345524e+03,8.530456082501421406e+03,8.704646583820091109e+03,8.253042866338872045e+03,8.065490262110434742e+03,7.803778881342887871e+03,1.638453995713690529e+04,2.578099561051849014e+04,2.130774838715834630e+04,1.720549356328337308e+04,1.920433013159922666e+03,3.499077209242888057e+04,1.463801167522389005e+04
2.768039490836767527e+03,1.929432255455501036e+03,2.902972765722238364e+02,2.665525065726594676e+02,4.843570564173355524e+04,5.153770479355283669e+02,2.590716293159951874e+03,2.776119888073319544e+03,3.808719420685190926e+03,1.905978984376284870e+03,9.981998005878022013e+02,7.427386210124889658e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.460888475673610856e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.540663943568474133e+04,8.062253133556231660e+03,1.248766558482347136e+04,6.059729346168348457e+03,1.008802825680552814e+04,9.310908732510837581e+03,8.916806950954680360e+03,8.458518924719925053e+03,8.263291615571419243e+03,7.990400259648477913e+03,1.760648125967290616e+04,2.779525299777739565e+04,2.283790006879271095e+04,1.816846214210193648e+04,1.920433013159922666e+03,3.789299719050202111e+04,1.750059019938757046e+04
2.767057229806150644e+03,1.964910139787690923e+03,3.013436922303516781e+02,2.665525065726594676e+02,4.657857808105452568e+04,4.906159160235420700e+02,2.635125478143675082e+03,2.820636351649100561e+03,3.808719420685190926e+03,1.980847243232409710e+03,9.382682923787310756e+02,7.035903480544764534e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.442851666773592660e+04,7.731741172309302783e+03,1.197536473406386358e+04,5.809883418343727499e+03,9.672093379889563948e+03,8.927258783975321421e+03,9.210425287390493395e+03,8.743241136562988686e+03,8.537025112032501056e+03,8.248411695556123959e+03,1.732505531633497958e+04,2.736308145129020704e+04,2.245388990442536306e+04,1.787519695103567574e+04,1.920433013159922666e+03,3.674020132438286237e+04,1.726774298870050916e+04
2.718449045250903509e+03,1.968167680140202037e+03,2.960947990314203935e+02,2.665525065726594676e+02,4.797551081831380725e+04,4.854333535303353528e+02,2.288397309749072065e+03,2.767332556166886661e+03,3.808719420685190926e+03,1.906839848796105571e+03,8.620515258387958966e+02,6.510391027012828999e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.386158647441246785e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.516720783119252155e+04,7.956190794113356787e+03,1.231800744759293229e+04,5.969528774345168131e+03,9.937865458213271268e+03,9.169190178971964997e+03,9.157610591748711158e+03,8.691996199256238469e+03,8.487788673402517816e+03,8.202024184126987166e+03,1.747236642111042966e+04,2.765480528198873435e+04,2.263482013340899721e+04,1.797620278710600905e+04,1.920433013159922666e+03,3.746814814144596312e+04,1.718886212513151986e+04
2.716529134411889117e+03,1.978341808880273675e+03,2.937424232587346751e+02,2.665525065726594676e+02,4.627110006272282044e+04,7.088593810152350443e+02,2.039222016916964776e+03,2.787918891318738133e+03,3.808719420685190926e+03,1.974663450304890148e+03,8.326965371975736616e+02,6.379435003922375472e+03,1.815959492426204349e+02,2.718956352950921200e+02,3.994687153058862350e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.426737145078578760e+04,7.661389922849435607e+03,1.191639391553425776e+04,5.794734064701706302e+03,9.646873258844110751e+03,8.904906461735112316e+03,8.993990827978632296e+03,8.533324319981265944e+03,8.335250084359344328e+03,8.058253537781891282e+03,1.701946843326280214e+04,2.687898340706315503e+04,2.204700881722308623e+04,1.758017279172950657e+04,1.920433013159922666e+03,3.640606744306818291e+04,1.368540161798595909e+04
2.691057803197698377e+03,1.945498309899706555e+03,3.189475883481581491e+02,2.665525065726594676e+02,4.898685094226431102e+04,1.046830343535707243e+03,1.985918145902878905e+03,2.747892301492702700e+03,3.808719420685190926e+03,1.946873084355555420e+03,8.471435751308279123e+02,6.250687743134014454e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.190729030686054557e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.570002133758549826e+04,8.127889560270246875e+03,1.275042418902177815e+04,6.311844471707319826e+03,1.050774081575230593e+04,9.724837590767192523e+03,8.791832931248527530e+03,8.337456363961706302e+03,8.146776475241977096e+03,7.880489411647547968e+03,1.775139767903752727e+04,2.805962128412662423e+04,2.286683243458903962e+04,1.815517834934052735e+04,1.920433013159922666e+03,3.874020570552378194e+04,1.222498030031447524e+04
2.857220003544650808e+03,1.979726734928083488e+03,3.200559629706255578e+02,2.665525065726594676e+02,5.768655359185014095e+04,1.046830343535707243e+03,2.173664678334844666e+03,2.771147947275558636e+03,3.808719420685190926e+03,1.929991673671798480e+03,1.097432996997838018e+03,7.895671629242639028e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.029176406732830219e+04,9.627862530007329042e+03,1.527249647382833064e+04,7.843296627009476651e+03,1.305724950402444665e+04,1.214829550225568892e+04,8.787638145608598279e+03,8.333394159084973580e+03,8.142865579421040820e+03,7.876799265456663306e+03,2.047596813776421550e+04,3.255013812539444189e+04,2.612109346615115646e+04,2.033617773851334641e+04,1.920433013159922666e+03,4.620583439867939160e+04,1.255639796123023734e+04
3.147619567332488259e+03,1.790378712945117741e+03,3.288392426460148386e+02,2.665525065726594676e+02,6.095455780300351762e+04,1.046830343535707243e+03,3.088945118085831382e+03,2.813984685881260248e+03,3.808719420685190926e+03,1.987362845964995586e+03,1.055036261546596506e+03,7.905050717658946269e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.201147547476150794e+04,1.020657144606888687e+04,1.607299604976764931e+04,8.199817655642673344e+03,1.365077340674978768e+04,1.268685446912450061e+04,9.293677087337162448e+03,8.824045685267215958e+03,8.614634928759021932e+03,8.321512454424026146e+03,2.075153914439104483e+04,3.477851340906184487e+04,2.774823245312510699e+04,2.132874672404799276e+04,1.920433013159922666e+03,4.795526754961309780e+04,1.415599284317780621e+04
3.265107377379571062e+03,1.882921494291084173e+03,3.456658265941768491e+02,2.665525065726594676e+02,6.214653661837253458e+04,1.046830343535707243e+03,3.215347715571767367e+03,3.213101703978163641e+03,3.808719420685190926e+03,2.272843668758782769e+03,1.064538947678744307e+03,7.985120465429393334e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.263495687728647317e+04,1.044657870789136905e+04,1.638798549894928146e+04,8.251643399928325380e+03,1.373705111700993621e+04,1.274148722955318408e+04,9.753119798810213979e+03,9.270582279287065830e+03,9.042897173373594342e+03,8.724499330532362364e+03,2.070717824484511948e+04,3.572208881436519732e+04,2.842337510637144078e+04,2.171995708556512545e+04,1.920433013159922666e+03,4.830380466619638901e+04,1.250929217242537561e+04
3.240895528812859993e+03,1.866520478454708609e+03,3.336280651461817683e+02,2.665525065726594676e+02,6.078453669913103658e+04,1.046830343535707243e+03,3.019890925229389268e+03,3.041553841712724079e+03,3.808719420685190926e+03,2.181311866857892710e+03,1.120966936555564189e+03,8.266318716878862688e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.191014893250185924e+04,1.026021091622205677e+04,1.628234394486332349e+04,8.206625994069367152e+03,1.366210769356472520e+04,1.267387912584878359e+04,9.630383778176867054e+03,9.151194433024673344e+03,8.928499097641484695e+03,8.616916847023780065e+03,2.073195170313420749e+04,3.526390672375013673e+04,2.808903386812476310e+04,2.150300186661422777e+04,1.920433013159922666e+03,4.797908481936976750e+04,1.235692934844911724e+04
3.310371708498085354e+03,2.123538474289546684e+03,3.429755900150122443e+02,2.665525065726594676e+02,6.323652094114517968e+04,1.046830343535707243e+03,2.839331556216367517e+03,3.182889441963427544e+03,3.808719420685190926e+03,2.300258240165813277e+03,1.120966936555564189e+03,8.890710945995953807e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.319762481687764375e+04,1.074727693804029514e+04,1.701242946865464910e+04,8.581936961102652276e+03,1.428691243718167061e+04,1.325497021525512173e+04,9.527489044939899031e+03,9.051162621146651873e+03,8.832589382382479016e+03,8.526685666662033327e+03,2.069555145554694536e+04,3.598990058822452556e+04,2.860702872195269447e+04,2.181737124243205835e+04,1.920433013159922666e+03,4.936306417685063207e+04,1.256903482765926674e+04
3.355876335111484423e+03,2.104134668526352016e+03,3.483120045932544713e+02,2.665525065726594676e+02,6.265219236438719963e+04,1.046830343535707243e+03,2.771133445955988918e+03,3.318628561475943570e+03,3.808719420685190926e+03,2.374162457935680322e+03,1.118342778819781415e+03,8.247923041240965176e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.288685524313786300e+04,1.069677227239110471e+04,1.685582635085501533e+04,8.446806817670716555e+03,1.406195243857223977e+04,1.303358229655357536e+04,9.387945983046085530e+03,8.915583641241564692e+03,8.702512638775078813e+03,8.404257676437455302e+03,2.071764312016714757e+04,3.552054710003257060e+04,2.826838691378148360e+04,2.160002762200283178e+04,1.920433013159922666e+03,4.889697328661309439e+04,1.170943531526282641e+04
2.801705302367202876e+03,1.992641898822890880e+03,3.276865785852693307e+02,2.665525065726594676e+02,6.090729238756970153e+04,1.046830343535707243e+03,2.170134672401519310e+03,3.015854780058909910e+03,3.808719420685190926e+03,2.134073067763687050e+03,1.104305043195390454e+03,8.174639116741937869e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.197033321355466251e+04,1.041566712767950230e+04,1.635973663191927153e+04,8.142952259285931177e+03,1.355610585767120574e+04,1.254721208552795542e+04,9.174336362898658990e+03,8.708223400720185964e+03,8.503381333586019537e+03,8.216715604215920393e+03,2.077257734615979643e+04,3.437425261883412895e+04,2.751526494820502558e+04,2.110310915930198826e+04,1.920433013159922666e+03,4.778154809254709835e+04,1.081934972550349994e+04
2.340922152761512734e+03,2.011279072194894525e+03,3.165550139849513585e+02,2.665525065726594676e+02,5.809214738695593405e+04,1.046830343535707243e+03,1.763385355746366486e+03,2.873877054579565083e+03,3.808719420685190926e+03,1.956206422154777329e+03,1.036831635690612757e+03,7.630062634165322379e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.048852676590318879e+04,9.874542853796665440e+03,1.549034448149030322e+04,7.673670009134484644e+03,1.277486096544866632e+04,1.181500977771163889e+04,8.759332074475476475e+03,8.305984923439631530e+03,8.116475124281478202e+03,7.851896828301520145e+03,2.042353904860158582e+04,3.249285511966178456e+04,2.629670289898346164e+04,2.032484628544269799e+04,1.920433013159922666e+03,4.576157492897962220e+04,9.768605175616783526e+03
2.677256385413490079e+03,1.871184247239405749e+03,2.939762945673554100e+02,2.665525065726594676e+02,5.722268603207432898e+04,1.046830343535707243e+03,1.898358151070978465e+03,2.579698049523495229e+03,3.808719420685190926e+03,1.830696223430720465e+03,9.226902686139277421e+02,6.940876914276666866e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.409890010909853117e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.003635925283398319e+04,9.674259937838392943e+03,1.515476872119105064e+04,7.487995461724483903e+03,1.246575638769619036e+04,1.152572864999418198e+04,8.705859566225890376e+03,8.254217023164923376e+03,8.066621163388218520e+03,7.804846303848301432e+03,1.995399781881965828e+04,3.170110207602490118e+04,2.586842839511666898e+04,2.004991179478086997e+04,1.920433013159922666e+03,4.478039727218263579e+04,9.060577211789177454e+03
2.748964297931238889e+03,1.965242780087636447e+03,3.096544432464901320e+02,2.665525065726594676e+02,5.809552068463408796e+04,1.046830343535707243e+03,2.258453642077594850e+03,2.758365552340573231e+03,3.808719420685190926e+03,1.919219477932892460e+03,9.926872521260348776e+02,7.315261822390977613e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.050191405515260703e+04,9.771313789876005103e+03,1.528088039301820208e+04,7.529239593366163717e+03,1.253441819446347472e+04,1.158404096044430662e+04,9.065856637437853351e+03,8.603001122732206568e+03,8.402249501504535147e+03,8.121412739229674116e+03,2.021284342432869744e+04,3.211232496407605504e+04,2.628661272015781287e+04,2.031106895726411676e+04,1.920433013159922666e+03,4.523206763850314746e+04,9.119033538347277499e+03
2.818175749494089359e+03,1.998134619937164416e+03,3.187294774563031865e+02,2.665525065726594676e+02,5.884519922071936162e+04,1.046830343535707243e+03,2.452822583224762639e+03,2.974363425364966588e+03,3.808719420685190926e+03,2.050192885036058215e+03,1.101752832833116372e+03,8.075313559133756826e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.089429225365984530e+04,9.866212435315372204e+03,1.541136991130662318e+04,7.573156427392599653e+03,1.260752942390943463e+04,1.164764847385623580e+04,9.342415140640305253e+03,8.871366482908959370e+03,8.660069028474434162e+03,8.364296522702768925e+03,2.043260799885356755e+04,3.247785856965144558e+04,2.645933908290963882e+04,2.041862895983125782e+04,1.920433013159922666e+03,4.562945912037285598e+04,8.563117843421368889e+03
2.319037688718103709e+03,1.755188921680962039e+03,3.398122174311853883e+02,2.665525065726594676e+02,5.806780355693235470e+04,1.046830343535707243e+03,2.216335116890950303e+03,3.003904096221001964e+03,4.766467579103104981e+03,2.123940351167437711e+03,1.069673716305616153e+03,7.989297331345619568e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.051842805670644157e+04,9.792781071329465703e+03,1.529799433046341983e+04,7.503291822506923381e+03,1.249122124115488259e+04,1.153883148487738254e+04,9.442068927739563151e+03,8.968157961109000098e+03,8.752964837569594238e+03,8.451750459145470813e+03,2.025864316334827527e+04,3.215756009966894271e+04,2.635439555312351877e+04,2.033582679016998372e+04,1.977447665039032699e+03,4.518731269847208023e+04,8.420097168855460041e+03
2.221650368549420818e+03,1.653231002674739102e+03,4.312653955233015495e+02,2.665525065726594676e+02,5.436683223788221949e+04,1.046830343535707243e+03,2.193330201150347875e+03,3.306058970197557301e+03,4.766467579103104981e+03,2.323930117407222497e+03,1.120966936555564189e+03,1.153257679796329285e+04,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,2.856415049127573729e+04,9.218778687480033113e+03,1.441211764667002535e+04,7.071427026209456926e+03,1.177226763460095935e+04,1.088015670118353228e+04,9.631072935384023367e+03,9.151864587373713221e+03,8.929141456414987260e+03,8.617521063640173452e+03,1.962513088473989774e+04,3.110489658966457864e+04,2.548792922652554262e+04,1.990177795761648667e+04,1.977447665039032699e+03,4.305505392269124422e+04,8.140919382711481376e+03
2.413795826594810933e+03,1.564741853470791966e+03,3.976364082757055485e+02,2.665525065726594676e+02,6.025701897548814304e+04,1.046830343535707243e+03,2.350285342735654922e+03,3.450587512754144427e+03,4.766467579103104981e+03,2.384849684778464962e+03,1.120966936555564189e+03,9.714662247659911372e+03,1.815959492426204349e+02,2.718956352950921200e+02,4.733064378724623111e+02,1.281792750112959993e+03,3.980185188879352154e+02,3.167426902793471891e+04,1.031436880957563335e+04,1.609036820619497848e+04,7.871228438296550848e+03,1.310374941935580318e+04,1.210300527695587880e+04,9.792521361731087381e+03,9.308924420077140894e+03,9.079620545489093274e+03,8.759025139393281279e+03,2.081212698659378657e+04,3.348299148773696652e+04,2.715501085947032698e+04,2.114705634285267661e+04,1.977447665039032699e+03,4.698063403274286975e+04,1.208395959642000889e+04
