3.263460194327086720e+04,3.344820697786765322e+03,3.176421626438767362e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.534381814213859798e+03,1.867200167765593051e+03,5.163565641731726146e+02,4.667026652009381849e+01,3.517684743951619748e+04,3.798461825783305130e+02,4.280070562739675552e+03,1.298877958422353458e+03,3.368014329570909922e+03,2.647471043274863405e+03,3.252224482108849406e+04,4.546863574053370030e+03,2.675585212615887485e+03,1.038075777275410928e+03,2.276943222441570924e+03,9.831491113552582419e+02,7.176036361888354804e+03,1.622415054224145024e+03,6.564003496113335245e+01,8.621047373609758324e+01,6.837766478760661926e+01,1.999834047068839311e+02,7.824380669659598198e+01,1.912264472975611352e+04,5.984188424915101677e+03,9.268317037181308478e+03,4.444117573287209780e+03,7.398413542056218830e+03,6.818927596299624383e+03,1.956731696746614034e+03,3.543478194624889511e+03,3.318910325024115082e+03,3.262824154262390039e+03,3.212675228032366249e+03,1.071130589369728114e+04,1.656861958543855144e+04,1.376092215786831184e+04,1.144101143225492160e+04,3.414880355167811103e+03,1.355617505454596312e+03,3.172450078834407350e+01,7.232044751971382368e+01,2.595547956732726743e+04
3.263460194327086720e+04,3.344820697786765322e+03,3.176421626438767362e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.534381814213859798e+03,1.867200167765593051e+03,5.163565641731726146e+02,4.667026652009381849e+01,3.517684743951619748e+04,3.798461825783305130e+02,4.280070562739675552e+03,1.298877958422353458e+03,3.368014329570909922e+03,2.647471043274863405e+03,3.252224482108849406e+04,4.546863574053370030e+03,2.675585212615887485e+03,1.038075777275410928e+03,2.276943222441570924e+03,9.831491113552582419e+02,7.176036361888354804e+03,1.622415054224145024e+03,6.564003496113335245e+01,8.621047373609758324e+01,6.837766478760661926e+01,1.999834047068839311e+02,7.824380669659598198e+01,1.912264472975611352e+04,5.984188424915101677e+03,9.268317037181308478e+03,4.444117573287209780e+03,7.398413542056218830e+03,6.818927596299624383e+03,1.956731696746614034e+03,3.543478194624889511e+03,3.318910325024115082e+03,3.262824154262390039e+03,3.212675228032366249e+03,1.071130589369728114e+04,1.656861958543855144e+04,1.376092215786831184e+04,1.144101143225492160e+04,3.414880355167811103e+03,1.355617505454596312e+03,3.172450078834407350e+01,7.232044751971382368e+01,2.595547956732726743e+04
3.263460194327086720e+04,3.344820697786765322e+03,3.176421626438767362e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.534381814213859798e+03,1.867200167765593051e+03,5.163565641731726146e+02,4.667026652009381849e+01,3.517684743951619748e+04,3.798461825783305130e+02,4.280070562739675552e+03,1.298877958422353458e+03,3.368014329570909922e+03,2.647471043274863405e+03,3.252224482108849406e+04,4.546863574053370030e+03,2.675585212615887485e+03,1.038075777275410928e+03,2.276943222441570924e+03,9.831491113552582419e+02,7.176036361888354804e+03,1.622415054224145024e+03,6.564003496113335245e+01,8.621047373609758324e+01,6.837766478760661926e+01,1.999834047068839311e+02,7.824380669659598198e+01,1.912264472975611352e+04,5.984188424915101677e+03,9.268317037181308478e+03,4.444117573287209780e+03,7.398413542056218830e+03,6.818927596299624383e+03,1.956731696746614034e+03,3.543478194624889511e+03,3.318910325024115082e+03,3.262824154262390039e+03,3.212675228032366249e+03,1.071130589369728114e+04,1.656861958543855144e+04,1.376092215786831184e+04,1.144101143225492160e+04,3.414880355167811103e+03,1.355617505454596312e+03,3.172450078834407350e+01,7.232044751971382368e+01,2.595547956732726743e+04
3.263460194327086720e+04,3.344820697786765322e+03,3.036829046626703075e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.576928457771444300e+03,1.969612923712340034e+03,4.491831555189101550e+02,5.650127173613212506e+01,3.499751003699163994e+04,4.054070368050412299e+02,4.279147687564814078e+03,1.298667292398168684e+03,2.940530279634996532e+03,2.647471043274863405e+03,3.239202202546865374e+04,3.823208747082047012e+03,2.475365920928859396e+03,9.982143880580688347e+02,1.873125894116239124e+03,8.264163878792192008e+02,6.024555404446598914e+03,1.364200030566946680e+03,6.679759401294303700e+01,8.773079154660926804e+01,1.008558897299914747e+02,3.813508108759407378e+02,1.492040760757191720e+02,1.900929565733378695e+04,5.946196951572102989e+03,9.214800152286059529e+03,4.418350075826984721e+03,7.355516701679960534e+03,6.779537126482204258e+03,1.956731696746614034e+03,3.519593226921783298e+03,3.296356398939918563e+03,3.240694623499065074e+03,3.191190664042196659e+03,1.063889178576234190e+04,1.645356468016721192e+04,1.366987489438418743e+04,1.137126336075304971e+04,3.416028294949853716e+03,1.355617505454596312e+03,3.110245175327850120e+01,7.232044751971382368e+01,2.578018221787932998e+04
3.263460194327086720e+04,3.344820697786765322e+03,2.919351003717708863e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.492646304994561433e+03,1.999960958981592739e+03,4.665754040204495823e+02,5.563700754131556181e+01,3.354377448294072383e+04,4.499899220841879810e+02,4.278224057578278916e+03,1.298451837517871354e+03,2.945838096880926969e+03,2.647471043274863405e+03,3.274717510443187348e+04,4.012056944267821564e+03,1.878391354123764359e+03,9.458869403179344317e+02,2.049532720634202633e+03,8.660544310068501090e+02,6.327860133444484745e+03,1.431584976934306951e+03,6.985511145032627667e+01,9.174648146647700742e+01,8.291020374946624827e+01,2.633116554955270203e+02,1.030210796928365937e+02,1.823175721162600166e+04,5.700981655735879031e+03,8.847801605563401608e+03,4.243522319317468828e+03,7.064469487028846743e+03,6.511940208782043555e+03,1.956731696746633816e+03,3.489021926542397978e+03,3.267492426840589360e+03,3.212372263829873646e+03,3.163688425342596929e+03,1.030498884924745653e+04,1.592357674758057328e+04,1.325279067764410865e+04,1.105449546910553909e+04,3.411819182415731120e+03,1.355617505454596312e+03,3.110245175327850120e+01,7.232044751971382368e+01,2.485649665444244602e+04
3.263460194327086720e+04,3.344820697786765322e+03,2.837081135283228377e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.488104745209567682e+03,1.774110089036412546e+03,4.234171889037198184e+02,7.432672075422351554e+01,3.172225279634858816e+04,4.458288527914674546e+02,4.277299672779936373e+03,1.298179517483778000e+03,2.672789301116346905e+03,2.647471043274863405e+03,3.310506013015635108e+04,3.810768315979662475e+03,2.082744308225559962e+03,8.542393446039400260e+02,1.853467344467661178e+03,8.015932334083801152e+02,6.010233980407131639e+03,1.359761027202798914e+03,8.184951639025787529e+01,1.074997231072891424e+02,1.349732503641571668e+02,5.145499996582462927e+02,2.013184582390875335e+02,1.726100872381811132e+04,5.395673892916827754e+03,8.379209609386236480e+03,4.020482978163076496e+03,6.693161290340570304e+03,6.169963237873450453e+03,1.956731696746614034e+03,3.482680415742870537e+03,3.261505589828077518e+03,3.206497553688649077e+03,3.157983075266100059e+03,9.901328066760246656e+03,1.528553978846383325e+04,1.277591490014868759e+04,1.069183643923036834e+04,3.413349768791754286e+03,1.355617505454596312e+03,3.141347627081128380e+01,7.232044751971382368e+01,2.369769164841813836e+04
3.263460194327086720e+04,3.344820697786765322e+03,2.789621133771607219e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.476491177326578963e+03,1.930154113770709046e+03,4.474196656592835666e+02,4.645420047138969011e+01,3.284642957784835016e+04,3.982737751603777383e+02,4.276374533169911956e+03,1.297845537286372746e+03,2.796692310926175651e+03,2.647471043274863405e+03,3.315605646969980444e+04,4.654945051127646366e+03,1.890408777250220737e+03,1.100828436972937197e+03,1.878129294064037822e+03,9.232453234024414996e+02,7.359641713811975023e+03,1.660980762790537483e+03,6.869489295159847586e+01,9.022267078490234837e+01,1.042444436939819070e+02,3.751297000426453110e+02,1.467700571420385245e+02,1.783106915105409280e+04,5.572681345354312725e+03,8.640779570252514532e+03,4.145554569109104705e+03,6.901376157954245173e+03,6.361045443614242686e+03,1.956731696746614034e+03,3.480874733167516297e+03,3.259800929581863329e+03,3.204824806593173435e+03,3.156358503919901523e+03,1.012344960025635191e+04,1.563579605057659865e+04,1.304080199989985886e+04,1.089656739652692704e+04,3.407992716475554971e+03,1.355617505454596312e+03,3.079142723574571505e+01,7.232044751971382368e+01,2.435183513996997863e+04
3.263460194327086720e+04,3.344820697786765322e+03,2.788314756120628772e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.515661362379407365e+03,2.034329216584368396e+03,5.085265754051148974e+02,5.109962051852866693e+01,3.317632277167328721e+04,3.834128134006621167e+02,4.275448638748169287e+03,1.297501939247631526e+03,3.235419458457925884e+03,2.647471043274863405e+03,3.294751786692394671e+04,4.685843710725427627e+03,2.110990587844222773e+03,9.988246818287070710e+02,2.229105520271336445e+03,1.002864203898666801e+03,7.412195418434032035e+03,1.672006044211527524e+03,6.248890854393759753e+01,8.207183941956142803e+01,9.901432249752535597e+01,3.908124054463028756e+02,1.529059391262560723e+02,1.799017733875164413e+04,5.621090944413136640e+03,8.711539691506292002e+03,4.178293773887271527e+03,6.955879256036723746e+03,6.410640432472175235e+03,1.956731696746614034e+03,3.450738792637313054e+03,3.231353125541570535e+03,3.176908713712165991e+03,3.129243304727903705e+03,1.016159987506686957e+04,1.569625133188711698e+04,1.308651004830263446e+04,1.093359837913977572e+04,3.396895965249142137e+03,1.355617505454596312e+03,3.079142723574571505e+01,7.232044751971382368e+01,2.452094629285594419e+04
3.263460194327086720e+04,3.344820697786765322e+03,2.754781836247435422e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.498552140666456125e+03,1.996307827180003414e+03,4.629417082104882866e+02,5.779766802835692374e+01,3.389730372516786883e+04,3.947071443380460778e+02,4.274521989514696543e+03,1.297148710969964441e+03,2.914830894373130832e+03,2.647471043274863405e+03,3.254865363978063397e+04,3.680644080058099917e+03,2.427753177907940881e+03,9.620296476288245913e+02,2.033861956069111329e+03,8.119272773363038596e+02,5.809437847738872733e+03,1.313330005941618538e+03,6.698973017351356418e+01,8.798313981903825720e+01,1.039226013012580552e+02,3.977642361879832151e+02,1.556258533188198214e+02,1.836830397343109507e+04,5.737806787710333083e+03,8.892242647463592220e+03,4.263558829985745433e+03,7.097825578405626402e+03,6.540304547567129703e+03,1.956731696746614034e+03,3.422311540874104594e+03,3.204521966847425574e+03,3.150577567172642830e+03,3.103662207583537565e+03,1.029766595108615547e+04,1.591196328362874556e+04,1.324818239360221196e+04,1.105512682431749090e+04,3.404548897129427587e+03,1.355617505454596312e+03,3.048040271821292535e+01,7.232044751971382368e+01,2.494467784702374411e+04
3.263460194327086720e+04,3.344820697786765322e+03,2.753910785532813406e+03,0.000000000000000000e+00,8.859254821164945497e+02,2.563048217935775028e+03,1.968278213096042691e+03,4.434462426093483032e+02,3.673122827970347259e+01,3.328917863821033825e+04,3.911405135157141899e+02,4.273594585469549202e+03,1.296804809049263213e+03,2.823828869873827898e+03,2.647471043274863405e+03,3.225815663416712778e+04,3.762506376931824889e+03,2.217369578828107024e+03,9.750352350627961187e+02,1.940673156411936361e+03,8.100448765504912672e+02,5.940114889476669305e+03,1.342540168212420213e+03,6.032319933763934472e+01,7.922743483080471094e+01,9.248259595073564299e+01,3.371258800114741234e+02,1.319010056194407525e+02,1.807953875344335393e+04,5.647303818937313736e+03,8.752648041779782943e+03,4.197419470360850028e+03,6.987719055379998281e+03,6.438745039845779502e+03,1.956731696746633816e+03,3.414504021229045975e+03,3.197153436703926673e+03,3.143346103379117721e+03,3.096635818642562754e+03,1.017653960812750483e+04,1.572293443561768254e+04,1.310390197070621252e+04,1.094312706191845245e+04,3.402253017565375103e+03,1.355617505454596312e+03,3.048040271821292535e+01,7.232044751971382368e+01,2.457067308488308481e+04
